season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2020,1,Central Arkansas,2110,Southland,24,,,Austin Peay,2046,OVC,17,,,0,7
2020,1,UAB,5,Conference USA,45,,,Central Arkansas,2110,Southland,35,,,0,10
2020,1,Southern Miss,2572,Conference USA,21,1451.0,1406.0,South Alabama,6,Sun Belt,32,1227.0,1272.0,0,-11
2020,1,Marshall,276,Conference USA,59,,,Eastern Kentucky,2198,OVC,0,,,0,59
2020,1,Army,349,FBS Independents,42,1495.0,1610.0,Middle Tennessee,2393,Conference USA,0,1429.0,1314.0,0,42
2020,1,Texas State,326,Sun Belt,24,1193.0,1206.0,SMU,2567,American Athletic,31,1557.0,1544.0,0,-7
2020,1,North Texas,249,Conference USA,57,,,Houston Christian,2277,Southland,31,,,0,26
2020,1,Memphis,235,American Athletic,37,1698.0,1702.0,Arkansas State,2032,Sun Belt,24,1431.0,1427.0,0,13
2020,1,UTEP,2638,Conference USA,24,,,Stephen F. Austin,2617,Southland,14,,,0,10
2020,1,Navy,2426,American Athletic,3,1625.0,1438.0,BYU,252,FBS Independents,55,1513.0,1700.0,0,-52
2020,2,Miami,2390,ACC,31,1528.0,1553.0,UAB,5,Conference USA,14,1399.0,1374.0,0,17
2020,2,Iowa State,66,Big 12,14,1663.0,1621.0,Louisiana,309,Sun Belt,31,1651.0,1693.0,0,-17
2020,2,North Carolina,153,ACC,31,1615.0,1663.0,Syracuse,183,ACC,6,1481.0,1433.0,1,25
2020,2,Kansas State,2306,Big 12,31,1632.0,1611.0,Arkansas State,2032,Sun Belt,35,1427.0,1448.0,0,-4
2020,2,App State,2026,Sun Belt,35,1696.0,1700.0,Charlotte,2429,Conference USA,20,1377.0,1373.0,0,15
2020,2,West Virginia,277,Big 12,56,,,Eastern Kentucky,2198,OVC,10,,,0,46
2020,2,Army,349,FBS Independents,37,1610.0,1654.0,UL Monroe,2433,Sun Belt,7,1305.0,1261.0,0,30
2020,2,Notre Dame,87,FBS Independents,27,1833.0,1828.0,Duke,150,ACC,13,1411.0,1416.0,1,14
2020,2,Texas State,326,Sun Belt,48,1206.0,1202.0,UTSA,2636,Conference USA,51,1222.0,1226.0,0,-3
2020,2,Florida State,52,ACC,13,1496.0,1482.0,Georgia Tech,59,ACC,16,1341.0,1355.0,1,-3
2020,2,Pittsburgh,221,ACC,55,,,Austin Peay,2046,OVC,0,,,0,55
2020,2,Georgia Southern,290,Sun Belt,27,,,Campbell,2097,Big South,26,,,0,1
2020,2,South Florida,58,American Athletic,27,,,The Citadel,2643,Southern,6,,,0,21
2020,2,Oklahoma,201,Big 12,48,,,Missouri State,2623,MVFC,0,,,0,48
2020,2,Wake Forest,154,ACC,13,1510.0,1506.0,Clemson,228,ACC,37,2062.0,2066.0,1,-24
2020,2,South Alabama,6,Sun Belt,24,1272.0,1282.0,Tulane,2655,American Athletic,27,1531.0,1521.0,0,-3
2020,2,Louisville,97,ACC,35,1437.0,1472.0,Western Kentucky,98,Conference USA,21,1515.0,1480.0,0,14
2020,2,Texas Tech,2641,Big 12,35,,,Houston Christian,2277,Southland,33,,,0,2
2020,2,Texas,251,Big 12,59,1744.0,1833.0,UTEP,2638,Conference USA,3,1145.0,1056.0,0,56
2020,2,Kansas,2305,Big 12,23,1315.0,1280.0,Coastal Carolina,324,Sun Belt,38,1316.0,1351.0,0,-15
2020,3,Coastal Carolina,324,Sun Belt,43,,,Campbell,2097,Big South,21,,,0,22
2020,3,Cincinnati,2132,American Athletic,55,,,Austin Peay,2046,OVC,20,,,0,35
2020,3,Duke,150,ACC,6,1416.0,1371.0,Boston College,103,ACC,26,1465.0,1510.0,1,-20
2020,3,Pittsburgh,221,ACC,21,1503.0,1518.0,Syracuse,183,ACC,10,1433.0,1418.0,1,11
2020,3,Oklahoma State,197,Big 12,16,1596.0,1599.0,Tulsa,202,American Athletic,7,1413.0,1410.0,0,9
2020,3,Tulane,2655,American Athletic,24,1521.0,1511.0,Navy,2426,American Athletic,27,1438.0,1448.0,1,-3
2020,3,Georgia State,2247,Sun Belt,31,1305.0,1322.0,Louisiana,309,Sun Belt,34,1693.0,1676.0,1,-3
