season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2022,1,Western Kentucky,98,Conference USA,38,1684.0,1684.0,Austin Peay,2046,Atlantic Sun,27,,,0,11
2022,1,Northwestern,77,Big Ten,31,1361.0,1381.0,Nebraska,158,Big Ten,28,1636.0,1616.0,1,3
2022,1,Florida Memorial University,125762,,39,,,Edward Waters,2206,SIAC,34,,,0,5
2022,1,UNLV,2439,Mountain West,52,1300.0,1300.0,Idaho State,304,Big Sky,21,,,0,31
2022,1,Jacksonville State,55,Atlantic Sun,42,,,Stephen F. Austin,2617,Western Athletic,17,,,0,25
2022,1,Utah State,328,Mountain West,31,1566.0,1555.0,UConn,41,FBS Independents,20,1117.0,1128.0,0,11
2022,1,Illinois,356,Big Ten,38,1496.0,1584.0,Wyoming,2751,Mountain West,6,1497.0,1409.0,0,32
2022,1,Florida State,52,ACC,47,1501.0,1501.0,Duquesne,2184,NEC,7,,,0,40
2022,1,Mercer,2382,Southern,63,,,Morehead State,2413,Pioneer,13,,,0,50
2022,1,Florida Atlantic,2226,Conference USA,43,1427.0,1488.0,Charlotte,2429,Conference USA,13,1272.0,1211.0,1,30
2022,1,Alabama State,2011,SWAC,23,,,Howard,47,MEAC,13,,,0,10
2022,1,North Carolina,153,ACC,56,1555.0,1555.0,Florida A&M,50,SWAC,24,,,0,32
2022,1,UTEP,2638,Conference USA,13,1360.0,1323.0,North Texas,249,Conference USA,31,1426.0,1463.0,1,-18
2022,1,New Mexico State,166,FBS Independents,12,1184.0,1192.0,Nevada,2440,Mountain West,23,1564.0,1556.0,0,-11
2022,1,Hawai'i,62,Mountain West,10,1432.0,1223.0,Vanderbilt,238,SEC,63,1222.0,1431.0,0,-53
2022,1,New Mexico Highlands,2424,Rocky Mountain,18,,,Eastern New Mexico,2201,Lone Star,34,,,0,-16
2022,1,Southern Connecticut State,2583,Northeast 10,7,,,Shepherd,2974,Pennsylvania State Athletic,48,,,0,-41
2022,1,Akron,2006,Mid-American,30,1096.0,1096.0,St. Francis (PA),2598,NEC,23,,,0,7
2022,1,Wagner,2681,NEC,31,,,Fordham,2230,Patriot,48,,,0,-17
2022,1,Saginaw Valley State,129,GLIAC,72,,,West Virginia Wesleyan,455,Mountain East,0,,,0,72
2022,1,Clarion,2134,Pennsylvania State Athletic,14,,,West Liberty,2699,Mountain East,21,,,0,-7
2022,1,Chowan,2804,CIAA,3,,,Wilson,122666,South Atlantic,17,,,0,-14
2022,1,Campbell,2097,Big South,29,,,The Citadel,2643,Southern,10,,,0,19
2022,1,Bluefield State,124180,Independent DII,35,,,Johnson C Smith,2304,CIAA,34,,,0,1
2022,1,Indiana State,282,MVFC,17,,,North Alabama,2453,Atlantic Sun,14,,,0,3
2022,1,Ashland,308,Great Midwest Athletic,31,,,Notre Dame College,587,Mountain East,14,,,0,17
2022,1,Michigan Tech,2392,GLIAC,23,,,Wisconsin-Platteville,272,Wisconsin,13,,,0,10
2022,1,Greeneville,2839,South Atlantic,70,,,St. Augustine's,395,CIAA,13,,,0,57
2022,1,PennWest California,2858,Pennsylvania State Athletic,35,,,Fairmont State,2986,Mountain East,15,,,0,20
2022,1,Samford,2535,Southern,27,,,Kennesaw State,338,Atlantic Sun,17,,,0,10
2022,1,Tennessee,2633,SEC,59,1640.0,1756.0,Ball State,2050,Mid-American,10,1410.0,1294.0,0,49
