season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2023,1,Notre Dame,87,FBS Independents,42.0,1733.0,1819.0,Navy,2426,American Athletic,3.0,1471.0,1385.0,0,39.0
2023,1,Mercer,2382,Southern,17.0,,,North Alabama,2453,UAC,7.0,,,0,10.0
2023,1,Jacksonville State,55,Conference USA,17.0,1500.0,1499.0,UTEP,2638,Conference USA,14.0,1369.0,1370.0,1,3.0
2023,1,UAlbany,399,CAA,34.0,,,Fordham,2230,Patriot,13.0,,,0,21.0
2023,1,San Diego State,21,Mountain West,20.0,1488.0,1497.0,Ohio,195,Mid-American,13.0,1482.0,1473.0,0,7.0
2023,1,New Mexico State,166,Conference USA,30.0,1322.0,1274.0,Massachusetts,113,FBS Independents,41.0,1074.0,1122.0,0,-11.0
2023,1,Vanderbilt,238,SEC,35.0,1322.0,1327.0,Hawai'i,62,Mountain West,28.0,1246.0,1241.0,0,7.0
2023,1,Jackson State,2296,SWAC,37.0,,,South Carolina State,2569,MEAC,7.0,,,0,30.0
2023,1,USC,30,Pac-12,56.0,1663.0,1713.0,San José State,23,Mountain West,28.0,1462.0,1412.0,0,28.0
2023,1,Louisiana Tech,2348,Conference USA,22.0,1251.0,1249.0,Florida International,2229,Conference USA,17.0,1072.0,1074.0,1,5.0
2023,1,Kennesaw State,338,FCS Independents,38.0,,,Greeneville,2839,South Atlantic,7.0,,,0,31.0
2023,1,Lamar,2320,Southland,17.0,,,Idaho,70,Big Sky,42.0,,,0,-25.0
2023,1,East Texas A&M,2837,Southland,10.0,,,UC Davis,302,Big Sky,48.0,,,0,-38.0
2023,1,Morehead State,2413,Pioneer,37.0,,,West Virginia State,2707,Mountain East,35.0,,,0,2.0
2023,1,New Haven,2441,Northeast 10,24.0,,,Frostburg State,341,Mountain East,27.0,,,0,-3.0
2023,1,Hiram College,2274,North Coast,14.0,,,Heidelberg,191,Ohio,68.0,,,0,-54.0
2023,1,Northwood (MI),2886,Great Midwest Athletic,9.0,,,Glenville State,2249,Mountain East,44.0,,,0,-35.0
2023,1,UNC Pembroke,2882,Mountain East,19.0,,,Fayetteville State,2220,CIAA,17.0,,,0,2.0
2023,1,Alderson-Broaddus,2017,Mountain East,0.0,,,PennWest California,2858,Pennsylvania State Athletic,0.0,,,0,0.0
2023,1,Saginaw Valley State,129,GLIAC,34.0,,,Winona State,2851,Northern Sun,24.0,,,0,10.0
2023,1,Keiser University,126110,,14.0,,,Mississippi College,2401,Gulf South,17.0,,,0,-3.0
2023,1,Wilson,122666,South Atlantic,41.0,,,Chowan,2804,Gulf South,0.0,,,0,41.0
2023,1,Rowan,2827,New Jersey,17.0,,,Stevenson,471,Mid Atlantic,20.0,,,0,-3.0
2023,1,Wingate,351,South Atlantic,30.0,,,Albany State GA,2013,SIAC,7.0,,,0,23.0
2023,1,Charleston Southern,2127,Big South-OVC,13.0,,,North Greenville,2822,Gulf South,10.0,,,0,3.0
2023,1,Sioux Falls,2894,Northern Sun,26.0,,,Minnesota State Mankato,2364,Northern Sun,54.0,,,1,-28.0
