season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2013,1,Kent State,2309,Mid-American,17,1530.0,1536.0,Liberty,2335,Big South,10,1467.0,1461.0,0,7
2013,1,South Carolina,2579,SEC,27,1759.0,1785.0,North Carolina,153,ACC,10,1638.0,1612.0,0,17
2013,1,Wake Forest,154,ACC,31,,,Presbyterian,2506,Big South,7,,,0,24
2013,1,Bowling Green,189,Mid-American,34,1450.0,1543.0,Tulsa,202,Conference USA,7,1635.0,1542.0,0,27
2013,1,Ball State,2050,Mid-American,51,,,Illinois State,2287,MVFC,28,,,0,23
2013,1,UCF,2116,American Athletic,38,1656.0,1681.0,Akron,2006,Mid-American,7,1144.0,1119.0,0,31
2013,1,Minnesota,135,Big Ten,51,1417.0,1466.0,UNLV,2439,Mountain West,23,1207.0,1158.0,0,28
2013,1,Morehead State,2413,Pioneer,10,,,Pikeville,95,,13,,,0,-3
2013,1,Fordham,2230,Patriot,51,,,Rhode Island,227,CAA,26,,,0,25
2013,1,Eastern Kentucky,2198,OVC,38,,,Robert Morris,2523,NEC,6,,,0,32
2013,1,Western Illinois,2710,MVFC,42,,,Hampton,2261,MEAC,9,,,0,33
2013,1,Missouri State,2623,MVFC,17,,,Northwestern State,2466,Southland,23,,,0,-6
2013,1,Indiana,84,Big Ten,73,,,Indiana State,282,MVFC,35,,,0,38
2013,1,UConn,41,American Athletic,18,,,Towson,119,CAA,33,,,0,-15
2013,1,Youngstown State,2754,MVFC,28,,,Dayton,2168,Pioneer,10,,,0,18
2013,1,Chattanooga,236,Southern,21,,,UT Martin,2630,OVC,31,,,0,-10
2013,1,Delaware,48,CAA,51,,,Jacksonville,294,Pioneer,35,,,0,16
2013,1,South Alabama,6,Sun Belt,21,,,Southern Utah,253,Big Sky,22,,,0,-1
2013,1,Middle Tennessee,2393,Conference USA,45,,,Western Carolina,2717,Southern,24,,,0,21
2013,1,Utah,254,Pac-12,30,1509.0,1517.0,Utah State,328,Mountain West,26,1667.0,1659.0,0,4
2013,1,Central Arkansas,2110,Southland,58,,,Incarnate Word,2916,FCS Independents,7,,,0,51
2013,1,SE Louisiana,2545,Southland,45,,,Southeast Missouri State,2546,OVC,7,,,0,38
2013,1,Tulane,2655,Conference USA,34,,,Jackson State,2296,SWAC,7,,,0,27
2013,1,Drake,2181,Pioneer,16,,,Des Moines,2254,,21,,,0,-5
2013,1,North Dakota,155,Big Sky,69,,,Valparaiso,2674,Pioneer,10,,,0,59
2013,1,Montana State,147,Big Sky,42,,,Monmouth,2405,FCS Independents,24,,,0,18
2013,1,Vanderbilt,238,SEC,35,1655.0,1644.0,Ole Miss,145,SEC,39,1593.0,1604.0,1,-4
2013,1,Portland State,2502,Big Sky,57,,,Eastern Oregon,2202,,17,,,0,40
2013,1,San José State,23,Mountain West,24,,,Sacramento State,16,Big Sky,0,,,0,24
2013,1,Fresno State,278,Mountain West,52,1578.0,1578.0,Rutgers,164,American Athletic,51,1566.0,1566.0,0,1
2013,1,Hawai'i,62,Mountain West,13,1304.0,1300.0,USC,30,Pac-12,30,1689.0,1693.0,0,-17
2013,1,Georgia State,2247,Sun Belt,21,,,Samford,2535,Southern,31,,,0,-10
2013,1,Army,349,FBS Independents,28,,,Morgan State,2415,MEAC,12,,,0,16
2013,1,Miami,2390,ACC,34,1585.0,1623.0,Florida Atlantic,2226,Conference USA,6,1279.0,1241.0,0,28
2013,1,SMU,2567,American Athletic,23,1578.0,1529.0,Texas Tech,2641,Big 12,41,1530.0,1579.0,0,-18
2013,1,Michigan State,127,Big Ten,26,1637.0,1645.0,Western Michigan,2711,Mid-American,13,1425.0,1417.0,0,13
2013,1,Houston,248,American Athletic,62,,,Southern,2582,SWAC,13,,,0,49
2013,1,Kansas State,2306,Big 12,21,,,North Dakota State,2449,MVFC,24,,,0,-3
2013,1,Arizona,12,Pac-12,35,,,Northern Arizona,2464,Big Sky,0,,,0,35
2013,1,Illinois,356,Big Ten,42,,,Southern Illinois,79,MVFC,34,,,0,8
2013,1,Georgia Tech,59,ACC,70,,,Elon,2210,Southern,0,,,0,70
2013,1,West Virginia,277,Big 12,24,,,William & Mary,2729,CAA,17,,,0,7
2013,1,Ohio State,194,Big Ten,40,1743.0,1747.0,Buffalo,2084,Mid-American,20,1293.0,1289.0,0,20
2013,1,Charlotte,2429,FCS Independents,52,,,Campbell,2097,Pioneer,7,,,0,45
2013,1,Boston College,103,ACC,24,,,Villanova,222,CAA,14,,,0,10
2013,1,Wisconsin,275,Big Ten,45,1842.0,1880.0,Massachusetts,113,Mid-American,0,1090.0,1052.0,0,45
2013,1,Cincinnati,2132,American Athletic,42,1659.0,1725.0,Purdue,2509,Big Ten,7,1405.0,1339.0,0,35
2013,1,Duquesne,2184,NEC,35,,,UAlbany,399,CAA,24,,,0,11
2013,1,Florida,57,SEC,24,1744.0,1760.0,Toledo,2649,Mid-American,6,1481.0,1465.0,0,18
2013,1,Maryland,120,ACC,43,1406.0,1494.0,Florida International,2229,Conference USA,10,1379.0,1291.0,0,33
2013,1,NC State,152,ACC,40,1529.0,1604.0,Louisiana Tech,2348,Conference USA,14,1597.0,1522.0,0,26
2013,1,Texas A&M,245,SEC,52,1904.0,1913.0,Rice,242,Conference USA,31,1480.0,1471.0,0,21
2013,1,Wagner,2681,NEC,28,,,Georgetown,46,Patriot,21,,,0,7
2013,1,Bryant,2803,NEC,17,,,Holy Cross,107,Patriot,16,,,0,1
2013,1,South Dakota,233,MVFC,10,,,UC Davis,302,Big Sky,7,,,0,3
2013,1,Air Force,2005,Mountain West,38,,,Colgate,2142,Patriot,13,,,0,25
