season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2012,1,Kent State,2309,Mid-American,41,,,Towson,119,CAA,21,,,0,20
2012,1,Western Illinois,2710,MVFC,23,,,Butler,2086,Pioneer,15,,,0,8
2012,1,Central Michigan,2117,Mid-American,38,,,Southeast Missouri State,2546,OVC,27,,,0,11
2012,1,Vanderbilt,238,SEC,13,1573.0,1577.0,South Carolina,2579,SEC,17,1743.0,1739.0,1,-4
2012,1,Akron,2006,Mid-American,14,997.0,945.0,UCF,2116,Conference USA,56,1559.0,1611.0,0,-42
2012,1,Ball State,2050,Mid-American,37,1299.0,1314.0,Eastern Michigan,2199,Mid-American,26,1231.0,1216.0,1,11
2012,1,Campbell,2097,Pioneer,20,,,Shorter,2560,,31,,,0,-11
2012,1,Morehead State,2413,Pioneer,55,,,Southern Virginia,2896,,0,,,0,55
2012,1,Fordham,2230,Patriot,55,,,Lock Haven University,209,,0,,,0,55
2012,1,Utah,254,Pac-12,41,,,Northern Colorado,2458,Big Sky,0,,,0,41
2012,1,Holy Cross,107,Patriot,17,,,New Hampshire,160,CAA,38,,,0,-21
2012,1,Eastern Illinois,2197,OVC,49,,,Southern Illinois,79,MVFC,28,,,0,21
2012,1,Georgia State,2247,CAA,6,,,South Carolina State,2569,MEAC,33,,,0,-27
2012,1,UConn,41,Big East,37,1504.0,1599.0,Massachusetts,113,Mid-American,0,1424.0,1329.0,0,37
2012,1,Middle Tennessee,2393,Sun Belt,21,,,McNeese,2377,Southland,27,,,0,-6
2012,1,Rice,242,Conference USA,24,1285.0,1233.0,UCLA,26,Pac-12,49,1412.0,1464.0,0,-25
2012,1,New Mexico State,166,Western Athletic,49,,,Sacramento State,16,Big Sky,19,,,0,30
2012,1,Utah State,328,Western Athletic,34,,,Southern Utah,253,Big Sky,3,,,0,31
2012,1,Tennessee Tech,2635,OVC,41,,,Hampton,2261,MEAC,31,,,0,10
2012,1,Western Carolina,2717,Southern,42,,,Mars Hill,2369,,14,,,0,28
2012,1,Drake,2181,Pioneer,28,,,Des Moines,2254,,8,,,0,20
2012,1,Valparaiso,2674,Pioneer,34,,,St. Joseph's (IN),2601,,36,,,0,-2
2012,1,Idaho,70,Western Athletic,3,,,Eastern Washington,331,Big Sky,20,,,0,-17
2012,1,BYU,252,FBS Independents,30,1608.0,1646.0,Washington State,265,Pac-12,6,1409.0,1371.0,0,24
2012,1,Arizona State,9,Pac-12,63,,,Northern Arizona,2464,Big Sky,6,,,0,57
2012,1,UNLV,2439,Mountain West,27,1166.0,1173.0,Minnesota,135,Big Ten,30,1367.0,1360.0,0,-3
2012,1,Stephen F. Austin,2617,Southland,49,,,Southwestern Oklahoma State,2927,,14,,,0,35
2012,1,Temple,218,Big East,41,,,Villanova,222,CAA,10,,,0,31
2012,1,Tennessee,2633,SEC,35,1518.0,1562.0,NC State,152,ACC,21,1607.0,1563.0,0,14
2012,1,Florida Atlantic,2226,Sun Belt,7,,,Wagner,2681,NEC,3,,,0,4
2012,1,Michigan State,127,Big Ten,17,1725.0,1733.0,Boise State,68,Mountain West,13,1875.0,1867.0,0,4
