GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401736121,20250520,Aces,26,67,38.8,10,26,38.5,25,30,83.3,41,12,29,16,9,4,11,4,28,35,2,13,0,0,0,10,18
401736121,20250520,Sun,22,64,34.4,3,17,17.6,15,17,88.2,34,7,27,16,4,3,16,11,34,0,2,18,0,0,0,12,21
401736122,20250520,Dream,29,68,42.6,8,30,26.7,25,32,78.1,37,12,25,19,7,5,11,14,34,14,0,11,0,0,0,13,22
401736122,20250520,Fever,33,68,48.5,8,17,47.1,16,26,61.5,32,8,24,18,3,3,14,14,42,2,0,14,0,0,0,20,19
