GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401736278,20250729,Valkyries,30,63,47.6,11,26,42.3,6,8,75.0,34,9,25,17,4,2,13,4,32,13,0,13,1,1,0,22,21
401736278,20250729,Dream,24,64,37.5,11,33,33.3,16,21,76.2,27,8,19,18,8,4,6,6,26,5,1,7,0,0,0,12,11
401736279,20250729,Sky,32,71,45.1,6,19,31.6,16,18,88.9,37,11,26,16,8,3,12,3,40,3,2,14,1,1,0,26,20
401736279,20250729,Mystics,36,71,50.7,10,24,41.7,21,27,77.8,32,9,23,25,7,2,10,6,52,19,0,10,0,0,0,10,17
401736280,20250729,Aces,36,78,46.2,9,32,28.1,8,8,100.0,36,12,24,25,13,6,13,4,44,21,1,14,1,1,0,9,17
401736280,20250729,Sparks,26,69,37.7,4,24,16.7,18,19,94.7,34,8,26,16,5,2,19,6,42,0,1,20,2,2,0,19,17
