GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401736176,20250614,Sparks,24,58,41.4,8,15,53.3,22,28,78.6,36,12,24,14,3,1,20,9,30,3,1,21,0,0,0,29,14
401736176,20250614,Lynx,41,72,56.9,12,29,41.4,7,10,70.0,27,6,21,30,9,10,9,8,50,35,0,9,1,1,0,10,23
401736177,20250614,Liberty,30,71,42.3,6,29,20.7,22,30,73.3,34,10,24,17,10,4,11,27,44,11,1,12,0,0,0,15,18
401736177,20250614,Fever,37,77,48.1,17,35,48.6,11,16,68.8,38,10,28,25,5,6,12,19,36,16,1,13,1,1,0,17,22
401736178,20250614,Storm,25,62,40.3,8,26,30.8,12,14,85.7,20,3,17,19,11,5,16,18,26,4,0,16,0,0,0,16,15
401736178,20250614,Valkyries,28,58,48.3,3,18,16.7,17,19,89.5,33,6,27,21,9,2,18,13,46,22,2,20,0,0,0,20,19
