GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401820326,20251008,Aces,29,68,42.6,9,24,37.5,23,25,92.0,36,12,24,21,8,8,8,13,30,17,2,10,0,0,0,10,24
401820326,20251008,Mercury,29,66,43.9,7,21,33.3,23,31,74.2,33,10,23,17,5,2,12,15,40,5,0,12,1,1,0,16,21
