GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401736343,20250822,Lynx,38,68,55.9,9,21,42.9,10,17,58.8,30,9,21,25,8,1,8,9,46,14,4,12,0,0,0,16,13
401736343,20250822,Fever,34,62,54.8,13,20,65.0,9,13,69.2,23,4,19,24,5,0,13,4,38,12,0,13,0,0,0,10,18
401736344,20250822,Storm,36,64,56.3,8,21,38.1,15,23,65.2,30,2,28,25,8,7,8,24,48,37,0,8,0,0,0,3,12
401736344,20250822,Wings,20,67,29.9,4,23,17.4,16,19,84.2,36,8,28,9,3,0,16,7,28,5,2,18,0,0,0,21,20
401736345,20250822,Valkyries,25,67,37.3,8,31,25.8,14,19,73.7,31,6,25,20,7,5,6,14,24,4,3,9,1,1,0,10,14
401736345,20250822,Mercury,28,64,43.8,14,32,43.8,11,15,73.3,33,7,26,25,4,6,13,9,26,20,0,13,1,1,0,17,19
