GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401736248,20250714,Lynx,33,71,46.5,12,32,37.5,13,16,81.3,34,9,25,26,14,6,10,16,34,13,2,12,0,0,0,15,14
401736248,20250714,Sky,29,60,48.3,7,16,43.8,13,16,81.3,34,7,27,19,3,1,18,9,36,10,1,19,1,1,0,24,18
401736249,20250714,Mercury,27,57,47.4,12,29,41.4,12,19,63.2,35,3,32,23,6,5,14,17,22,10,0,14,0,0,0,10,18
401736249,20250714,Valkyries,25,74,33.8,14,33,42.4,13,15,86.7,36,11,25,23,7,1,9,8,10,8,2,11,2,2,0,8,16
