GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401820316,20250916,Dream,25,66,37.9,5,19,26.3,5,10,50.0,27,5,22,20,9,2,13,7,36,0,3,16,0,0,0,19,23
401820316,20250916,Fever,27,63,42.9,8,19,42.1,15,15,100.0,37,5,32,16,5,2,15,6,38,24,4,19,0,0,0,17,16
401820317,20250916,Aces,28,56,50.0,7,19,36.8,20,29,69.0,29,5,24,22,5,3,11,4,30,14,4,15,0,0,0,18,17
401820317,20250916,Storm,33,72,45.8,10,20,50.0,10,12,83.3,32,9,23,22,6,5,10,16,34,4,0,10,0,0,0,11,21
