TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,1,0,1.0,40.0,30.0,64.0,0.469,11.0,30.0,0.367,17.0,17.0,1.0,5.0,27.0,32.0,26.0,16.0,9.0,6.0,1.0,18.0,19.0,88.0,6.0,1,1,1,1,1,6,8,4,3,4,6,3,7,1,10,3,6,2,7,8,2,2,4,4,5,3,05/27/2025
1611661329,Chicago Sky,1,0,1,0.0,40.0,33.0,71.0,0.465,6.0,21.0,0.286,17.0,20.0,0.85,11.0,31.0,42.0,25.0,19.0,6.0,5.0,7.0,21.0,18.0,89.0,-5.0,1,6,6,6,1,3,3,5,9,7,9,3,3,4,1,1,1,5,9,10,3,10,8,5,4,6,05/27/2025
1611661323,Connecticut Sun,1,0,1,0.0,40.0,27.0,60.0,0.45,8.0,24.0,0.333,25.0,36.0,0.694,7.0,20.0,27.0,20.0,17.0,10.0,0.0,3.0,23.0,24.0,87.0,-22.0,1,6,6,6,1,9,10,6,6,5,8,1,1,8,8,8,10,7,8,5,10,3,9,1,6,9,05/27/2025
1611661321,Dallas Wings,1,1,0,1.0,40.0,37.0,66.0,0.561,10.0,20.0,0.5,25.0,29.0,0.862,10.0,25.0,35.0,26.0,13.0,10.0,3.0,0.0,24.0,23.0,109.0,22.0,1,1,1,1,1,1,7,1,5,8,1,1,2,3,2,5,3,2,3,5,6,1,10,2,1,2,05/27/2025
1611661331,Golden State Valkyries,1,0,1,0.0,40.0,21.0,62.0,0.339,11.0,31.0,0.355,14.0,19.0,0.737,7.0,27.0,34.0,16.0,23.0,10.0,4.0,3.0,15.0,18.0,67.0,-28.0,1,6,6,6,1,10,9,10,3,3,7,5,4,6,8,3,4,10,10,5,5,3,2,5,10,10,05/27/2025
1611661320,Los Angeles Sparks,1,0,1,0.0,40.0,30.0,67.0,0.448,8.0,19.0,0.421,14.0,17.0,0.824,8.0,20.0,28.0,23.0,13.0,12.0,1.0,6.0,19.0,18.0,82.0,-6.0,1,6,6,6,1,6,5,7,6,9,2,5,7,5,6,8,9,6,3,2,9,9,7,5,7,8,05/27/2025
1611661324,Minnesota Lynx,1,1,0,1.0,40.0,32.0,68.0,0.471,7.0,19.0,0.368,11.0,12.0,0.917,8.0,22.0,30.0,18.0,12.0,11.0,5.0,3.0,16.0,14.0,82.0,5.0,1,1,1,1,1,5,4,3,8,9,5,9,10,2,6,7,7,9,2,3,3,3,3,10,7,4,05/27/2025
1611661313,New York Liberty,1,1,0,1.0,40.0,37.0,74.0,0.5,14.0,35.0,0.4,7.0,13.0,0.538,9.0,28.0,37.0,30.0,13.0,14.0,3.0,4.0,18.0,15.0,95.0,28.0,1,1,1,1,1,1,2,2,2,2,3,10,9,10,5,2,2,1,3,1,6,6,4,9,2,1,05/27/2025
1611661317,Phoenix Mercury,1,1,0,1.0,40.0,33.0,78.0,0.423,16.0,40.0,0.4,12.0,19.0,0.632,10.0,20.0,30.0,26.0,11.0,11.0,7.0,5.0,18.0,21.0,94.0,5.0,1,1,1,1,1,3,1,9,1,1,3,8,4,9,2,8,7,2,1,3,1,7,4,3,3,4,05/27/2025
1611661328,Seattle Storm,1,0,1,0.0,40.0,29.0,67.0,0.433,6.0,24.0,0.25,13.0,18.0,0.722,10.0,24.0,34.0,20.0,14.0,8.0,3.0,5.0,14.0,16.0,77.0,-5.0,1,6,6,6,1,8,5,8,9,5,10,7,6,7,2,6,4,7,6,9,6,7,1,8,9,6,05/27/2025
