week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
6,2021,401326410,2021-10-15T00:20Z,Tampa Bay Buccaneers,TB,28,Philadelphia Eagles,PHI,22,Tampa Bay Buccaneers,6,Final,27,17,8,2,7,13,0,1,73,399,5.5,11,297,34,42,7.1,1,0,0,102,31,3.3,3-4,7,120,1,0,0,39:56,16,5,8,3,3,10,1,1,47,213,4.5,10,113,12,26,4.0,1,2,2,100,19,5.3,3-3,4,41,1,0,0,20:04,69796,Lincoln Financial Field,Philadelphia,PA
6,2021,401326325,2021-10-17T13:30Z,Miami Dolphins,MIA,20,Jacksonville Jaguars,JAX,23,Jacksonville Jaguars,3,Final,23,18,4,1,9,17,1,2,68,431,6.3,11,354,34,48,7.4,1,0,0,77,20,3.9,2-4,7,55,1,0,0,32:40,21,16,4,1,3,12,2,3,62,396,6.4,11,312,25,41,7.3,0,2,7,84,19,4.4,1-2,8,54,1,1,0,27:20,60784,Tottenham Hotspur Stadium,London,
6,2021,401326413,2021-10-17T17:00Z,Green Bay Packers,GB,24,Chicago Bears,CHI,14,Green Bay Packers,10,Final,22,10,10,2,2,8,1,1,57,323,5.7,9,169,17,23,6.5,0,3,26,154,31,5.0,3-4,3,51,0,0,0,32:17,21,10,10,1,4,11,1,2,57,277,4.9,8,137,16,27,4.4,1,4,37,140,26,5.4,2-2,7,54,1,0,0,27:43,62332,Soldier Field,Chicago,IL
6,2021,401326414,2021-10-17T17:00Z,Cincinnati Bengals,CIN,34,Detroit Lions,DET,11,Cincinnati Bengals,23,Final,20,10,8,2,8,15,2,2,68,398,5.9,11,256,20,30,8.0,1,2,22,142,36,3.9,2-2,4,31,1,0,0,35:52,15,12,3,0,5,14,1,2,61,228,3.7,10,192,28,42,4.5,1,1,10,36,18,2.0,1-2,9,77,1,0,0,24:08,50831,Ford Field,Detroit,MI
6,2021,401326415,2021-10-17T17:00Z,Houston Texans,HOU,3,Indianapolis Colts,IND,31,Indianapolis Colts,28,Final,19,12,7,0,9,17,1,2,74,353,4.8,11,229,29,43,5.1,2,2,14,124,29,4.3,0-1,4,25,3,1,0,34:33,15,8,7,0,3,10,1,1,48,388,8.1,11,214,11,20,9.7,0,2,9,174,26,6.7,2-2,2,10,0,0,0,25:27,57947,Lucas Oil Stadium,Indianapolis,IN
6,2021,401326416,2021-10-17T17:00Z,Los Angeles Rams,LAR,38,New York Giants,NYG,11,Los Angeles Rams,27,Final,22,15,6,1,2,11,2,2,66,365,5.5,13,234,22,30,7.3,2,2,17,131,34,3.9,4-5,7,50,2,0,0,32:22,21,15,4,2,4,15,2,4,73,261,3.6,12,201,29,51,3.7,3,4,41,60,18,3.3,1-2,5,27,4,1,0,27:38,73920,MetLife Stadium,East Rutherford,NJ
6,2021,401326417,2021-10-17T17:00Z,Kansas City Chiefs,KC,31,Washington,WSH,13,Kansas City Chiefs,18,Final,29,21,7,1,11,17,1,2,78,499,6.4,11,390,32,47,7.8,2,3,7,109,28,3.9,3-4,5,47,3,1,0,33:53,15,8,6,1,7,14,0,0,58,276,4.8,12,182,24,39,4.7,1,0,0,94,19,4.9,0-0,6,44,2,1,0,26:07,51322,Northwest Stadium,Landover,MD
6,2021,401326412,2021-10-17T17:00Z,Minnesota Vikings,MIN,34,Carolina Panthers,CAR,28,Minnesota Vikings,6,Final,26,16,10,0,7,16,0,0,84,571,6.8,16,373,33,48,7.8,0,0,0,198,36,5.5,3-5,11,98,1,1,0,37:38,20,8,8,4,2,12,2,2,68,306,4.5,14,188,17,41,4.2,1,4,19,118,23,5.1,2-3,6,28,3,2,1,26:34,72104,Bank of America Stadium,Charlotte,NC
6,2021,401326411,2021-10-17T17:00Z,Los Angeles Chargers,LAC,6,Baltimore Ravens,BAL,34,Baltimore Ravens,28,Final,14,11,3,0,3,12,1,4,53,208,3.9,11,182,22,39,4.4,1,2,13,26,12,2.2,1-2,4,35,1,0,0,21:53,27,12,14,1,6,11,0,0,68,327,4.8,11,140,19,27,4.7,2,3,27,187,38,4.9,4-5,2,15,2,0,0,38:07,70704,M&T Bank Stadium,Baltimore,MD
6,2021,401326418,2021-10-17T20:05Z,Arizona Cardinals,ARI,37,Cleveland Browns,CLE,14,Arizona Cardinals,23,Final,24,11,8,5,8,15,1,1,69,352,5.1,10,208,20,30,6.5,0,2,21,144,37,3.9,4-7,5,45,0,0,0,34:39,16,11,4,1,3,10,1,4,55,290,5.3,10,217,20,31,6.0,1,5,23,73,19,3.8,1-3,9,88,3,2,0,25:21,67431,Huntington Bank Field,Cleveland,OH
