week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
15,2021,401326537,2021-12-17T01:20Z,Kansas City Chiefs,KC,34,Los Angeles Chargers,LAC,28,Kansas City Chiefs,6,Final,26,20,4,2,7,12,0,1,68,496,7.3,11,410,31,47,8.5,1,1,0,86,20,4.3,3-6,4,36,2,1,0,28:12,28,13,14,1,6,13,2,5,78,428,5.5,10,236,22,39,6.1,1,0,0,192,39,4.9,4-7,5,60,2,1,0,33:03,70240,SoFi Stadium,Inglewood,CA
15,2021,401326540,2021-12-19T01:15Z,New England Patriots,NE,17,Indianapolis Colts,IND,27,Indianapolis Colts,10,Final,20,15,3,2,6,15,1,3,65,365,5.6,10,284,26,45,6.2,2,1,15,81,19,4.3,2-4,8,50,2,0,0,29:38,15,3,12,0,2,10,3,3,52,275,5.3,10,49,5,12,3.8,1,1,8,226,39,5.8,1-2,2,13,1,0,1,30:22,66391,Lucas Oil Stadium,Indianapolis,IN
15,2021,401326538,2021-12-19T18:00Z,Carolina Panthers,CAR,14,Buffalo Bills,BUF,31,Buffalo Bills,17,Final,19,8,9,2,7,17,1,5,71,275,3.9,11,124,18,38,3.0,1,4,32,151,29,5.2,1-2,5,55,1,0,0,31:25,21,12,6,3,6,14,1,1,65,312,4.8,12,193,19,34,5.1,1,4,17,119,27,4.4,4-5,8,67,1,0,0,28:35,65398,Highmark Stadium,Orchard Park,NY
15,2021,401326544,2021-12-19T18:00Z,Arizona Cardinals,ARI,12,Detroit Lions,DET,30,Detroit Lions,18,Final,23,16,6,1,7,15,1,3,73,398,5.5,11,293,29,50,5.6,1,2,20,105,21,5.0,0-4,7,83,1,0,0,28:08,22,13,5,4,6,13,1,1,62,338,5.5,10,212,21,26,7.6,0,2,4,126,34,3.7,1-2,6,49,1,1,0,31:52,45211,Ford Field,Detroit,MI
15,2021,401326541,2021-12-19T18:00Z,New York Jets,NYJ,24,Miami Dolphins,MIA,31,Miami Dolphins,7,Final,16,8,6,2,3,11,0,1,54,228,4.2,11,126,13,24,4.2,0,6,44,102,24,4.3,2-3,3,32,1,1,1,25:38,23,10,12,1,5,12,2,3,70,379,5.4,13,196,16,27,7.0,2,1,0,183,42,4.4,4-5,5,45,3,1,0,34:22,66035,Hard Rock Stadium,Miami Gardens,FL
15,2021,401326546,2021-12-19T18:00Z,Dallas Cowboys,DAL,21,New York Giants,NYG,6,Dallas Cowboys,15,Final,23,14,9,0,8,14,0,0,70,328,4.7,11,203,28,37,5.1,0,3,14,125,30,4.2,2-5,6,45,1,1,0,33:23,15,10,3,2,6,14,1,3,61,302,5.0,10,178,19,36,4.8,3,1,3,124,24,5.2,0-2,6,34,4,1,0,26:37,77413,MetLife Stadium,East Rutherford,NJ
15,2021,401326547,2021-12-19T18:00Z,Tennessee Titans,TEN,13,Pittsburgh Steelers,PIT,19,Pittsburgh Steelers,6,Final,22,8,14,0,8,18,1,2,78,318,4.1,11,117,23,32,3.3,1,4,36,201,42,4.8,1-4,7,68,4,3,0,39:08,12,7,2,3,2,11,0,0,45,168,3.7,12,133,16,25,4.8,0,3,15,35,17,2.1,1-3,5,30,0,0,0,20:52,59521,Acrisure Stadium,Pittsburgh,PA
15,2021,401326545,2021-12-19T18:00Z,Houston Texans,HOU,30,Jacksonville Jaguars,JAX,16,Houston Texans,14,Final,13,8,4,1,10,18,0,0,57,281,4.9,11,206,19,30,6.6,1,1,3,75,26,2.9,0-1,9,65,1,0,1,30:07,21,12,6,3,3,14,2,3,66,296,4.5,11,189,22,38,4.6,0,3,21,107,25,4.3,1-3,4,40,0,0,0,29:53,60252,EverBank Stadium,Jacksonville,FL
15,2021,401326548,2021-12-19T21:05Z,Cincinnati Bengals,CIN,15,Denver Broncos,DEN,10,Cincinnati Bengals,5,Final,12,5,5,2,4,13,0,0,51,249,4.9,12,136,15,22,5.4,0,3,21,113,26,4.3,0-2,6,38,0,0,0,27:19,19,8,10,1,7,16,0,1,71,292,4.1,11,159,18,34,4.3,0,3,27,133,34,3.9,0-1,6,60,1,1,0,32:41,76134,Empower Field at Mile High,Denver,CO
15,2021,401326549,2021-12-19T21:05Z,Atlanta Falcons,ATL,13,San Francisco 49ers,SF,31,San Francisco 49ers,18,Final,13,8,3,2,5,13,0,3,58,275,4.7,11,213,19,32,6.1,0,3,23,62,23,2.7,1-5,4,29,1,1,0,29:33,23,11,11,1,6,11,0,0,56,397,7.1,10,235,18,24,9.8,0,0,0,162,32,5.1,4-5,5,35,1,1,0,30:27,71650,Levi's Stadium,Santa Clara,CA
15,2021,401326543,2021-12-19T21:25Z,Green Bay Packers,GB,31,Baltimore Ravens,BAL,30,Green Bay Packers,1,Final,26,20,4,2,5,9,0,0,59,346,5.9,9,250,23,31,7.4,0,3,18,96,25,3.8,4-5,8,76,0,0,0,31:10,24,12,10,2,7,13,2,4,67,354,5.3,9,211,28,40,5.1,0,1,4,143,26,5.5,4-6,8,56,0,0,0,28:50,70815,M&T Bank Stadium,Baltimore,MD
15,2021,401326551,2021-12-20T01:20Z,New Orleans Saints,NO,9,Tampa Bay Buccaneers,TB,0,New Orleans Saints,9,Final,11,5,5,1,3,16,0,0,60,212,3.5,13,151,13,27,5.2,0,2,3,61,31,2.0,0-2,6,41,0,0,0,29:45,17,13,3,1,6,19,0,1,73,302,4.1,13,184,26,48,3.5,1,4,30,118,21,5.6,0-0,3,30,2,1,0,30:15,65744,Raymond James Stadium,Tampa,FL
15,2021,401326539,2021-12-20T22:00Z,Las Vegas Raiders,LV,16,Cleveland Browns,CLE,14,Las Vegas Raiders,2,Final,20,14,5,1,6,13,1,1,65,328,5.0,10,230,25,38,5.8,1,2,6,98,25,3.9,1-2,7,64,2,1,0,33:24,13,9,3,1,6,14,1,1,54,236,4.4,10,147,20,30,4.9,0,0,0,89,24,3.7,2-2,3,61,0,0,0,26:36,67431,Huntington Bank Field,Cleveland,OH
15,2021,401326552,2021-12-21T01:15Z,Minnesota Vikings,MIN,17,Chicago Bears,CHI,9,Minnesota Vikings,8,Final,13,5,4,4,5,17,0,1,61,193,3.2,12,61,12,24,2.2,1,4,26,132,33,4.0,2-3,7,54,1,0,0,30:45,24,13,8,3,2,12,2,5,70,370,5.3,11,255,26,39,6.1,0,3,30,115,28,4.1,1-5,9,91,3,3,0,29:15,60082,Soldier Field,Chicago,IL
15,2021,401326550,2021-12-22T00:00Z,Seattle Seahawks,SEA,10,Los Angeles Rams,LAR,20,Los Angeles Rams,10,Final,13,7,5,1,3,11,0,1,53,214,4.0,10,134,17,31,3.9,1,3,22,80,19,4.2,1-2,8,65,1,0,0,24:54,20,11,7,2,6,12,0,1,62,332,5.4,11,209,21,29,6.3,1,4,35,123,29,4.2,1-2,4,34,1,0,0,35:06,71565,SoFi Stadium,Inglewood,CA
15,2021,401326542,2021-12-22T00:00Z,Washington,WSH,17,Philadelphia Eagles,PHI,27,Philadelphia Eagles,10,Final,14,8,5,1,6,13,0,1,54,237,4.4,11,174,20,31,5.3,0,2,20,63,21,3.0,2-3,2,25,0,0,0,24:43,23,12,11,0,7,13,0,1,70,519,7.4,10,281,20,26,9.7,1,3,15,238,41,5.8,3-6,4,48,2,1,0,35:17,69796,Lincoln Financial Field,Philadelphia,PA
