week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
9,2021,401326451,2021-11-05T00:20Z,New York Jets,NYJ,30,Indianapolis Colts,IND,45,Indianapolis Colts,15,Final,30,25,3,2,8,14,1,1,75,486,6.5,11,398,34,52,7.4,1,2,14,88,21,4.2,3-5,7,43,2,1,0,29:33,28,17,9,2,5,10,1,2,61,532,8.7,11,272,22,30,8.8,0,1,0,260,30,8.7,3-4,2,22,0,0,0,30:27,59593,Lucas Oil Stadium,Indianapolis,IN
9,2021,401326454,2021-11-07T18:00Z,Cleveland Browns,CLE,41,Cincinnati Bengals,CIN,16,Cleveland Browns,25,Final,14,7,6,1,3,9,0,0,46,361,7.8,11,208,14,21,9.0,0,2,10,153,23,6.7,2-4,10,84,0,0,1,24:38,25,15,6,4,3,11,0,2,70,348,5.0,12,263,29,42,5.6,2,5,25,85,23,3.7,2-4,4,31,3,1,0,35:22,65451,Paycor Stadium,Cincinnati,OH
9,2021,401326455,2021-11-07T18:00Z,Denver Broncos,DEN,30,Dallas Cowboys,DAL,16,Denver Broncos,14,Final,23,9,12,2,8,15,0,0,73,407,5.6,12,217,19,28,6.8,0,4,32,190,41,4.6,2-3,5,37,0,0,0,41:12,14,11,2,1,5,13,0,4,57,290,5.1,10,212,19,39,5.2,1,2,20,78,16,4.9,2-2,5,38,2,1,0,18:48,93503,AT&T Stadium,Arlington,TX
9,2021,401326457,2021-11-07T18:00Z,Houston Texans,HOU,9,Miami Dolphins,MIA,17,Miami Dolphins,8,Final,14,11,3,0,6,17,1,1,67,272,4.1,14,199,24,44,4.1,3,5,41,73,18,4.1,0-4,8,60,4,1,0,28:16,22,16,4,2,9,16,0,0,72,262,3.6,12,215,26,43,4.6,2,4,29,47,25,1.9,2-2,2,13,5,3,0,31:44,60232,Hard Rock Stadium,Miami Gardens,FL
9,2021,401326458,2021-11-07T18:00Z,Atlanta Falcons,ATL,27,New Orleans Saints,NO,25,Atlanta Falcons,2,Final,18,14,2,2,5,13,0,1,57,366,6.4,11,332,23,30,10.4,0,2,11,34,25,1.4,3-5,6,76,0,0,0,27:39,26,17,6,3,3,10,0,1,69,376,5.4,11,267,27,43,6.1,0,1,15,109,25,4.4,3-4,10,74,1,1,0,32:21,69170,Caesars Superdome,New Orleans,LA
9,2021,401326459,2021-11-07T18:00Z,Las Vegas Raiders,LV,16,New York Giants,NYG,23,New York Giants,7,Final,24,15,8,1,4,12,1,1,67,403,6.0,10,286,30,46,6.1,2,1,10,117,20,5.9,1-6,6,65,3,1,0,29:49,16,6,8,2,6,12,0,0,54,247,4.6,10,98,15,20,4.3,0,3,12,149,31,4.8,0-2,4,35,1,1,1,30:11,74512,MetLife Stadium,East Rutherford,NJ
9,2021,401326453,2021-11-07T18:00Z,New England Patriots,NE,24,Carolina Panthers,CAR,6,New England Patriots,18,Final,17,5,10,2,6,14,1,1,59,273,4.6,10,122,12,18,6.1,1,2,17,151,39,3.9,2-3,6,35,2,1,1,32:29,13,8,5,0,3,11,0,1,57,240,4.2,11,162,16,33,4.8,3,1,10,78,23,3.4,0-2,10,83,3,0,0,27:31,72203,Bank of America Stadium,Charlotte,NC
9,2021,401326456,2021-11-07T18:00Z,Buffalo Bills,BUF,6,Jacksonville Jaguars,JAX,9,Jacksonville Jaguars,3,Final,17,15,2,0,6,15,0,1,65,301,4.6,9,229,31,47,4.5,2,4,35,72,14,5.1,0-1,12,118,3,1,0,30:38,16,5,5,6,2,13,2,2,57,218,3.8,10,139,17,28,4.6,0,2,12,79,27,2.9,0-2,8,54,1,1,0,29:22,63110,EverBank Stadium,Jacksonville,FL
9,2021,401326452,2021-11-07T18:00Z,Minnesota Vikings,MIN,31,Baltimore Ravens,BAL,34,Baltimore Ravens,3,Final,13,6,6,1,5,14,2,2,52,318,6.1,11,187,17,28,6.7,0,0,0,131,24,5.5,2-3,8,107,0,0,1,23:40,36,15,17,4,6,15,3,3,89,500,5.6,12,253,27,41,5.8,2,3,13,247,45,5.5,4-6,8,61,2,0,0,46:04,70599,M&T Bank Stadium,Baltimore,MD
9,2021,401326460,2021-11-07T21:05Z,Los Angeles Chargers,LAC,27,Philadelphia Eagles,PHI,24,Los Angeles Chargers,3,Final,28,17,9,2,5,10,2,4,65,445,6.8,8,356,32,38,9.4,0,0,0,89,27,3.3,3-6,4,30,0,0,0,33:37,20,7,13,0,8,12,0,0,57,331,5.8,8,155,11,17,8.6,0,1,7,176,39,4.5,2-3,3,25,0,0,0,26:23,69796,Lincoln Financial Field,Philadelphia,PA
9,2021,401326461,2021-11-07T21:25Z,Green Bay Packers,GB,7,Kansas City Chiefs,KC,13,Kansas City Chiefs,6,Final,19,11,6,2,2,12,2,3,60,301,5.0,10,179,19,34,5.1,1,1,11,122,25,4.9,0-1,4,19,2,1,0,31:33,14,9,4,1,5,14,1,2,63,237,3.8,11,160,20,37,4.2,0,1,6,77,25,3.1,1-2,6,33,0,0,0,28:27,73476,GEHA Field at Arrowhead Stadium,Kansas City,MO
9,2021,401326462,2021-11-07T21:25Z,Arizona Cardinals,ARI,31,San Francisco 49ers,SF,17,Arizona Cardinals,14,Final,22,11,9,2,7,15,1,2,68,437,6.4,11,274,23,27,9.4,0,2,8,163,39,4.2,2-3,9,84,0,0,0,36:47,22,17,2,3,4,10,0,0,56,337,6.0,11,298,28,40,6.6,1,5,28,39,11,3.5,2-3,3,35,3,2,0,23:13,59012,Levi's Stadium,Santa Clara,CA
9,2021,401326463,2021-11-08T01:20Z,Tennessee Titans,TEN,28,Los Angeles Rams,LAR,16,Tennessee Titans,12,Final,16,9,4,3,4,12,2,2,56,194,3.5,11,125,19,27,4.2,1,3,18,69,26,2.7,3-3,4,19,1,0,1,27:39,22,16,5,1,4,15,2,3,74,347,4.7,11,253,31,48,4.8,2,5,41,94,21,4.5,1-3,12,115,2,0,0,32:21,71785,SoFi Stadium,Inglewood,CA
9,2021,401326464,2021-11-09T01:15Z,Chicago Bears,CHI,27,Pittsburgh Steelers,PIT,29,Pittsburgh Steelers,2,Final,20,11,7,2,4,12,0,0,58,414,7.1,12,278,17,29,8.7,1,3,13,136,26,5.2,2-4,12,115,2,1,1,25:55,20,8,8,4,6,17,2,2,66,280,4.2,12,175,21,30,5.1,0,4,30,105,32,3.3,3-3,5,30,1,1,0,34:05,60788,Acrisure Stadium,Pittsburgh,PA
