GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857119,2026-08-06,2026,Aces,35,86,41,5,22,23,11,14,79,39,12,27,24,9,4,16,12,42,9,0,16,0,0,0,22,24,12,51
401857119,2026-08-06,2026,Fever,31,67,46,7,20,35,15,20,75,38,6,32,16,10,4,21,10,38,20,1,22,0,0,0,18,16,12,38
401857120,2026-08-06,2026,Sparks,34,68,50,9,24,38,12,16,75,35,10,25,27,6,4,13,14,46,7,0,13,0,0,0,15,13,9,16
401857120,2026-08-06,2026,Lynx,31,73,42,9,29,31,11,13,85,35,14,21,17,7,2,13,9,28,11,1,14,0,0,0,16,22,9,80
401857121,2026-08-06,2026,Tempo,29,72,40,9,31,29,16,24,67,36,12,24,23,7,3,16,5,36,3,1,17,0,0,0,21,18,6,6
401857121,2026-08-06,2026,Fire,33,66,50,11,27,41,20,24,83,33,8,25,23,7,4,15,12,40,27,1,16,1,1,0,17,22,6,86
