GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857002,2026-06-18,2026,Dream,37,69,54,7,18,39,27,35,77,30,9,21,21,10,3,12,17,60,13,0,12,2,2,0,13,27,10,78
401857002,2026-06-18,2026,Fever,35,63,56,8,17,47,23,29,79,25,5,20,16,7,3,17,8,46,5,0,17,0,0,0,20,26,10,14
