GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857105,2026-08-01,2026,Aces,32,74,43,5,22,23,14,18,78,40,9,31,21,5,8,16,9,38,13,1,17,0,0,0,12,19,5,81
401857105,2026-08-01,2026,Sky,31,77,40,8,20,40,14,22,64,32,11,21,19,9,4,13,7,34,4,1,14,0,0,0,18,20,5,6
401857106,2026-08-01,2026,Liberty,33,68,49,9,28,32,19,19,100,37,9,28,26,2,3,14,2,44,13,3,17,1,1,0,27,24,6,78
401857106,2026-08-01,2026,Mercury,32,63,51,6,19,32,22,28,79,23,3,20,21,7,2,10,10,46,10,0,10,0,0,0,17,20,6,18
