GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857186,2026-08-30,2026,Lynx,30,70,43,6,19,32,15,19,79,32,6,26,17,14,4,11,17,34,2,0,11,1,1,0,13,14,1,1
401857186,2026-08-30,2026,Dream,33,71,46,13,36,36,10,14,71,37,8,29,21,8,3,18,13,40,20,0,18,0,0,0,23,14,1,97
401857187,2026-08-30,2026,Sparks,32,73,44,12,31,39,14,15,93,40,5,35,23,12,5,16,19,34,26,1,17,0,0,0,21,16,0,96
401857187,2026-08-30,2026,Storm,28,82,34,4,22,18,14,18,78,43,14,29,17,11,4,16,14,44,0,0,16,1,1,0,17,19,0,0
401857188,2026-08-30,2026,Valkyries,29,61,48,9,29,31,19,21,90,31,8,23,20,9,4,11,14,38,26,3,14,0,0,0,6,12,2,93
401857188,2026-08-30,2026,Fire,24,62,39,10,39,26,11,13,85,29,9,20,19,8,1,15,5,22,2,1,16,1,1,0,12,17,2,1
401857189,2026-08-30,2026,Sun,24,73,33,7,27,26,16,22,73,29,12,17,16,6,3,7,11,28,1,0,7,0,0,0,9,23,2,0
401857189,2026-08-30,2026,Wings,33,63,52,8,16,50,23,30,77,41,6,35,20,5,5,10,12,44,32,1,11,0,0,0,8,20,2,96
