GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857054,2026-07-10,2026,Valkyries,31,60,52,8,18,44,9,13,69,30,9,21,19,11,6,15,2,44,22,2,17,0,0,0,13,21,1,62
401857054,2026-07-10,2026,Sun,24,58,41,4,16,25,12,17,71,23,6,17,19,10,3,20,11,38,9,2,22,0,0,0,19,20,1,37
401857055,2026-07-10,2026,Wings,39,74,53,11,25,44,19,21,90,32,11,21,22,5,1,6,12,32,13,1,7,0,0,0,7,17,14,25
401857055,2026-07-10,2026,Tempo,35,64,55,14,30,47,11,14,79,24,4,20,24,3,2,12,9,36,13,2,14,0,0,0,18,19,14,62
401857056,2026-07-10,2026,Sky,31,71,44,6,25,24,19,22,86,36,8,28,21,5,3,15,10,50,4,0,15,0,0,0,25,20,6,10
401857056,2026-07-10,2026,Sparks,39,76,51,14,31,45,10,15,67,32,5,27,32,11,4,11,14,40,15,1,12,0,0,0,16,20,6,79
