GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401856953,2026-06-01,2026,Storm,20,61,33,4,19,21,12,17,71,36,6,30,11,6,7,17,4,24,0,0,17,0,0,0,16,22,0,0
401856953,2026-06-01,2026,Wings,29,81,36,5,25,20,16,24,67,48,18,30,19,7,1,8,2,36,28,3,11,0,0,0,10,15,0,99
401856954,2026-06-01,2026,Lynx,44,69,64,10,17,59,13,13,100,35,8,27,27,10,5,11,14,50,37,2,13,1,1,0,13,22,1,97
401856954,2026-06-01,2026,Mercury,22,64,34,10,27,37,23,27,85,24,11,13,18,6,0,14,4,18,2,0,14,0,0,0,23,12,1,1
