GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401856961,2026-06-04,2026,Dream,23,67,34,6,21,29,19,24,79,30,9,21,14,9,3,11,9,34,4,3,14,0,0,0,14,19,3,21
401856961,2026-06-04,2026,Fever,30,63,48,11,25,44,12,15,80,35,6,29,16,6,7,14,7,32,15,1,15,0,0,0,9,22,3,72
401856962,2026-06-04,2026,Valkyries,30,76,39,14,37,38,10,10,100,31,9,22,21,6,7,7,7,30,7,0,7,1,1,0,11,18,9,58
401856962,2026-06-04,2026,Lynx,29,73,40,13,26,50,16,19,84,43,14,29,18,4,7,12,8,14,6,0,12,0,0,0,21,15,9,33
