GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857145,2026-08-15,2026,Liberty,30,65,46,13,27,48,9,11,82,30,3,27,18,3,4,12,8,34,12,0,12,0,0,0,10,21,2,63
401857145,2026-08-15,2026,Sun,24,67,36,8,29,28,19,22,86,35,9,26,17,4,7,10,4,28,10,2,12,0,0,0,15,17,2,35
401857146,2026-08-15,2026,Sparks,24,61,39,9,26,35,13,16,81,27,3,24,20,11,2,14,9,30,9,0,14,1,1,0,15,18,5,39
401857146,2026-08-15,2026,Mystics,34,72,47,4,21,19,8,12,67,43,11,32,23,10,4,12,9,60,10,0,12,0,0,0,7,17,5,51
401857147,2026-08-15,2026,Lynx,32,64,50,11,26,42,17,18,94,32,7,25,14,9,1,15,3,32,10,1,16,0,0,0,13,22,7,70
401857147,2026-08-15,2026,Aces,31,69,45,9,28,32,16,18,89,29,12,17,20,7,2,13,9,30,5,0,13,0,0,1,8,14,7,18
