GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857021,2026-06-25,2026,Sparks,33,77,43,11,38,29,20,26,77,30,8,22,20,7,2,8,13,36,0,0,8,0,0,0,12,23,0,0
401857021,2026-06-25,2026,Tempo,41,80,51,20,42,48,23,27,85,52,15,37,26,5,4,10,20,38,35,0,10,0,0,0,10,23,0,99
401857022,2026-06-25,2026,Wings,34,70,49,2,21,10,14,16,88,24,3,21,18,7,2,12,8,52,2,1,13,0,0,0,20,25,1,2
401857022,2026-06-25,2026,Aces,32,60,53,8,18,44,27,33,82,35,7,28,20,5,2,15,16,40,20,1,16,0,0,0,14,20,1,94
401857023,2026-06-25,2026,Liberty,32,71,45,10,36,28,14,20,70,28,7,21,21,9,3,13,4,42,4,3,16,0,0,0,15,15,5,6
401857023,2026-06-25,2026,Storm,39,75,52,9,28,32,12,15,80,39,13,26,18,8,3,15,21,54,16,1,16,0,0,0,13,21,5,92
