GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857066,2026-07-14,2026,Fire,29,60,48,9,26,35,20,21,95,24,4,20,19,10,3,15,16,36,4,1,16,1,1,0,11,14,4,7
401857066,2026-07-14,2026,Sun,35,67,52,3,14,21,17,20,85,31,11,20,28,11,4,14,4,46,15,2,16,0,0,0,26,21,4,91
401857067,2026-07-14,2026,Mystics,30,75,40,4,23,17,15,19,79,47,18,29,18,3,6,11,6,52,17,0,11,0,0,0,15,17,2,51
401857067,2026-07-14,2026,Tempo,23,65,35,7,26,27,9,10,90,26,5,21,15,3,4,10,0,24,11,0,10,0,0,0,11,22,2,44
