GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857006,2026-06-20,2026,Fever,33,67,49,13,30,43,17,21,81,30,4,26,20,1,3,19,2,34,11,0,19,2,2,0,18,29,8,52
401857006,2026-06-20,2026,Dream,40,80,50,12,26,46,21,31,68,35,12,23,25,10,5,8,20,54,22,1,9,1,1,1,15,24,8,46
401857007,2026-06-20,2026,Storm,25,70,36,8,28,29,15,17,88,29,9,20,17,7,2,10,4,30,6,1,11,0,0,0,17,24,7,22
401857007,2026-06-20,2026,Mercury,31,63,49,10,29,34,21,26,81,39,7,32,26,4,8,14,13,34,26,2,16,1,1,0,16,13,7,75
401857008,2026-06-20,2026,Sky,33,70,47,7,23,30,19,29,66,43,13,30,22,9,3,15,9,48,17,0,15,0,0,0,25,24,1,97
401857008,2026-06-20,2026,Wings,33,73,45,10,25,40,17,21,81,35,9,26,17,7,7,13,15,38,1,1,14,1,1,0,18,23,1,1
