GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857024,2026-06-26,2026,Mystics,19,55,35,5,18,28,14,25,56,45,12,33,16,3,4,21,0,24,5,1,22,0,0,0,22,15,5,27
401857024,2026-06-26,2026,Sun,28,68,41,5,12,42,7,10,70,27,5,22,18,12,6,9,13,40,12,1,10,0,0,0,5,20,5,70
401857025,2026-06-26,2026,Fire,32,79,41,9,30,30,21,27,78,24,11,13,19,10,4,9,10,46,3,0,9,0,0,0,11,23,1,3
401857025,2026-06-26,2026,Sky,45,68,66,15,28,54,19,24,79,32,6,26,38,2,9,14,11,56,32,0,14,2,2,0,13,19,1,96
401857026,2026-06-26,2026,Dream,23,67,34,6,20,30,23,27,85,27,7,20,10,14,4,14,17,34,6,0,14,0,0,0,7,21,14,55
401857026,2026-06-26,2026,Valkyries,27,62,44,5,22,23,19,25,76,32,6,26,14,6,9,18,6,38,6,0,18,0,0,0,20,22,14,26
