GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857180,2026-08-28,2026,Fire,38,65,58,13,30,43,12,14,86,30,6,24,16,11,7,11,6,50,19,0,11,1,1,0,17,24,1,94
401857180,2026-08-28,2026,Dream,26,71,37,12,33,36,19,24,79,34,16,18,20,5,4,18,13,28,3,1,19,1,1,0,24,16,1,3
401857181,2026-08-28,2026,Sun,35,76,46,9,28,32,12,13,92,26,6,20,22,9,1,16,12,38,14,1,17,0,0,0,23,23,6,31
401857181,2026-08-28,2026,Fever,39,67,58,12,29,41,21,32,66,34,6,28,23,13,6,12,18,46,23,0,12,0,0,0,20,17,6,66
401857182,2026-08-28,2026,Tempo,27,67,40,10,28,36,9,13,69,37,7,30,18,6,2,16,2,28,3,1,17,0,0,0,18,22,1,4
401857182,2026-08-28,2026,Aces,32,75,43,10,33,30,19,21,90,38,10,28,20,10,4,7,2,36,26,0,7,0,0,0,2,14,1,93
401857183,2026-08-28,2026,Mystics,31,63,49,8,21,38,12,17,71,34,6,28,20,4,2,16,2,34,17,1,17,1,1,0,31,15,12,54
401857183,2026-08-28,2026,Sparks,36,64,56,8,20,40,8,14,57,23,3,20,28,10,5,9,12,50,8,1,10,0,0,0,13,17,12,27
