GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857068,2026-07-15,2026,Storm,36,78,46,4,25,16,14,23,61,45,16,29,24,10,4,16,17,56,2,0,16,0,0,0,20,18,2,1
401857068,2026-07-15,2026,Sky,35,74,47,11,32,34,14,19,74,29,6,23,27,11,4,13,6,46,14,1,14,0,0,0,17,16,2,96
401857069,2026-07-15,2026,Sparks,31,65,48,9,28,32,16,19,84,31,5,26,22,6,1,17,9,32,9,3,20,1,1,0,30,17,7,46
401857069,2026-07-15,2026,Lynx,34,68,50,8,25,32,20,24,83,25,7,18,21,13,4,11,16,34,13,1,12,0,0,0,14,17,7,49
401857070,2026-07-15,2026,Valkyries,30,58,52,8,24,33,20,23,87,30,6,24,16,9,4,14,10,34,15,3,17,0,0,0,16,16,2,97
401857070,2026-07-15,2026,Fever,27,67,40,9,25,36,12,16,75,26,10,16,14,8,2,15,4,32,1,1,16,1,1,0,22,19,2,1
