GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401857077,2026-07-18,2026,Liberty,30,67,45,13,32,41,15,25,60,27,7,20,19,8,6,15,3,32,13,2,17,0,0,1,30,24,3,59
401857077,2026-07-18,2026,Fever,37,69,54,14,28,50,20,27,74,32,8,24,22,7,5,16,18,38,25,1,17,1,1,0,17,24,3,40
401857078,2026-07-18,2026,Fire,37,77,48,13,30,43,6,7,86,33,9,24,25,7,2,10,9,46,0,1,11,0,0,0,15,16,0,0
401857078,2026-07-18,2026,Lynx,41,75,55,9,23,39,10,13,77,34,8,26,29,6,9,10,18,54,19,0,10,0,0,0,10,9,0,96
401857079,2026-07-18,2026,Mystics,27,60,45,6,23,26,9,11,82,37,11,26,18,5,5,12,2,40,8,2,14,0,0,0,22,17,10,51
401857079,2026-07-18,2026,Valkyries,24,59,41,12,33,36,14,20,70,26,8,18,21,8,2,8,4,16,9,0,8,0,0,0,8,16,10,43
