GameID,Date,Season,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls,leadChanges,leadPercentage
401856949,2026-05-30,2026,Storm,29,71,41,7,27,26,7,8,88,32,9,23,21,7,4,17,4,36,3,1,18,0,0,0,23,20,5,6
401856949,2026-05-30,2026,Tempo,26,59,44,10,29,34,31,33,94,34,6,28,14,12,1,12,17,26,25,2,14,1,1,0,6,13,5,87
401856950,2026-05-30,2026,Sparks,27,66,41,8,25,32,19,26,73,29,11,18,16,9,7,16,9,34,6,1,17,0,0,1,21,24,11,17
401856950,2026-05-30,2026,Sun,28,67,42,6,22,27,22,31,71,37,12,25,18,11,9,16,14,32,9,0,16,0,0,0,16,29,11,76
401856951,2026-05-30,2026,Fever,24,58,41,5,22,23,31,35,89,26,9,17,21,6,3,17,11,34,6,1,18,1,1,0,16,24,1,8
401856951,2026-05-30,2026,Fire,36,70,51,9,23,39,19,20,95,25,8,17,26,8,5,11,6,52,26,1,12,1,1,0,14,26,1,89
