season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2014,2,regular,2014-09-06T23:30:00.000Z,Baylor,Northwestern State,McLane Stadium,Big 12,Southland,400547842
2014,2,regular,2014-09-06T23:30:00.000Z,Illinois State,Mississippi Valley State,Hancock Stadium,MVFC,SWAC,400557456
2014,2,regular,2014-09-06T23:30:00.000Z,Texas,BYU,DKR-Texas Memorial Stadium,Big 12,FBS Independents,400547846
2014,2,regular,2014-09-06T23:30:00.000Z,Notre Dame,Michigan,Notre Dame Stadium,FBS Independents,Big Ten,400547944
2014,2,regular,2014-09-07T00:00:00.000Z,North Carolina,San Diego State,Kenan Stadium,ACC,Mountain West,400547796
2014,2,regular,2014-09-07T00:00:00.000Z,Ohio State,Virginia Tech,Ohio Stadium,Big Ten,ACC,400547826
2014,2,regular,2014-09-07T00:00:00.000Z,SE Louisiana,Southern Utah,Strawberry Stadium,Southland,Big Sky,400553547
2014,2,regular,2014-09-07T00:00:00.000Z,Weber State,North Dakota State,Stewart Stadium,Big Sky,MVFC,400553551
2014,2,regular,2014-09-07T00:00:00.000Z,Houston,Grambling,TDECU Stadium,American Athletic,SWAC,400547651
2014,2,regular,2014-09-07T00:00:00.000Z,Utah State,Idaho State,Maverik Stadium,Mountain West,Big Sky,400548188
2014,2,regular,2014-09-07T00:00:00.000Z,Houston Christian,McMurry,Husky Stadium,Southland,Lone Star,400557917
2014,2,regular,2014-09-07T00:00:00.000Z,Valparaiso,St. Joseph's (IN),Brown Field,Pioneer,Great Lakes,400559318
2014,2,regular,2014-09-07T01:00:00.000Z,San Diego,Western New Mexico,Torero Stadium,Pioneer,Rocky Mountain,400559299
2014,2,regular,2014-09-07T01:00:00.000Z,UC Davis,Fort Lewis,Aggie Stadium,Big Sky,Rocky Mountain,400553550
2014,2,regular,2014-09-07T01:05:00.000Z,Montana State,Black Hills State,Bobcat Stadium,Big Sky,Rocky Mountain,400553376
2014,2,regular,2014-09-07T02:00:00.000Z,UNLV,Northern Colorado,Sam Boyd Stadium,Mountain West,Big Sky,400548187
2014,2,regular,2014-09-07T02:00:00.000Z,UCLA,Memphis,Rose Bowl,Pac-12,American Athletic,400547652
2014,2,regular,2014-09-07T02:15:00.000Z,Wyoming,Air Force,War Memorial Stadium,Mountain West,Mountain West,400548180
2014,2,regular,2014-09-07T02:15:00.000Z,Boise State,Colorado State,Albertsons Stadium,Mountain West,Mountain West,400548181
2014,2,regular,2014-09-07T02:15:00.000Z,Portland State,Western Oregon,Hillsboro Stadium,Big Sky,Great Northwest,400553538
2014,2,regular,2014-09-07T02:30:00.000Z,Hawai'i,Oregon State,Aloha Stadium,Mountain West,Pac-12,400548183
2014,2,regular,2014-09-07T03:00:00.000Z,UTEP,Texas Tech,Sun Bowl,Conference USA,Big 12,400547845
2014,2,regular,2014-09-07T16:00:00.000Z,Delaware,Delaware State,Delaware Stadium,CAA,MEAC,400583429
2014,3,regular,2014-09-11T23:00:00.000Z,Charleston Southern,Campbell,Buccaneer Field,Big South,Pioneer,400557403
2014,3,regular,2014-09-11T23:30:00.000Z,UT Martin,Cumberland (TN),Graham Stadium,OVC,,400559173
2014,3,regular,2014-09-11T23:30:00.000Z,Samford,Stillman,Seibert Stadium,Southern,SIAC,400558139
2014,3,regular,2014-09-12T00:00:00.000Z,North Texas,Louisiana Tech,DATCU Stadium,Conference USA,Conference USA,400548021
2014,3,regular,2014-09-12T01:00:00.000Z,BYU,Houston,LaVell Edwards Stadium,FBS Independents,American Athletic,400547658
2014,3,regular,2014-09-12T23:00:00.000Z,Cincinnati,Toledo,Paul Brown Stadium,American Athletic,Mid-American,400547659
2014,3,regular,2014-09-13T00:00:00.000Z,Buffalo,Baylor,UB Stadium,Mid-American,Big 12,400548106
2014,3,regular,2014-09-13T16:00:00.000Z,Central Michigan,Syracuse,Kelly/Shorts Stadium,Mid-American,ACC,400547816
2014,3,regular,2014-09-13T16:00:00.000Z,Missouri,UCF,Memorial Stadium,SEC,American Athletic,400547660
2014,3,regular,2014-09-13T16:00:00.000Z,Virginia Tech,East Carolina,Lane Stadium,ACC,American Athletic,400547662
2014,3,regular,2014-09-13T16:00:00.000Z,Florida International,Pittsburgh,FIU Stadium,Conference USA,ACC,400547809
2014,3,regular,2014-09-13T16:00:00.000Z,Maryland,West Virginia,SECU Stadium,Big Ten,Big 12,400547849
2014,3,regular,2014-09-13T16:00:00.000Z,Vanderbilt,Massachusetts,FirstBank Stadium,SEC,Mid-American,400548109
2014,3,regular,2014-09-13T16:00:00.000Z,Duquesne,Dayton,Arthur J. Rooney Athletic Field,NEC,Pioneer,400558481
2014,3,regular,2014-09-13T16:00:00.000Z,Georgia Tech,Georgia Southern,Bobby Dodd Stadium,ACC,Sun Belt,400547773
2014,3,regular,2014-09-13T16:00:00.000Z,UConn,Boise State,Pratt & Whitney Stadium,American Athletic,Mountain West,400547661
2014,3,regular,2014-09-13T16:00:00.000Z,Bowling Green,Indiana,Doyt L. Perry Stadium,Mid-American,Big Ten,400547917
2014,3,regular,2014-09-13T16:00:00.000Z,Ohio State,Kent State,Ohio Stadium,Big Ten,Mid-American,400547983
2014,3,regular,2014-09-13T16:00:00.000Z,Marshall,Ohio,Joan C. Edwards Stadium,Conference USA,Mid-American,400548019
2014,3,regular,2014-09-13T16:30:00.000Z,Virginia,Louisville,Scott Stadium,ACC,ACC,400547781
2014,3,regular,2014-09-13T17:00:00.000Z,Bryant,Maine,Bulldog Stadium,NEC,CAA,400558015
2014,3,regular,2014-09-13T17:00:00.000Z,Morgan State,Bowie State,Hughes Stadium,MEAC,CIAA,400558884
2014,3,regular,2014-09-13T17:00:00.000Z,Fordham,Rhode Island,Coffey Field,Patriot,CAA,400558024
2014,3,regular,2014-09-13T17:00:00.000Z,Illinois State,Eastern Illinois,Hancock Stadium,MVFC,OVC,400557461
2014,3,regular,2014-09-13T17:00:00.000Z,Jacksonville,San Diego,D. B. Milne Field,Pioneer,Pioneer,400559240
2014,3,regular,2014-09-13T17:00:00.000Z,Monmouth,Wagner,Kessler Field,Big South,NEC,400557402
2014,3,regular,2014-09-13T17:05:00.000Z,Holy Cross,Central Connecticut,Fitton Field,Patriot,NEC,400558482
2014,3,regular,2014-09-13T17:30:00.000Z,VMI,Davidson,Alumni Memorial Field,Southern,Pioneer,400558144
2014,3,regular,2014-09-13T18:00:00.000Z,Georgia State,Air Force,Georgia Dome,Sun Belt,Mountain West,400548189
2014,3,regular,2014-09-13T18:00:00.000Z,Oregon,Wyoming,Autzen Stadium,Pac-12,Mountain West,400548193
2014,3,regular,2014-09-13T18:00:00.000Z,Delaware State,Towson,Alumni Stadium,MEAC,CAA,400558019
2014,3,regular,2014-09-13T19:00:00.000Z,Colorado State,UC Davis,Sonny Lubick Field at Hughes Stadium,Mountain West,Big Sky,400548190
2014,3,regular,2014-09-13T19:00:00.000Z,Alcorn State,Louisiana College,Jack Spinks Stadium,SWAC,American Southwest,400558676
2014,3,regular,2014-09-13T19:00:00.000Z,Ball State,Indiana State,Scheumann Stadium,Mid-American,MVFC,400548107
2014,3,regular,2014-09-13T19:30:00.000Z,Howard,Morehouse College,RFK Stadium,MEAC,SIAC,400558878
2014,3,regular,2014-09-13T19:30:00.000Z,Northern Colorado,Houston Christian,Nottingham Field,Big Sky,Southland,400553553
2014,3,regular,2014-09-13T19:30:00.000Z,North Dakota State,Incarnate Word,Fargodome,MVFC,Southland,400557462
2014,3,regular,2014-09-13T19:30:00.000Z,UAB,Alabama A&M,Legion Field,Conference USA,SWAC,400548025
2014,3,regular,2014-09-13T19:30:00.000Z,South Florida,NC State,Raymond James Stadium,American Athletic,ACC,400547663
2014,3,regular,2014-09-13T19:30:00.000Z,Iowa,Iowa State,Kinnick Stadium,Big Ten,Big 12,400547852
2014,3,regular,2014-09-13T19:30:00.000Z,New Hampshire,Lehigh,Wildcat Stadium,CAA,Patriot,400558023
2014,3,regular,2014-09-13T19:30:00.000Z,South Carolina,Georgia,Williams-Brice Stadium,SEC,SEC,400548392
2014,3,regular,2014-09-13T19:30:00.000Z,Michigan,Miami (OH),Michigan Stadium,Big Ten,Mid-American,400547945
2014,3,regular,2014-09-13T19:30:00.000Z,Miami,Arkansas State,Hard Rock Stadium,ACC,Sun Belt,400547788
2014,3,regular,2014-09-13T19:30:00.000Z,Texas Tech,Arkansas,Jones AT&T Stadium,Big 12,SEC,400547851
2014,3,regular,2014-09-13T19:30:00.000Z,Western Carolina,Catawba,E. J. Whitmire Stadium,Southern,South Atlantic,400558141
2014,3,regular,2014-09-13T19:30:00.000Z,Duke,Kansas,Wallace Wade Stadium,ACC,Big 12,400547753
2014,3,regular,2014-09-13T20:00:00.000Z,Western Illinois,Drake,Hanson Field,MVFC,Pioneer,400557464
2014,3,regular,2014-09-13T20:00:00.000Z,South Alabama,Mississippi State,Ladd Peebles Stadium,Sun Belt,SEC,400548391
2014,3,regular,2014-09-13T20:00:00.000Z,Youngstown State,Butler,Stambaugh Stadium,MVFC,Pioneer,400557465
2014,3,regular,2014-09-13T20:00:00.000Z,Ole Miss,Louisiana,Vaught-Hemingway Stadium,SEC,Sun Belt,400548390
2014,3,regular,2014-09-13T20:00:00.000Z,Washington,Illinois,Husky Stadium,Pac-12,Big Ten,400547906
2014,3,regular,2014-09-13T20:00:00.000Z,James Madison,St. Francis (PA),Bridgeforth Stadium,CAA,NEC,400558020
2014,3,regular,2014-09-13T20:00:00.000Z,Bethune-Cookman,Grambling,Municipal Stadium,MEAC,SWAC,400558691
2014,3,regular,2014-09-13T20:00:00.000Z,TCU,Minnesota,Amon G. Carter Stadium,Big 12,Big Ten,400547855
2014,3,regular,2014-09-13T20:35:00.000Z,Idaho State,Chadron St,Holt Arena,Big Sky,Rocky Mountain,400553325
2014,3,regular,2014-09-13T21:00:00.000Z,Stanford,Army,Stanford Stadium,Pac-12,FBS Independents,400548265
2014,3,regular,2014-09-13T21:00:00.000Z,Austin Peay,Chattanooga,Governors Stadium,OVC,Southern,400558140
2014,3,regular,2014-09-13T21:00:00.000Z,Idaho,Western Michigan,Kibbie Dome,Sun Belt,Mid-American,400548110
2014,3,regular,2014-09-13T21:00:00.000Z,North Carolina Central,Charlotte,O'Kelly-Riddick Stadium,MEAC,FCS Independents,400558116
2014,3,regular,2014-09-13T21:35:00.000Z,Montana State,Central Arkansas,Bobcat Stadium,Big Sky,Southland,400553377
2014,3,regular,2014-09-13T22:00:00.000Z,Richmond,Hampton,E. Claiborne Robins Stadium,CAA,MEAC,400558017
2014,3,regular,2014-09-13T22:00:00.000Z,Alabama State,Mississippi Valley State,Hornet Stadium,SWAC,SWAC,400558666
2014,3,regular,2014-09-13T22:00:00.000Z,Texas Southern,Central State (OH),Thomas A. Robinson National Stadium,SWAC,SIAC,400558841
2014,3,regular,2014-09-13T22:00:00.000Z,Elon,North Carolina A&T,Rhodes Stadium,CAA,MEAC,400558016
2014,3,regular,2014-09-13T22:00:00.000Z,Sacred Heart,Assumption,Campus Field,NEC,Northeast 10,400558484
2014,3,regular,2014-09-13T22:00:00.000Z,Savannah St,Fort Valley State,Ted Wright Stadium,MEAC,SIAC,400558900
2014,3,regular,2014-09-13T22:00:00.000Z,Stony Brook,American International,Kenneth P. LaValle Stadium,CAA,Northeast 10,400558021
2014,3,regular,2014-09-13T22:00:00.000Z,Alabama,Southern Miss,Bryant-Denny Stadium,SEC,Conference USA,400548024
2014,3,regular,2014-09-13T22:00:00.000Z,Old Dominion,Eastern Michigan,S.B. Ballard Stadium,Conference USA,Mid-American,400548022
2014,3,regular,2014-09-13T22:00:00.000Z,Eastern Kentucky,Morehead State,Roy Kidd Stadium,OVC,Pioneer,400559174
2014,3,regular,2014-09-13T22:00:00.000Z,Stetson,Mercer,Spec Martin Municipal Stadium,Pioneer,Southern,400558143
2014,3,regular,2014-09-13T22:00:00.000Z,Delaware,Colgate,Delaware Stadium,CAA,Patriot,400558018
2014,3,regular,2014-09-13T22:00:00.000Z,Lafayette,Robert Morris,Fisher Field,Patriot,NEC,400558483
2014,3,regular,2014-09-13T22:00:00.000Z,Coastal Carolina,South Carolina State,Brooks Stadium (SC),Big South,MEAC,400557406
2014,3,regular,2014-09-13T22:00:00.000Z,Marist,Georgetown,Leonidoff Field,Pioneer,Patriot,400559282
2014,3,regular,2014-09-13T22:00:00.000Z,Gardner-Webb,Virginia University Of Lynchburg,Ernest W. Spangler Stadium,Big South,,400557404
2014,3,regular,2014-09-13T23:00:00.000Z,Wofford,North Greenville,Gibbs Stadium,Southern,Independent DII,400558142
2014,3,regular,2014-09-13T23:00:00.000Z,Tennessee State,Jackson State,Simmons Bank Liberty Stadium,OVC,SWAC,400558699
2014,3,regular,2014-09-13T23:00:00.000Z,Southern Illinois,Southeast Missouri State,Saluki Stadium,MVFC,OVC,400557463
2014,3,regular,2014-09-13T23:00:00.000Z,LSU,UL Monroe,Tiger Stadium (LA),SEC,Sun Belt,400548389
2014,3,regular,2014-09-13T23:00:00.000Z,Presbyterian,Furman,Bailey Memorial Stadium,Big South,Southern,400557407
2014,3,regular,2014-09-13T23:00:00.000Z,Liberty,Brevard College,Williams Stadium (VA),Big South,South Atlantic,400557405
2014,3,regular,2014-09-13T23:00:00.000Z,Utah State,Wake Forest,Maverik Stadium,Mountain West,ACC,400547831
2014,3,regular,2014-09-13T23:00:00.000Z,UNLV,Northern Illinois,Sam Boyd Stadium,Mountain West,Mid-American,400548108
2014,3,regular,2014-09-13T23:00:00.000Z,Oklahoma State,UTSA,Boone Pickens Stadium,Big 12,Conference USA,400547853
2014,3,regular,2014-09-13T23:00:00.000Z,Middle Tennessee,Western Kentucky,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,400548020
2014,3,regular,2014-09-13T23:00:00.000Z,Florida Atlantic,Tulsa,FAU Stadium,Conference USA,American Athletic,400547665
2014,3,regular,2014-09-13T23:00:00.000Z,McNeese,Prairie View A&M,Cowboy Stadium,Southland,SWAC,400557921
2014,3,regular,2014-09-13T23:00:00.000Z,Northern Arizona,New Mexico Highlands,Walkup Skydome,Big Sky,Rocky Mountain,400553393
2014,3,regular,2014-09-13T23:00:00.000Z,Troy,Abilene Christian,Veterans Memorial Stadium (AL),Sun Belt,Southland,400548413
2014,3,regular,2014-09-13T23:00:00.000Z,William & Mary,Norfolk State,Zable Stadium,CAA,MEAC,400558022
2014,3,regular,2014-09-13T23:00:00.000Z,Missouri State,North Dakota,Plaster Sports Complex,MVFC,Big Sky,400553385
2014,3,regular,2014-09-13T23:07:00.000Z,Southern,Northwestern State,Ace W. Mumford Stadium,SWAC,Southland,400557923
2014,3,regular,2014-09-13T23:30:00.000Z,Notre Dame,Purdue,Lucas Oil Stadium,FBS Independents,Big Ten,400547990
2014,3,regular,2014-09-13T23:30:00.000Z,Florida,Kentucky,Ben Hill Griffin Stadium,SEC,SEC,400548388
2014,3,regular,2014-09-14T00:00:00.000Z,Boston College,USC,"Alumni Stadium (Chestnut Hill, MA)",ACC,Pac-12,400547730
2014,3,regular,2014-09-14T00:00:00.000Z,Rutgers,Penn State,High Point Solutions Stadium,Big Ten,Big Ten,400547995
2014,3,regular,2014-09-14T00:00:00.000Z,Oklahoma,Tennessee,"Memorial Stadium (Norman, OK)",Big 12,SEC,400547850
2014,3,regular,2014-09-14T00:00:00.000Z,Texas State,Navy,Bobcat Stadium (TX),Sun Belt,FBS Independents,400548412
2014,3,regular,2014-09-14T00:00:00.000Z,UTEP,New Mexico State,Sun Bowl,Conference USA,Sun Belt,400548026
2014,3,regular,2014-09-14T00:00:00.000Z,Washington State,Portland State,Gesa Field,Pac-12,Big Sky,400548264
2014,3,regular,2014-09-14T00:00:00.000Z,Tulane,SE Louisiana,Yulman Stadium,American Athletic,Southland,400547664
2014,3,regular,2014-09-14T00:05:00.000Z,Southern Utah,South Dakota State,Eccles Coliseum,Big Sky,MVFC,400553548
2014,3,regular,2014-09-14T00:15:00.000Z,Texas,UCLA,AT&T Stadium,Big 12,Pac-12,400547848
2014,3,regular,2014-09-14T01:00:00.000Z,Texas A&M,Rice,Kyle Field,SEC,Conference USA,400548023
2014,3,regular,2014-09-14T01:00:00.000Z,Montana,South Dakota,Washington-Grizzly Stadium,Big Sky,MVFC,400553368
2014,3,regular,2014-09-14T01:00:00.000Z,Sacramento State,Weber State,Hornet Stadium,Big Sky,Big Sky,400553543
2014,3,regular,2014-09-14T02:00:00.000Z,Colorado,Arizona State,Folsom Field,Pac-12,Pac-12,400548263
2014,3,regular,2014-09-14T02:30:00.000Z,Fresno State,Nebraska,Valley Children's Stadium,Mountain West,Big Ten,400547970
2014,3,regular,2014-09-14T03:00:00.000Z,Arizona,Nevada,Arizona Stadium,Pac-12,Mountain West,400548192
2014,3,regular,2014-09-14T04:00:00.000Z,Hawai'i,Northern Iowa,Aloha Stadium,Mountain West,MVFC,400548191
2014,4,regular,2014-09-18T23:30:00.000Z,Alabama State,Arkansas-Pine Bluff,Hornet Stadium,SWAC,SWAC,400558667
2014,4,regular,2014-09-18T23:30:00.000Z,Kansas State,Auburn,Bill Snyder Family Stadium,Big 12,SEC,400547856
2014,4,regular,2014-09-19T23:00:00.000Z,Harvard,Holy Cross,Harvard Stadium,Ivy,Patriot,400558440
2014,4,regular,2014-09-20T00:00:00.000Z,South Florida,UConn,Raymond James Stadium,American Athletic,American Athletic,400547666
2014,4,regular,2014-09-20T16:00:00.000Z,Georgia,Troy,Sanford Stadium,SEC,Sun Belt,400548385
2014,4,regular,2014-09-20T16:00:00.000Z,Georgetown,Brown,Cooper Field,Patriot,Ivy,400558400
2014,4,regular,2014-09-20T16:00:00.000Z,Duquesne,Monmouth,Arthur J. Rooney Athletic Field,NEC,Big South,400557408
2014,4,regular,2014-09-20T16:00:00.000Z,Wisconsin,Bowling Green,Camp Randall Stadium,Big Ten,Mid-American,400548002
2014,4,regular,2014-09-20T16:00:00.000Z,Virginia Tech,Georgia Tech,Lane Stadium,ACC,ACC,400547774
2014,4,regular,2014-09-20T16:00:00.000Z,Michigan State,Eastern Michigan,Spartan Stadium,Big Ten,Mid-American,400547954
2014,4,regular,2014-09-20T16:00:00.000Z,Purdue,Southern Illinois,Ross-Ade Stadium,Big Ten,MVFC,400547991
2014,4,regular,2014-09-20T16:00:00.000Z,Northwestern,Western Illinois,Ryan Field,Big Ten,MVFC,400547977
2014,4,regular,2014-09-20T16:00:00.000Z,Rice,Old Dominion,Rice Stadium,Conference USA,Conference USA,400548031
2014,4,regular,2014-09-20T16:00:00.000Z,Pittsburgh,Iowa,Acrisure Stadium,ACC,Big Ten,400547810
2014,4,regular,2014-09-20T16:30:00.000Z,Syracuse,Maryland,JMA Wireless Dome,ACC,Big Ten,400547817
2014,4,regular,2014-09-20T16:30:00.000Z,Duke,Tulane,Wallace Wade Stadium,ACC,American Athletic,400547673
2014,4,regular,2014-09-20T16:30:00.000Z,Villanova,James Madison,Villanova Stadium,CAA,CAA,400558025
2014,4,regular,2014-09-20T16:30:00.000Z,Columbia,Fordham,Lawrence A. Wien Stadium,Ivy,Patriot,400558409
2014,4,regular,2014-09-20T17:00:00.000Z,UT Martin,Eastern Kentucky,Graham Stadium,OVC,OVC,400559178
2014,4,regular,2014-09-20T17:00:00.000Z,Yale,Lehigh,Yale Bowl,Ivy,Patriot,400558444
2014,4,regular,2014-09-20T17:00:00.000Z,Sacred Heart,Bucknell,Campus Field,NEC,Patriot,400558486
2014,4,regular,2014-09-20T17:00:00.000Z,Colgate,Cornell,Andy Kerr Stadium,Patriot,Ivy,400558416
2014,4,regular,2014-09-20T17:00:00.000Z,Davidson,Morehead State,Richardson Stadium,Pioneer,Pioneer,400559259
2014,4,regular,2014-09-20T17:00:00.000Z,Dayton,Robert Morris,Welcome Stadium,Pioneer,NEC,400558485
2014,4,regular,2014-09-20T17:00:00.000Z,Jacksonville,Pennsylvania,D. B. Milne Field,Pioneer,Ivy,400558424
2014,4,regular,2014-09-20T17:00:00.000Z,Temple,Delaware State,Lincoln Financial Field,American Athletic,MEAC,400547672
2014,4,regular,2014-09-20T17:00:00.000Z,Boston College,Maine,"Alumni Stadium (Chestnut Hill, MA)",ACC,CAA,400547731
2014,4,regular,2014-09-20T17:00:00.000Z,Rhode Island,UAlbany,Meade Stadium,CAA,CAA,400558026
2014,4,regular,2014-09-20T18:00:00.000Z,Akron,Marshall,InfoCision Stadium,Mid-American,Conference USA,400548029
2014,4,regular,2014-09-20T18:00:00.000Z,Colorado,Hawai'i,Folsom Field,Pac-12,Mountain West,400548196
2014,4,regular,2014-09-20T18:00:00.000Z,Birmingham-Southern,Stetson,General Charles C. Krulak Stadium,Southern Athletic,Pioneer,400559316
2014,4,regular,2014-09-20T18:00:00.000Z,Drake,Marist,Drake Stadium,Pioneer,Pioneer,400559276
2014,4,regular,2014-09-20T18:00:00.000Z,William Jewell,Valparaiso,Greene Stadium,Great Lakes,Pioneer,400559319
2014,4,regular,2014-09-20T18:30:00.000Z,Eastern Illinois,Austin Peay,O'Brien Stadium,OVC,OVC,400559175
2014,4,regular,2014-09-20T19:00:00.000Z,Tennessee State,Tennessee Tech,Hale Stadium,OVC,OVC,400559177
2014,4,regular,2014-09-20T19:00:00.000Z,Samford,VMI,Seibert Stadium,Southern,Southern,400558147
2014,4,regular,2014-09-20T19:00:00.000Z,South Dakota,Northern Arizona,DakotaDome,MVFC,Big Sky,400553394
2014,4,regular,2014-09-20T19:10:00.000Z,Montana State,Eastern Washington,Bobcat Stadium,Big Sky,Big Sky,400553316
2014,4,regular,2014-09-20T19:30:00.000Z,Morgan State,Howard,MetLife Stadium,MEAC,MEAC,400558879
2014,4,regular,2014-09-20T19:30:00.000Z,Florida International,Louisville,FIU Stadium,Conference USA,ACC,400547782
2014,4,regular,2014-09-20T19:30:00.000Z,BYU,Virginia,LaVell Edwards Stadium,FBS Independents,ACC,400547822
2014,4,regular,2014-09-20T19:30:00.000Z,Alabama,Florida,Bryant-Denny Stadium,SEC,SEC,400548384
2014,4,regular,2014-09-20T19:30:00.000Z,Navy,Rutgers,Navy-Marine Corps Memorial Stadium,FBS Independents,Big Ten,400547996
2014,4,regular,2014-09-20T19:30:00.000Z,Buffalo,Norfolk State,UB Stadium,Mid-American,MEAC,400548114
2014,4,regular,2014-09-20T19:30:00.000Z,North Texas,Nicholls,DATCU Stadium,Conference USA,Southland,400548030
2014,4,regular,2014-09-20T19:30:00.000Z,Michigan,Utah,Michigan Stadium,Big Ten,Pac-12,400547946
2014,4,regular,2014-09-20T19:30:00.000Z,Kansas,Central Michigan,Memorial Stadium,Big 12,Mid-American,400547857
2014,4,regular,2014-09-20T19:30:00.000Z,North Dakota State,Montana,Fargodome,MVFC,Big Sky,400553369
2014,4,regular,2014-09-20T19:30:00.000Z,Wake Forest,Army,Allegacy Federal Credit Union Stadium,ACC,FBS Independents,400547832
2014,4,regular,2014-09-20T19:30:00.000Z,East Carolina,North Carolina,Dowdy-Ficklen Stadium,American Athletic,ACC,400547669
2014,4,regular,2014-09-20T19:30:00.000Z,SMU,Texas A&M,Gerald J. Ford Stadium,American Athletic,SEC,400547671
2014,4,regular,2014-09-20T20:00:00.000Z,Jacksonville State,West Alabama,AmFirst Stadium,OVC,Gulf South,400559176
2014,4,regular,2014-09-20T20:00:00.000Z,San Diego,Princeton,Torero Stadium,Pioneer,Ivy,400558425
2014,4,regular,2014-09-20T20:00:00.000Z,Illinois,Texas State,"Memorial Stadium (Champaign, IL)",Big Ten,Sun Belt,400547907
2014,4,regular,2014-09-20T20:00:00.000Z,Minnesota,San José State,Huntington Bank Stadium,Big Ten,Mountain West,400547962
2014,4,regular,2014-09-20T20:00:00.000Z,Penn State,Massachusetts,Beaver Stadium,Big Ten,Mid-American,400547987
2014,4,regular,2014-09-20T20:00:00.000Z,Wyoming,Florida Atlantic,War Memorial Stadium,Mountain West,Conference USA,400548027
2014,4,regular,2014-09-20T20:00:00.000Z,Richmond,New Hampshire,E. Claiborne Robins Stadium,CAA,CAA,400558029
2014,4,regular,2014-09-20T20:00:00.000Z,Missouri,Indiana,Memorial Stadium,SEC,Big Ten,400547918
2014,4,regular,2014-09-20T21:00:00.000Z,Northern Iowa,Northern Colorado,UNI-Dome,MVFC,Big Sky,400553401
2014,4,regular,2014-09-20T21:00:00.000Z,Mississippi Valley State,Alcorn State,Rice-Totten Field,SWAC,SWAC,400558677
2014,4,regular,2014-09-20T21:00:00.000Z,Florida A&M,Coastal Carolina,Bragg Memorial Stadium,MEAC,Big South,400557412
2014,4,regular,2014-09-20T22:00:00.000Z,Mercer,Ave Maria University,Five Star Stadium at the Moye Complex,Southern,,400558145
2014,4,regular,2014-09-20T22:00:00.000Z,Charleston Southern,The Citadel,Buccaneer Field,Big South,Southern,400557409
2014,4,regular,2014-09-20T22:00:00.000Z,Gardner-Webb,Wofford,Ernest W. Spangler Stadium,Big South,Southern,400557410
2014,4,regular,2014-09-20T22:00:00.000Z,South Carolina State,Furman,Oliver C. Dawson Stadium,MEAC,Southern,400558146
2014,4,regular,2014-09-20T22:00:00.000Z,Washington,Georgia State,Husky Stadium,Pac-12,Sun Belt,400548268
2014,4,regular,2014-09-20T22:00:00.000Z,NC State,Presbyterian,Carter-Finley Stadium,ACC,Big South,400547804
2014,4,regular,2014-09-20T22:00:00.000Z,UCF,Bethune-Cookman,FBC Mortgage Stadium,American Athletic,MEAC,400547667
2014,4,regular,2014-09-20T22:00:00.000Z,Hampton,Miles College,Armstrong Stadium,MEAC,SIAC,400558871
2014,4,regular,2014-09-20T22:00:00.000Z,Towson,North Carolina Central,Johnny Unitas Stadium,CAA,MEAC,400558030
2014,4,regular,2014-09-20T22:00:00.000Z,North Carolina A&T,Chowan,Aggie Stadium,MEAC,CIAA,400558893
2014,4,regular,2014-09-20T22:30:00.000Z,Butler,Taylor,Butler Bowl,Pioneer,,400561380
2014,4,regular,2014-09-20T23:00:00.000Z,Elon,Charlotte,Rhodes Stadium,CAA,FCS Independents,400558028
2014,4,regular,2014-09-20T23:00:00.000Z,Liberty,Bryant,Williams Stadium (VA),Big South,NEC,400557411
2014,4,regular,2014-09-20T23:00:00.000Z,Toledo,Ball State,Glass Bowl,Mid-American,Mid-American,400548111
2014,4,regular,2014-09-20T23:00:00.000Z,Ohio,Idaho,Peden Stadium,Mid-American,Sun Belt,400548112
2014,4,regular,2014-09-20T23:00:00.000Z,Southeast Missouri State,SE Louisiana,Houck Stadium,OVC,Southland,400557929
2014,4,regular,2014-09-20T23:00:00.000Z,Arkansas,Northern Illinois,Razorback Stadium,SEC,Mid-American,400548115
2014,4,regular,2014-09-20T23:00:00.000Z,William & Mary,Lafayette,Zable Stadium,CAA,Patriot,400558027
2014,4,regular,2014-09-20T23:00:00.000Z,Memphis,Middle Tennessee,Simmons Bank Liberty Stadium,American Athletic,Conference USA,400547670
2014,4,regular,2014-09-20T23:00:00.000Z,Louisiana Tech,Northwestern State,Joe Aillet Stadium,Conference USA,Southland,400548028
2014,4,regular,2014-09-20T23:00:00.000Z,North Dakota,Stony Brook,Alerus Center,Big Sky,CAA,400553386
2014,4,regular,2014-09-20T23:00:00.000Z,Prairie View A&M,Southern,Blackshear Stadium,SWAC,SWAC,400558835
2014,4,regular,2014-09-20T23:00:00.000Z,Jackson State,Grambling,Mississippi Veterans Memorial Stadium,SWAC,SWAC,400558692
2014,4,regular,2014-09-20T23:00:00.000Z,Dartmouth,Central Connecticut,Memorial Field,Ivy,NEC,400558426
2014,4,regular,2014-09-20T23:00:00.000Z,South Dakota State,Wisconsin-Oshkosh,Coughlin-Alumni Stadium,MVFC,Wisconsin,400557471
2014,4,regular,2014-09-20T23:00:00.000Z,Central Arkansas,Missouri State,Estes Stadium,Southland,MVFC,400557466
