season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2023,3,regular,2023-09-16T18:00:00.000Z,Utah,Weber State,Rice-Eccles Stadium,Pac-12,Big Sky,401524012
2023,3,regular,2023-09-16T18:00:00.000Z,Northern Michigan,Wisconsin-Lacrosse,Superior Dome,GLIAC,Wisconsin,401540796
2023,3,regular,2023-09-16T18:00:00.000Z,Illinois Wesleyan,Wheaton,Tucci Stadium,CCIW,CCIW,401547220
2023,3,regular,2023-09-16T18:00:00.000Z,Sewanee,Millsaps,Hardee-McGee Field,Southern Athletic,Southern Athletic,401550431
2023,3,regular,2023-09-16T18:00:00.000Z,St. Norbert,Wisconsin-Lutheran,Donald J. Schneider Stadium,NACC,NACC,401550245
2023,3,regular,2023-09-16T18:00:00.000Z,Eureka College,Rockford,Pete FioRito Stadium at McKinzie Field,NACC,NACC,401549683
2023,3,regular,2023-09-16T18:00:00.000Z,Benedictine University,Aurora,Village of Lisle-Benedictine University Sports Complex,NACC,NACC,401550220
2023,3,regular,2023-09-16T18:00:00.000Z,Manchester,Greenville,Carl W. Burt Memorial Stadium,Heartland,Upper Midwest,401541122
2023,3,regular,2023-09-16T18:00:00.000Z,Wisconsin-Stout,Gustavus Adolphus,Don and Nona Williams Stadium,Wisconsin,Minnesota,401550173
2023,3,regular,2023-09-16T18:00:00.000Z,Wisconsin-Platteville,Michigan Tech,Ralph E. Davis Pioneer Stadium,Wisconsin,GLIAC,401540786
2023,3,regular,2023-09-16T18:00:00.000Z,Millikin,Washington University (St. Louis),Frank M. Lindsay Field,CCIW,CCIW,401544946
2023,3,regular,2023-09-16T18:00:00.000Z,Ripon,Illinois College,Ingalls Field,Midwest,Midwest,401549660
2023,3,regular,2023-09-16T18:30:00.000Z,Anna Maria College,Mass Maritime,Caparso Field,ECFC,MSCAC,401550121
2023,3,regular,2023-09-16T18:30:00.000Z,Notre Dame,Central Michigan,Notre Dame Stadium,FBS Independents,Mid-American,401525437
2023,3,regular,2023-09-16T19:00:00.000Z,Truman State,Saginaw Valley State,Stokes Stadium,Great Lakes,GLIAC,401540739
2023,3,regular,2023-09-16T19:00:00.000Z,Eastern Illinois,Illinois State,O'Brien Stadium,Big South-OVC,MVFC,401540101
2023,3,regular,2023-09-16T19:00:00.000Z,Pacific Lutheran,California Lutheran University,Sparks Stadium,Northwest,So. Cal.,401551728
2023,3,regular,2023-09-16T19:00:00.000Z,Lane College,Benedict College,Lane Field,SIAC,SIAC,401544927
2023,3,regular,2023-09-16T19:00:00.000Z,Bemidji State,Winona State,Chet Anderson Stadium,Northern Sun,Northern Sun,401545812
2023,3,regular,2023-09-16T19:00:00.000Z,Central Oklahoma,Missouri Western,Wantland Stadium,Mid America,Mid America,401541940
2023,3,regular,2023-09-16T19:00:00.000Z,College Of New Jersey,Muhlenberg,Lions Stadium,New Jersey,Centennial,401549631
2023,3,regular,2023-09-16T19:00:00.000Z,Adrian,Bluffton,Docking Stadium,Michigan,Heartland,401541065
2023,3,regular,2023-09-16T19:00:00.000Z,Chicago,Knox College,Amos Alonzo Stagg Field,Midwest,Midwest,401550214
2023,3,regular,2023-09-16T19:00:00.000Z,Morehouse College,Albany State GA,MetLife Stadium,SIAC,SIAC,401547040
2023,3,regular,2023-09-16T19:00:00.000Z,Minnesota Morris,Carleton,Big Cat Stadium,Upper Midwest,Minnesota,401541074
2023,3,regular,2023-09-16T19:00:00.000Z,Grambling,Florida Memorial University,Eddie Robinson Stadium,SWAC,,401540156
2023,3,regular,2023-09-16T19:00:00.000Z,Minnesota Duluth,Sioux Falls,James S. Malosky Stadium,Northern Sun,Northern Sun,401544882
2023,3,regular,2023-09-16T19:00:00.000Z,Otterbein,Wilmington (OH),"Memorial Stadium (Westerville, OH)",Ohio,Ohio,401544992
2023,3,regular,2023-09-16T19:00:00.000Z,Montana State,Stetson,Bobcat Stadium,Big Sky,Pioneer,401540267
2023,3,regular,2023-09-16T19:00:00.000Z,South Dakota Mines,Colorado Mesa,O'Harra Stadium,Rocky Mountain,Rocky Mountain,401545989
2023,3,regular,2023-09-16T19:30:00.000Z,South Dakota State,Drake,Target Field,MVFC,Pioneer,401540464
2023,3,regular,2023-09-16T19:30:00.000Z,Georgia,South Carolina,Sanford Stadium,SEC,SEC,401520225
2023,3,regular,2023-09-16T19:30:00.000Z,South Florida,Alabama,Raymond James Stadium,American Athletic,SEC,401520244
2023,3,regular,2023-09-16T19:30:00.000Z,Iowa,Western Michigan,Kinnick Stadium,Big Ten,Mid-American,401520227
2023,3,regular,2023-09-16T19:30:00.000Z,North Carolina,Minnesota,Kenan Stadium,ACC,Big Ten,401520239
2023,3,regular,2023-09-16T19:30:00.000Z,Howard,Hampton,Audi Field,MEAC,CAA,401534851
2023,3,regular,2023-09-16T19:30:00.000Z,App State,East Carolina,Kidd Brewer Stadium,Sun Belt,American Athletic,401531412
2023,3,regular,2023-09-16T19:30:00.000Z,Richmond,Delaware State,E. Claiborne Robins Stadium,CAA,MEAC,401539971
2023,3,regular,2023-09-16T19:30:00.000Z,UConn,Florida International,Pratt & Whitney Stadium,FBS Independents,Conference USA,401520246
2023,3,regular,2023-09-16T19:30:00.000Z,Oregon State,San Diego State,Reser Stadium,Pac-12,Mountain West,401524009
2023,3,regular,2023-09-16T19:30:00.000Z,Tulsa,Oklahoma,Chapman Stadium,American Athletic,Big 12,401525842
2023,3,regular,2023-09-16T19:30:00.000Z,Rutgers,Virginia Tech,SHI Stadium,Big Ten,ACC,401520243
2023,3,regular,2023-09-16T19:30:00.000Z,Maine,Rhode Island,Alfond Stadium,CAA,CAA,401540488
2023,3,regular,2023-09-16T19:30:00.000Z,Duke,Northwestern,Wallace Wade Stadium,ACC,Big Ten,401520223
2023,3,regular,2023-09-16T19:30:00.000Z,North Dakota State,Central Arkansas,Fargodome,MVFC,UAC,401540184
2023,3,regular,2023-09-16T19:30:00.000Z,Claremont-Mudd-Scripps College,NEWBERG,Fritz B. Burns Stadium,So. Cal.,Northwest,401550341
2023,3,regular,2023-09-16T20:00:00.000Z,Montana-Western,Lewis & Clark College,Vigilante Field,,Northwest,401550876
2023,3,regular,2023-09-16T20:00:00.000Z,Puget Sound,La Verne,Baker Stadium,Northwest,So. Cal.,401568379
2023,3,regular,2023-09-16T20:00:00.000Z,Northern Arizona,Utah Tech,Walkup Skydome,Big Sky,UAC,401540221
2023,3,regular,2023-09-16T20:00:00.000Z,Bryant,Brown,Bulldog Stadium,Big South-OVC,Ivy,401540290
2023,3,regular,2023-09-16T20:00:00.000Z,California,Idaho,California Memorial Stadium,Pac-12,Big Sky,401524006
2023,3,regular,2023-09-16T20:00:00.000Z,Texas A&M,UL Monroe,Kyle Field,SEC,Sun Belt,401520245
2023,3,regular,2023-09-16T20:00:00.000Z,Alma,Anderson (IN),Bahlke Field,Michigan,Heartland,401550699
2023,3,regular,2023-09-16T20:00:00.000Z,Southern Miss,Tulane,M. M. Roberts Stadium,Sun Belt,American Athletic,401531348
2023,3,regular,2023-09-16T20:00:00.000Z,Western Colorado,CSU Pueblo,Mountaineer Bowl,Rocky Mountain,Rocky Mountain,401546000
2023,3,regular,2023-09-16T20:00:00.000Z,Eastern Washington,SE Louisiana,Roos Field,Big Sky,Southland,401540236
2023,3,regular,2023-09-16T20:00:00.000Z,Fort Lewis,New Mexico Highlands,Ray Dennison Memorial Field,Rocky Mountain,Rocky Mountain,401546006
2023,3,regular,2023-09-16T20:00:00.000Z,Portland State,North American University,Hillsboro Stadium,Big Sky,,401540283
2023,3,regular,2023-09-16T20:00:00.000Z,Wilson,UVA Wise,Electric Supply Company Field,South Atlantic,South Atlantic,401544908
2023,3,regular,2023-09-16T20:00:00.000Z,Charleston Southern,William & Mary,Buccaneer Field,Big South-OVC,CAA,401540471
2023,3,regular,2023-09-16T20:00:00.000Z,San Diego,Princeton,Torero Stadium,Pioneer,Ivy,401540559
2023,3,regular,2023-09-16T20:00:00.000Z,Christopher Newport,Gettysburg,TowneBank Stadium,New Jersey,Centennial,401549744
2023,3,regular,2023-09-16T20:00:00.000Z,Ohio State,Western Kentucky,Ohio Stadium,Big Ten,Conference USA,401520240
2023,3,regular,2023-09-16T21:00:00.000Z,Arkansas-Pine Bluff,Miles College,Golden Lion Stadium,SWAC,SIAC,401540134
2023,3,regular,2023-09-16T21:00:00.000Z,Worcester Polytechnic Institute,Rensselaer,"Alumni Stadium (Worcester, MA)",NEWMAC,Liberty League,401549617
2023,3,regular,2023-09-16T21:00:00.000Z,UCLA,North Carolina Central,Rose Bowl,Pac-12,MEAC,401524011
2023,3,regular,2023-09-16T21:00:00.000Z,Washington State,Northern Colorado,Gesa Field,Pac-12,Big Sky,401524013
2023,3,regular,2023-09-16T21:00:00.000Z,Kennesaw State,Furman,Fifth Third Stadium,FCS Independents,Southern,401540598
2023,3,regular,2023-09-16T21:00:00.000Z,Michigan State,Washington,Spartan Stadium,Big Ten,Pac-12,401520233
2023,3,regular,2023-09-16T22:00:00.000Z,Indianapolis,Wayne State (MI),Key Stadium,Great Lakes,GLIAC,401540699
2023,3,regular,2023-09-16T22:00:00.000Z,Fort Valley State,Edward Waters,Wildcat Stadium (GA),SIAC,SIAC,401547033
2023,3,regular,2023-09-16T22:00:00.000Z,St. Augustine's,Virginia St,George Williams Athletic Complex,CIAA,CIAA,401540660
2023,3,regular,2023-09-16T22:00:00.000Z,Savannah St,Clark Atlanta,Ted Wright Stadium,SIAC,SIAC,401547055
2023,3,regular,2023-09-16T22:00:00.000Z,Wittenberg,Kenyon,Edwards-Maurer Field,North Coast,North Coast,401550272
2023,3,regular,2023-09-16T22:00:00.000Z,Wingate,Greeneville,Irwin Belk Stadium,South Atlantic,South Atlantic,401544919
2023,3,regular,2023-09-16T22:00:00.000Z,Newberry,Emory & Henry College,Setzler Field,South Atlantic,South Atlantic,401547025
2023,3,regular,2023-09-16T22:00:00.000Z,Johnson C Smith,Bluefield State,Irwin Belk Complex,CIAA,Independent DII,401540686
2023,3,regular,2023-09-16T22:00:00.000Z,Morgan State,Towson,Hughes Stadium,MEAC,CAA,401539979
2023,3,regular,2023-09-16T22:00:00.000Z,Livingstone,Virginia Union,Alumni Memorial Stadium (NC),CIAA,CIAA,401540669
2023,3,regular,2023-09-16T22:00:00.000Z,Rowan,Ursinus,Richard Wackar Stadium,New Jersey,Centennial,401550195
2023,3,regular,2023-09-16T22:00:00.000Z,Florida A&M,West Florida,Bragg Memorial Stadium,SWAC,Gulf South,401540149
2023,3,regular,2023-09-16T22:00:00.000Z,New Hampshire,Dartmouth,Wildcat Stadium,CAA,Ivy,401540334
2023,3,regular,2023-09-16T22:00:00.000Z,Fayetteville State,Lincoln (PA),"Luther ""Nick"" Jeralds Stadium",CIAA,CIAA,401540677
2023,3,regular,2023-09-16T22:00:00.000Z,Winston-Salem,Elizabeth City State,Bowman Gray Stadium,CIAA,CIAA,401544873
2023,3,regular,2023-09-16T22:00:00.000Z,Elon,North Carolina A&T,Rhodes Stadium,CAA,CAA,401540411
2023,3,regular,2023-09-16T22:00:00.000Z,Merrimack,Virginia University Of Lynchburg,Duane Stadium,NEC,,401544199
2023,3,regular,2023-09-16T22:00:00.000Z,Idaho State,Northern Iowa,Holt Arena,Big Sky,MVFC,401540251
2023,3,regular,2023-09-16T22:00:00.000Z,Charlotte,Georgia State,Jerry Richardson Stadium,American Athletic,Sun Belt,401531403
2023,3,regular,2023-09-16T22:00:00.000Z,Eastern Kentucky,Western Carolina,Roy Kidd Stadium,UAC,Southern,401540192
2023,3,regular,2023-09-16T22:00:00.000Z,Chattanooga,The Citadel,Finley Stadium,Southern,Southern,401540582
2023,3,regular,2023-09-16T22:00:00.000Z,Delaware,St. Francis (PA),Delaware Stadium,CAA,NEC,401540034
2023,3,regular,2023-09-16T22:00:00.000Z,Slippery Rock,Millersville,Mihalik-Thompson Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401545885
2023,3,regular,2023-09-16T22:00:00.000Z,Wofford,Presbyterian,Gibbs Stadium,Southern,Pioneer,401540554
2023,3,regular,2023-09-16T22:00:00.000Z,Catawba,Mars Hill,Shuford Stadium,South Atlantic,South Atlantic,401547007
2023,3,regular,2023-09-16T22:00:00.000Z,Ohio Northern,Heidelberg,Dial-Roberson Stadium,Ohio,Ohio,401550276
2023,3,regular,2023-09-16T22:00:00.000Z,Butler,Wabash College,Butler Bowl,Pioneer,North Coast,401541637
2023,3,regular,2023-09-16T22:00:00.000Z,Brevard College,Averett,Brevard Memorial Stadium,USA South,Old Dominion,401549812
2023,3,regular,2023-09-16T22:00:00.000Z,Lenoir-Rhyne,ERSKINE,Helen and Leonard Moretz Stadium,South Atlantic,South Atlantic,401547014
2023,3,regular,2023-09-16T22:00:00.000Z,Tennessee State,Gardner-Webb,Nissan Stadium,Big South-OVC,Big South-OVC,401540484
2023,3,regular,2023-09-16T22:00:00.000Z,Allen,Kentucky State,W.C. Hawkins Stadium,SIAC,SIAC,401549712
2023,3,regular,2023-09-16T22:30:00.000Z,UCF,Villanova,FBC Mortgage Stadium,Big 12,CAA,401525843
2023,3,regular,2023-09-16T23:00:00.000Z,Southern Oregon,Willamette,,,Northwest,401553005
2023,3,regular,2023-09-16T23:00:00.000Z,Augustana (IL),Elmhurst,Charles D. Lindberg Stadium,CCIW,CCIW,401544936
2023,3,regular,2023-09-16T23:00:00.000Z,Middle Tennessee,Murray State,"Johnny ""Red"" Floyd Stadium",Conference USA,MVFC,401520234
2023,3,regular,2023-09-16T23:00:00.000Z,Case Western Reserve,Grove City College,Case Field,Presidents',Presidents',401550380
2023,3,regular,2023-09-16T23:00:00.000Z,Wayne State (NE),Southwest Minnesota State,"Memorial Stadium (Wayne, NE)",Northern Sun,Northern Sun,401545856
2023,3,regular,2023-09-16T23:00:00.000Z,Auburn,Samford,Jordan-Hare Stadium,SEC,Southern,401520221
2023,3,regular,2023-09-16T23:00:00.000Z,Nebraska,Northern Illinois,"Memorial Stadium (Lincoln, NE)",Big Ten,Mid-American,401520237
2023,3,regular,2023-09-16T23:00:00.000Z,Florida,Tennessee,Ben Hill Griffin Stadium,SEC,SEC,401520224
2023,3,regular,2023-09-16T23:00:00.000Z,UAB,Louisiana,Protective Stadium,American Athletic,Sun Belt,401531379
2023,3,regular,2023-09-16T23:00:00.000Z,Thomas More College,Ohio Dominican,BB&T Field at Griffin Plaza,,Great Midwest Athletic,401551487
2023,3,regular,2023-09-16T23:00:00.000Z,Texas Lutheran,Ave Maria University,Bulldog Stadium (TX),American Southwest,,401541045
2023,3,regular,2023-09-16T23:00:00.000Z,Ohio Wesleyan,Wooster,Selby Stadium,North Coast,North Coast,401541094
2023,3,regular,2023-09-16T23:00:00.000Z,Cincinnati,Miami (OH),Nippert Stadium,Big 12,Mid-American,401525835
2023,3,regular,2023-09-16T23:00:00.000Z,Northwestern Oklahoma State,Southern Nazarene,Ranger Field,Great American,Great American,401541769
2023,3,regular,2023-09-16T23:00:00.000Z,Valdosta State,Keiser University,Bazemore-Hyder Stadium,Gulf South,,401541866
2023,3,regular,2023-09-16T23:00:00.000Z,Rice,Texas Southern,Rice Stadium,American Athletic,SWAC,401531441
2023,3,regular,2023-09-16T23:00:00.000Z,Southern,Alabama A&M,Ace W. Mumford Stadium,SWAC,SWAC,401540086
2023,3,regular,2023-09-16T23:00:00.000Z,UNLV,Vanderbilt,Allegiant Stadium,Mountain West,SEC,401520247
2023,3,regular,2023-09-16T23:00:00.000Z,Toledo,San José State,Glass Bowl,Mid-American,Mountain West,401532403
2023,3,regular,2023-09-16T23:00:00.000Z,Arkansas Tech,Henderson State,Thone Stadium at Buerkle Field,Great American,Great American,401540719
2023,3,regular,2023-09-16T23:00:00.000Z,Lake Erie,Findlay,Jack Britt Memorial Stadium,Great Midwest Athletic,Great Midwest Athletic,401541812
2023,3,regular,2023-09-16T23:00:00.000Z,Kentucky Wesleyan,Walsh,Steele Stadium,Great Midwest Athletic,Great Midwest Athletic,401541828
2023,3,regular,2023-09-16T23:00:00.000Z,Southeast Missouri State,Southern Illinois,Houck Field,Big South-OVC,MVFC,401540446
2023,3,regular,2023-09-16T23:00:00.000Z,Western Illinois,Lindenwood,Hanson Field,MVFC,Big South-OVC,401540450
2023,3,regular,2023-09-16T23:00:00.000Z,Northeastern State,Emporia State University,Gable Field at Doc Wadley Stadium,Mid America,Mid America,401541979
2023,3,regular,2023-09-16T23:00:00.000Z,Delta State,Mississippi Valley State,Parker Field at McCool Stadium,Gulf South,SWAC,401540164
2023,3,regular,2023-09-16T23:00:00.000Z,Southwestern Oklahoma State,East Central (OK),Milam Stadium,Great American,Great American,401541796
2023,3,regular,2023-09-16T23:00:00.000Z,Oklahoma State,South Alabama,Boone Pickens Stadium,Big 12,Sun Belt,401525839
2023,3,regular,2023-09-16T23:00:00.000Z,Louisiana Tech,North Texas,Joe Aillet Stadium,Conference USA,American Athletic,401520229
2023,3,regular,2023-09-16T23:00:00.000Z,Northwestern State,Stephen F. Austin,Harry Turpin Stadium,Southland,UAC,401540409
2023,3,regular,2023-09-16T23:00:00.000Z,UT Martin,Houston Christian,Graham Stadium,Big South-OVC,Southland,401540355
2023,3,regular,2023-09-16T23:00:00.000Z,Tennessee Tech,North Alabama,Tucker Stadium,Big South-OVC,UAC,401540202
2023,3,regular,2023-09-16T23:00:00.000Z,Arkansas State,Stony Brook,Centennial Bank Stadium,Sun Belt,CAA,401531846
2023,3,regular,2023-09-16T23:00:00.000Z,Coastal Carolina,Duquesne,Brooks Stadium (SC),Sun Belt,NEC,401531845
2023,3,regular,2023-09-16T23:00:00.000Z,SMU,Prairie View A&M,Gerald J. Ford Stadium,American Athletic,SWAC,401531438
2023,3,regular,2023-09-16T23:00:00.000Z,Harding University,Arkansas-Monticello,First Security Stadium,Great American,Great American,401540777
2023,3,regular,2023-09-16T23:00:00.000Z,Austin Peay,East Tennessee State,Governors Stadium,UAC,Southern,401540174
2023,3,regular,2023-09-16T23:00:00.000Z,Ouachita Baptist,Southern Arkansas,Cliff Harris Stadium,Great American,Great American,401541783
2023,3,regular,2023-09-16T23:00:00.000Z,Texas Tech,Tarleton State,Jones AT&T Stadium,Big 12,UAC,401525841
2023,3,regular,2023-09-16T23:00:00.000Z,Lincoln (MO),Washburn,Dwight T. Reed Stadium,Independent DII,Mid America,401541985
2023,3,regular,2023-09-16T23:00:00.000Z,Alcorn State,McNeese,Jack Spinks Stadium,SWAC,Southland,401540389
2023,3,regular,2023-09-16T23:00:00.000Z,Northern State,University of Mary,Dacotah Bank Stadium,Northern Sun,Northern Sun,401545852
2023,3,regular,2023-09-16T23:00:00.000Z,North Greenville,West Alabama,Younts Stadium,Gulf South,Gulf South,401541874
2023,3,regular,2023-09-16T23:00:00.000Z,Ashland,Hillsdale,Jack Miller Stadium,Great Midwest Athletic,Great Midwest Athletic,401541803
2023,3,regular,2023-09-16T23:00:00.000Z,Troy,James Madison,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,401531848
2023,3,regular,2023-09-16T23:30:00.000Z,Michigan,Bowling Green,Michigan Stadium,Big Ten,Mid-American,401520232
2023,3,regular,2023-09-16T23:30:00.000Z,Purdue,Syracuse,Ross-Ade Stadium,Big Ten,ACC,401520242
2023,3,regular,2023-09-16T23:30:00.000Z,West Virginia,Pittsburgh,Milan Puskar Stadium,Big 12,ACC,401525503
2023,3,regular,2023-09-16T23:30:00.000Z,Concordia University St Paul,Augustana University (SD),Sea Foam Stadium,Northern Sun,Northern Sun,401545801
2023,3,regular,2023-09-16T23:30:00.000Z,Arkansas,BYU,Razorback Stadium,SEC,Big 12,401520220
2023,3,regular,2023-09-16T23:30:00.000Z,Ole Miss,Georgia Tech,Vaught-Hemingway Stadium,SEC,ACC,401520241
2023,3,regular,2023-09-16T23:30:00.000Z,Kentucky,Akron,Kroger Field,SEC,Mid-American,401520228
2023,3,regular,2023-09-17T00:00:00.000Z,Western New Mexico,Texas A&M-Kingsville,Ben Altamirano Field,Lone Star,Lone Star,401541899
2023,3,regular,2023-09-17T00:00:00.000Z,Mississippi College,West Georgia,Robinson-Hale Stadium,Gulf South,Gulf South,401541883
2023,3,regular,2023-09-17T00:00:00.000Z,Black Hills State,Chadron St,Lyle Hare Stadium,Rocky Mountain,Rocky Mountain,401545974
2023,3,regular,2023-09-17T00:00:00.000Z,Montana,Ferris State,Washington-Grizzly Stadium,Big Sky,GLIAC,401540259
2023,3,regular,2023-09-17T00:00:00.000Z,New Mexico,New Mexico State,University Stadium (NM),Mountain West,Conference USA,401520238
2023,3,regular,2023-09-17T00:00:00.000Z,Clemson,Florida Atlantic,"Memorial Stadium (Clemson, SC)",ACC,American Athletic,401525501
2023,3,regular,2023-09-17T00:00:00.000Z,Texas,Wyoming,DKR-Texas Memorial Stadium,Big 12,Mountain West,401525840
2023,3,regular,2023-09-17T00:00:00.000Z,Abilene Christian,Incarnate Word,Wildcat Stadium (TX),UAC,Southland,401541630
2023,3,regular,2023-09-17T00:00:00.000Z,Cal Poly,Lincoln (CA),Alex G. Spanos Stadium,Big Sky,,401540226
2023,3,regular,2023-09-17T00:00:00.000Z,Stanford,Sacramento State,Stanford Stadium,Pac-12,Big Sky,401524010
2023,3,regular,2023-09-17T00:00:00.000Z,Oklahoma Baptist,Southeastern Oklahoma State,Crain Family Stadium,Great American,Great American,401541776
2023,3,regular,2023-09-17T00:00:00.000Z,Fort Hays State,Northwest Missouri St,Lewis Field Stadium,Mid America,Mid America,401541951
2023,3,regular,2023-09-17T00:00:00.000Z,Oregon,Hawai'i,Autzen Stadium,Pac-12,Mountain West,401524008
2023,3,regular,2023-09-17T00:00:00.000Z,Houston,TCU,TDECU Stadium,Big 12,Big 12,401525836
2023,3,regular,2023-09-17T00:00:00.000Z,West Texas A&M,Midwestern State,Buffalo Stadium,Lone Star,Lone Star,401540982
2023,3,regular,2023-09-17T00:30:00.000Z,Texas State,Jackson State,Bobcat Stadium (TX),Sun Belt,SWAC,401531847
2023,3,regular,2023-09-17T01:00:00.000Z,Central Washington,Angelo State,Tomlinson Stadium,Lone Star,Lone Star,401541891
2023,3,regular,2023-09-17T02:00:00.000Z,UC Davis,Southern Utah,Aggie Stadium,Big Sky,UAC,401540206
2023,3,regular,2023-09-17T02:00:00.000Z,Redlands,Linfield College,Ted Runner Stadium,So. Cal.,Northwest,401544145
2023,3,regular,2023-09-17T02:00:00.000Z,Colorado,Colorado State,Folsom Field,Pac-12,Mountain West,401524007
2023,3,regular,2023-09-17T02:00:00.000Z,Pomona Pitzer,Pacific (OR),Merritt Field,So. Cal.,Northwest,401552870
2023,3,regular,2023-09-17T02:00:00.000Z,Chapman,Whitworth,Ernie Chapman Stadium,So. Cal.,Northwest,401544088
2023,3,regular,2023-09-17T02:30:00.000Z,Arizona State,Fresno State,Mountain America Stadium,Pac-12,Mountain West,401524005
2023,3,regular,2023-09-17T02:30:00.000Z,Nevada,Kansas,Mackay Stadium,Mountain West,Big 12,401525837
2023,3,regular,2023-09-17T03:00:00.000Z,Arizona,UTEP,Arizona Stadium,Pac-12,Conference USA,401520219
2023,4,regular,2023-09-21T23:00:00.000Z,Franklin & Marshall,College Of New Jersey,Shadek Stadium,Centennial,New Jersey,401597649
2023,4,regular,2023-09-21T23:30:00.000Z,Alabama A&M,Arkansas-Pine Bluff,Louis Crews Stadium,SWAC,SWAC,401540087
2023,4,regular,2023-09-21T23:30:00.000Z,Coastal Carolina,Georgia State,Brooks Stadium (SC),Sun Belt,Sun Belt,401531849
2023,4,regular,2023-09-22T23:00:00.000Z,Endicott College,Hardin-Simmons,Hempstead Stadium,Commonwealth Coast,American Southwest,401568378
2023,4,regular,2023-09-22T23:00:00.000Z,Harvard,Brown,Harvard Stadium,Ivy,Ivy,401540291
2023,4,regular,2023-09-22T23:00:00.000Z,Purdue,Wisconsin,Ross-Ade Stadium,Big Ten,Big Ten,401520266
2023,4,regular,2023-09-22T23:30:00.000Z,Virginia,NC State,Scott Stadium,ACC,ACC,401525505
2023,4,regular,2023-09-23T02:30:00.000Z,San Diego State,Boise State,Snapdragon Stadium,Mountain West,Mountain West,401532583
2023,4,regular,2023-09-23T02:30:00.000Z,San José State,Air Force,CEFCU Stadium,Mountain West,Mountain West,401532584
2023,4,regular,2023-09-23T16:00:00.000Z,Cincinnati,Oklahoma,Nippert Stadium,Big 12,Big 12,401525845
2023,4,regular,2023-09-23T16:00:00.000Z,Texas A&M,Auburn,Kyle Field,SEC,SEC,401520270
2023,4,regular,2023-09-23T16:00:00.000Z,Syracuse,Army,JMA Wireless Dome,ACC,FBS Independents,401520268
2023,4,regular,2023-09-23T16:00:00.000Z,Albion,Wisconsin-Stevens Pt,Sprankle-Sprandel Stadium,Michigan,Wisconsin,401550140
2023,4,regular,2023-09-23T16:00:00.000Z,Notre Dame College,Fairmont State,Mueller Field,Mountain East,Mountain East,401545737
2023,4,regular,2023-09-23T16:00:00.000Z,Davenport,William Jewell,Farmers Insurance Athletic Complex,GLIAC,Great Lakes,401546948
2023,4,regular,2023-09-23T16:00:00.000Z,Merchant Marine Academy,SUNY Maritime,Brooks Stadium (NY),NEWMAC,NEWMAC,401549732
2023,4,regular,2023-09-23T16:00:00.000Z,Southern Connecticut State,Bentley,Jess Dow Field,Northeast 10,Northeast 10,401549700
2023,4,regular,2023-09-23T16:00:00.000Z,Belhaven,Greensboro College,Belhaven Bowl Stadium,USA South,USA South,401549787
2023,4,regular,2023-09-23T16:00:00.000Z,Clemson,Florida State,"Memorial Stadium (Clemson, SC)",ACC,ACC,401525507
2023,4,regular,2023-09-23T16:00:00.000Z,Albright,FDU-Florham,Gene L. Shirk Stadium,Mid Atlantic,Mid Atlantic,401544063
2023,4,regular,2023-09-23T16:00:00.000Z,Northern Illinois,Tulsa,Huskie Stadium,Mid-American,American Athletic,401531338
2023,4,regular,2023-09-23T16:00:00.000Z,Shepherd,Kutztown University,Ram Stadium (WV),Pennsylvania State Athletic,Pennsylvania State Athletic,401545876
2023,4,regular,2023-09-23T16:00:00.000Z,Hope College,Northwestern (MN),Ray and Sue Smith Stadium,Michigan,Upper Midwest,401550460
2023,4,regular,2023-09-23T16:00:00.000Z,Michigan,Rutgers,Michigan Stadium,Big Ten,Big Ten,401520260
2023,4,regular,2023-09-23T16:00:00.000Z,St. Francis (PA),Sacred Heart,DeGol Field,NEC,NEC,401540029
2023,4,regular,2023-09-23T16:00:00.000Z,Princeton,Bryant,Princeton University Stadium,Ivy,Big South-OVC,401540422
2023,4,regular,2023-09-23T16:00:00.000Z,Yale,Cornell,Yale Bowl,Ivy,Ivy,401540307
2023,4,regular,2023-09-23T16:00:00.000Z,Stetson,Butler,Spec Martin Municipal Stadium,Pioneer,Pioneer,401540567
2023,4,regular,2023-09-23T16:00:00.000Z,Millersville,West Chester,Chryst Field at Biemesderfer Stadium,Pennsylvania State Athletic,Pennsylvania State Athletic,401545886
2023,4,regular,2023-09-23T16:00:00.000Z,Troy,Western Kentucky,Veterans Memorial Stadium (AL),Sun Belt,Conference USA,401520271
2023,4,regular,2023-09-23T16:00:00.000Z,Framingham State,Westfield State,Bowditch Field,MSCAC,MSCAC,401553017
2023,4,regular,2023-09-23T16:00:00.000Z,Wheeling,Concord University,Bishop Schmitt Field,Mountain East,Mountain East,401545709
2023,4,regular,2023-09-23T16:00:00.000Z,Brockport,Lycoming,Bob Boozer Field,Empire 8,Landmark Conference,401552460
2023,4,regular,2023-09-23T16:00:00.000Z,TCU,SMU,Amon G. Carter Stadium,Big 12,American Athletic,401525849
2023,4,regular,2023-09-23T16:00:00.000Z,Wittenberg,Alma,Edwards-Maurer Field,North Coast,Michigan,401550291
2023,4,regular,2023-09-23T16:00:00.000Z,Walsh,Thomas More College,Tom Benson Hall of Fame Stadium,Great Midwest Athletic,,401541834
