season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2024,1,regular,2024-08-31T16:00:00.000Z,West Virginia,Penn State,Milan Puskar Stadium,Big 12,Big Ten,401628457
2024,1,regular,2024-08-31T16:00:00.000Z,Louisville,Austin Peay,L&N Federal Credit Union Stadium,ACC,UAC,401632062
2024,1,regular,2024-08-31T16:00:00.000Z,Iowa,Illinois State,Kinnick Stadium,Big Ten,MVFC,401628450
2024,1,regular,2024-08-31T16:00:00.000Z,Maryland,UConn,SECU Stadium,Big Ten,FBS Independents,401628451
2024,1,regular,2024-08-31T16:00:00.000Z,Purdue,Indiana State,Ross-Ade Stadium,Big Ten,MVFC,401634169
2024,1,regular,2024-08-31T16:30:00.000Z,Georgetown,Davidson,Cooper Field,Patriot,Pioneer,401654641
2024,1,regular,2024-08-31T16:45:00.000Z,Tennessee,Chattanooga,Neyland Stadium,SEC,Southern,401628330
2024,1,regular,2024-08-31T17:00:00.000Z,Emory & Henry College,Glenville State,Fred Selfe Stadium at Nicewonder Field,South Atlantic,Mountain East,401673381
2024,1,regular,2024-08-31T17:00:00.000Z,Butler,Upper Iowa University,Butler Bowl,Pioneer,Great Lakes,401655657
2024,1,regular,2024-08-31T17:00:00.000Z,Shaw,Elizabeth City State,George Williams Athletic Complex,CIAA,CIAA,401676691
2024,1,regular,2024-08-31T17:00:00.000Z,Bluefield State,Winston-Salem,Mitchell Stadium,CIAA,CIAA,401677383
2024,1,regular,2024-08-31T17:00:00.000Z,Post University,West Virginia Wesleyan,Municipal Stadium,Northeast 10,Mountain East,401674303
2024,1,regular,2024-08-31T17:00:00.000Z,Fort Valley State,Clark Atlanta,Wildcat Stadium (GA),SIAC,SIAC,401675586
2024,1,regular,2024-08-31T18:00:00.000Z,Oklahoma State,South Dakota State,Boone Pickens Stadium,Big 12,MVFC,401634212
2024,1,regular,2024-08-31T18:30:00.000Z,Cincinnati,Towson,Nippert Stadium,Big 12,CAA,401628591
2024,1,regular,2024-08-31T19:00:00.000Z,Washington State,Portland State,Gesa Field,Pac-12,Big Sky,401637159
2024,1,regular,2024-08-31T19:00:00.000Z,Kentucky State,Virginia Union,Alumni Stadium (KY),SIAC,CIAA,401675404
2024,1,regular,2024-08-31T19:00:00.000Z,Morehouse College,Edward Waters,B.T. Harvey Stadium,SIAC,SIAC,401675597
2024,1,regular,2024-08-31T19:00:00.000Z,ERSKINE,Laurinburg,J.W. Babb Stadium,Gulf South,,401658348
2024,1,regular,2024-08-31T19:30:00.000Z,Air Force,Merrimack,Falcon Stadium,Mountain West,FCS Independents,401643699
2024,1,regular,2024-08-31T19:30:00.000Z,Syracuse,Ohio,JMA Wireless Dome,ACC,Mid-American,401634304
2024,1,regular,2024-08-31T19:30:00.000Z,Northwestern,Miami (OH),Lanny and Sharon Martin Stadium,Big Ten,Mid-American,401644683
2024,1,regular,2024-08-31T19:30:00.000Z,Northern Illinois,Western Illinois,Huskie Stadium,Mid-American,Big South-OVC,401644731
2024,1,regular,2024-08-31T19:30:00.000Z,UTSA,Kennesaw State,Alamodome,American Athletic,Conference USA,401641015
2024,1,regular,2024-08-31T19:30:00.000Z,Texas,Colorado State,DKR-Texas Memorial Stadium,SEC,Mountain West,401628331
2024,1,regular,2024-08-31T19:30:00.000Z,App State,East Tennessee State,Kidd Brewer Stadium,Sun Belt,Southern,401634133
2024,1,regular,2024-08-31T19:30:00.000Z,Iowa State,North Dakota,Jack Trice Stadium,Big 12,MVFC,401634197
2024,1,regular,2024-08-31T19:30:00.000Z,Nebraska,UTEP,"Memorial Stadium (Lincoln, NE)",Big Ten,Conference USA,401628454
2024,1,regular,2024-08-31T19:30:00.000Z,Ohio State,Akron,Ohio Stadium,Big Ten,Mid-American,401628455
2024,1,regular,2024-08-31T19:30:00.000Z,Florida,Miami,Ben Hill Griffin Stadium,SEC,ACC,401628322
2024,1,regular,2024-08-31T19:30:00.000Z,Massachusetts,Eastern Michigan,Warren McGuirk Alumni Stadium,FBS Independents,Mid-American,401629039
2024,1,regular,2024-08-31T19:30:00.000Z,Indiana,Florida International,"Memorial Stadium (Bloomington, IN)",Big Ten,Conference USA,401628449
2024,1,regular,2024-08-31T20:00:00.000Z,Fort Lewis,William Jewell,Ray Dennison Memorial Field,Rocky Mountain,Great Lakes,401673264
2024,1,regular,2024-08-31T20:00:00.000Z,Northern Arizona,Lincoln (CA),Walkup Skydome,Big Sky,Independent DII,401655628
2024,1,regular,2024-08-31T20:00:00.000Z,Georgia Southern,Boise State,Allen E. Paulson Stadium,Sun Belt,Mountain West,401643700
2024,1,regular,2024-08-31T20:15:00.000Z,South Carolina,Old Dominion,Williams-Brice Stadium,SEC,Sun Belt,401628329
2024,1,regular,2024-08-31T21:00:00.000Z,Marshall,Stony Brook,Joan C. Edwards Stadium,Sun Belt,CAA,401628590
2024,1,regular,2024-08-31T21:00:00.000Z,California,UC Davis,California Memorial Stadium,ACC,Big Sky,401634301
2024,1,regular,2024-08-31T21:00:00.000Z,South Alabama,North Texas,Hancock Whitney Stadium,Sun Belt,American Athletic,401643775
2024,1,regular,2024-08-31T21:00:00.000Z,Northern Iowa,Valparaiso,UNI-Dome,MVFC,Pioneer,401654582
2024,1,regular,2024-08-31T22:00:00.000Z,Stetson,Ave Maria University,Spec Martin Municipal Stadium,Pioneer,,401673044
2024,1,regular,2024-08-31T22:00:00.000Z,Virginia,Richmond,Scott Stadium,ACC,CAA,401628589
2024,1,regular,2024-08-31T22:00:00.000Z,Liberty,Campbell,Williams Stadium (VA),Conference USA,CAA,401628586
2024,1,regular,2024-08-31T22:00:00.000Z,West Georgia,Samford,University Stadium (GA),UAC,Southern,401632063
2024,1,regular,2024-08-31T22:00:00.000Z,Florida A&M,South Carolina State,Bragg Memorial Stadium,SWAC,MEAC,401636373
2024,1,regular,2024-08-31T22:00:00.000Z,Tennessee State,Mississippi Valley State,Nissan Stadium,Big South-OVC,SWAC,401654584
2024,1,regular,2024-08-31T22:00:00.000Z,Charleston Southern,The Citadel,Buccaneer Field,Big South-OVC,Southern,401654844
2024,1,regular,2024-08-31T22:00:00.000Z,Hampton,Morgan State,Armstrong Stadium,CAA,MEAC,401654510
2024,1,regular,2024-08-31T22:00:00.000Z,Sacred Heart,Delaware State,Campus Field,FCS Independents,MEAC,401654497
2024,1,regular,2024-08-31T22:00:00.000Z,East Carolina,Norfolk State,Dowdy-Ficklen Stadium,American Athletic,MEAC,401645320
2024,1,regular,2024-08-31T22:00:00.000Z,UNC Pembroke,Wingate,Grace P. Johnson Stadium,Mountain East,South Atlantic,401674289
2024,1,regular,2024-08-31T22:00:00.000Z,Mississippi State,Eastern Kentucky,Davis Wade Stadium,SEC,UAC,401628326
2024,1,regular,2024-08-31T22:00:00.000Z,Livingstone,University Of Charleston (WV),Alumni Memorial Stadium (NC),CIAA,Mountain East,401675804
2024,1,regular,2024-08-31T22:30:00.000Z,Oregon State,Idaho State,Reser Stadium,Pac-12,Big Sky,401643704
2024,1,regular,2024-08-31T23:00:00.000Z,Middle Tennessee,Tennessee Tech,"Johnny ""Red"" Floyd Stadium",Conference USA,Big South-OVC,401641023
2024,1,regular,2024-08-31T23:00:00.000Z,Rice,Sam Houston,Rice Stadium,American Athletic,Conference USA,401641039
2024,1,regular,2024-08-31T23:00:00.000Z,Rhode Island,Holy Cross,Meade Stadium,CAA,Patriot,401628588
2024,1,regular,2024-08-31T23:00:00.000Z,Incarnate Word,Northern Colorado,Gayle and Tom Benson Stadium,Southland,Big Sky,401638359
2024,1,regular,2024-08-31T23:00:00.000Z,Valdosta State,Albany State GA,Bazemore-Hyder Stadium,Gulf South,SIAC,401675504
2024,1,regular,2024-08-31T23:00:00.000Z,West Alabama,Miles College,Tiger Stadium (AL),Gulf South,SIAC,401675508
2024,1,regular,2024-08-31T23:00:00.000Z,UAlbany,Long Island University,Bob Ford Field,CAA,NEC,401628585
2024,1,regular,2024-08-31T23:00:00.000Z,Alabama,Western Kentucky,Bryant-Denny Stadium,SEC,Conference USA,401628319
2024,1,regular,2024-08-31T23:00:00.000Z,Prairie View A&M,Texas Southern,Panther Stadium,SWAC,SWAC,401654565
2024,1,regular,2024-08-31T23:00:00.000Z,Memphis,North Alabama,Simmons Bank Liberty Stadium,American Athletic,UAC,401645321
2024,1,regular,2024-08-31T23:00:00.000Z,Troy,Nevada,Veterans Memorial Stadium (AL),Sun Belt,Mountain West,401643701
2024,1,regular,2024-08-31T23:00:00.000Z,UT Permian Basin,Western New Mexico,Ratliff Stadium,Lone Star,Lone Star,401675555
2024,1,regular,2024-08-31T23:00:00.000Z,South Florida,Bethune-Cookman,Raymond James Stadium,American Athletic,SWAC,401636363
2024,1,regular,2024-08-31T23:00:00.000Z,Arkansas State,Central Arkansas,Centennial Bank Stadium,Sun Belt,UAC,401632064
2024,1,regular,2024-08-31T23:00:00.000Z,Baylor,Tarleton State,McLane Stadium,Big 12,UAC,401636610
2024,1,regular,2024-08-31T23:00:00.000Z,Kansas State,UT Martin,Bill Snyder Family Stadium,Big 12,Big South-OVC,401636612
2024,1,regular,2024-08-31T23:00:00.000Z,Houston,UNLV,TDECU Stadium,Big 12,Mountain West,401636611
2024,1,regular,2024-08-31T23:00:00.000Z,Ole Miss,Furman,Vaught-Hemingway Stadium,SEC,Southern,401628325
2024,1,regular,2024-08-31T23:30:00.000Z,Michigan,Fresno State,Michigan Stadium,Big Ten,Mountain West,401628452
2024,1,regular,2024-08-31T23:30:00.000Z,Texas Tech,Abilene Christian,Jones AT&T Stadium,Big 12,UAC,401636613
2024,1,regular,2024-08-31T23:30:00.000Z,Auburn,Alabama A&M,Jordan-Hare Stadium,SEC,SWAC,401628321
2024,1,regular,2024-08-31T23:30:00.000Z,Hawai'i,UCLA,Clarence T.C. Ching Athletics Complex,Mountain West,Big Ten,401628459
2024,1,regular,2024-08-31T23:30:00.000Z,Texas A&M,Notre Dame,Kyle Field,SEC,FBS Independents,401628332
2024,1,regular,2024-08-31T23:30:00.000Z,Oregon,Idaho,Autzen Stadium,Big Ten,Big Sky,401628456
2024,1,regular,2024-08-31T23:45:00.000Z,Kentucky,Southern Miss,Kroger Field,SEC,Sun Belt,401628324
2024,1,regular,2024-09-01T00:00:00.000Z,San Diego State,East Texas A&M,Snapdragon Stadium,Mountain West,Southland,401643702
2024,1,regular,2024-09-01T00:00:00.000Z,McNeese,Southern,Cowboy Stadium,Southland,SWAC,401654557
2024,1,regular,2024-09-01T00:00:00.000Z,San Diego,Cal Poly,Torero Stadium,Pioneer,Big Sky,401655621
2024,1,regular,2024-09-01T00:00:00.000Z,Charlotte,James Madison,Jerry Richardson Stadium,American Athletic,Sun Belt,401643774
2024,1,regular,2024-09-01T00:00:00.000Z,Texas State,Lamar,Bobcat Stadium (TX),Sun Belt,Southland,401643776
2024,1,regular,2024-09-01T00:00:00.000Z,Georgia Tech,Georgia State,Bobby Dodd Stadium,ACC,Sun Belt,401634302
2024,1,regular,2024-09-01T00:00:00.000Z,Louisiana Tech,Nicholls,Joe Aillet Stadium,Conference USA,Southland,401641007
2024,1,regular,2024-09-01T00:00:00.000Z,Pittsburg St,Ferris State,Carnie Smith Stadium,Mid America,GLIAC,401674188
2024,1,regular,2024-09-01T00:00:00.000Z,Louisiana,Grambling,Cajun Field,Sun Belt,SWAC,401636380
2024,1,regular,2024-09-01T00:00:00.000Z,SMU,Houston Christian,Gerald J. Ford Stadium,ACC,Southland,401634303
2024,1,regular,2024-09-01T00:00:00.000Z,BYU,Southern Illinois,LaVell Edwards Stadium,Big 12,MVFC,401634240
2024,1,regular,2024-09-01T01:00:00.000Z,New Mexico State,Southeast Missouri State,Aggie Memorial Stadium,Conference USA,Big South-OVC,401641032
2024,1,regular,2024-09-01T01:00:00.000Z,Montana,Missouri State,Washington-Grizzly Stadium,Big Sky,MVFC,401634180
2024,1,regular,2024-09-01T02:00:00.000Z,Utah Tech,Montana State,Greater Zion Stadium,UAC,Big Sky,401632066
2024,1,regular,2024-09-01T02:30:00.000Z,Arizona State,Wyoming,Mountain America Stadium,Big 12,Mountain West,401636609
2024,1,regular,2024-09-01T02:30:00.000Z,Arizona,New Mexico,Arizona Stadium,Big 12,Mountain West,401636608
2024,1,regular,2024-09-01T03:00:00.000Z,Washington,Weber State,Husky Stadium,Big Ten,Big Sky,401628460
2024,1,regular,2024-09-01T19:00:00.000Z,Alabama State,North Carolina Central,Hard Rock Stadium,SWAC,MEAC,401636343
2024,1,regular,2024-09-01T20:00:00.000Z,Virginia St,Benedict College,Tom Benson Hall of Fame Stadium,CIAA,SIAC,401675386
2024,1,regular,2024-09-01T23:00:00.000Z,Johnson C Smith,Tuskegee,Cramton Bowl,CIAA,SIAC,401675113
2024,1,regular,2024-09-01T23:30:00.000Z,LSU,USC,Allegiant Stadium,SEC,Big Ten,401628334
2024,1,regular,2024-09-02T23:30:00.000Z,Florida State,Boston College,Doak Campbell Stadium,ACC,ACC,401634306
2024,2,regular,2024-09-04T23:00:00.000Z,Shorter,Mississippi College,Barron Stadium,Gulf South,Gulf South,401675497
2024,2,regular,2024-09-05T21:00:00.000Z,Rensselaer,Wisconsin-Lacrosse,ECAV Stadium,Liberty League,Wisconsin,401674846
2024,2,regular,2024-09-05T22:00:00.000Z,Michigan Tech,South Dakota Mines,Sherman Field,GLIAC,Rocky Mountain,401673249
2024,2,regular,2024-09-05T22:00:00.000Z,Grand Valley State University,Central State (OH),Lubbers Stadium,GLIAC,SIAC,401674558
2024,2,regular,2024-09-05T22:00:00.000Z,Wilson,West Virginia State,Electric Supply Company Field,South Atlantic,Mountain East,401674300
2024,2,regular,2024-09-05T22:00:00.000Z,Clarion,Lincoln (PA),"Memorial Stadium (Clarion, PA)",Pennsylvania State Athletic,CIAA,401676075
2024,2,regular,2024-09-05T22:00:00.000Z,Bloomsburg,Fairmont State,Robert B. Redman Stadium,Pennsylvania State Athletic,Mountain East,401674338
2024,2,regular,2024-09-05T22:00:00.000Z,Southern Connecticut State,Shepherd,Jess Dow Field,Northeast 10,Pennsylvania State Athletic,401676748
2024,2,regular,2024-09-05T22:00:00.000Z,Tiffin,Wayne State (MI),Frost-Kalnow Stadium,Great Midwest Athletic,GLIAC,401674578
2024,2,regular,2024-09-05T23:00:00.000Z,East Central (OK),Henderson State,Koi Ishto Stadium,Great American,Great American,401674410
2024,2,regular,2024-09-05T23:00:00.000Z,Southeastern Oklahoma State,Southern Arkansas,Paul Laird Field,Great American,Great American,401674489
2024,2,regular,2024-09-05T23:00:00.000Z,Pace,East Stroudsburg University,Pace Stadium,Northeast 10,Pennsylvania State Athletic,401674364
2024,2,regular,2024-09-05T23:00:00.000Z,Heidelberg,Hiram College,Hoernemann Stadium,Ohio,North Coast,401676109
2024,2,regular,2024-09-05T23:00:00.000Z,Arkansas-Monticello,Northwestern Oklahoma State,Convoy Leslie Cotton Boll Stadium,Great American,Great American,401674400
2024,2,regular,2024-09-05T23:00:00.000Z,Seton Hill,Ohio Dominican,Offutt Field,Pennsylvania State Athletic,Great Midwest Athletic,401676744
2024,2,regular,2024-09-05T23:00:00.000Z,North Greenville,Keiser University,Younts Stadium,Gulf South,,401675491
2024,2,regular,2024-09-05T23:00:00.000Z,Wisconsin-Stout,Carroll University (WI),Don and Nona Williams Stadium,Wisconsin,CCIW,401673956
2024,2,regular,2024-09-05T23:00:00.000Z,West Florida,McKendree,Blue Wahoos Stadium,Gulf South,Great Lakes,401674518
2024,2,regular,2024-09-05T23:00:00.000Z,Brockport,Buffalo State,Bob Boozer Field,Empire 8,Liberty League,401677373
2024,2,regular,2024-09-05T23:00:00.000Z,Kentucky Wesleyan,Northern Michigan,Steele Stadium,Great Midwest Athletic,GLIAC,401674572
2024,2,regular,2024-09-05T23:00:00.000Z,Frostburg State,Millersville,Bobcat Stadium (MD),Mountain East,Pennsylvania State Athletic,401658358
2024,2,regular,2024-09-05T23:00:00.000Z,West Liberty,Limestone,West Family Stadium,Mountain East,South Atlantic,401674296
2024,2,regular,2024-09-05T23:00:00.000Z,Stevenson,Rowan,Mustang Stadium,Mid Atlantic,New Jersey,401674870
2024,2,regular,2024-09-05T23:00:00.000Z,Ashland,Indiana-Pennsylvania,Jack Miller Stadium,Great Midwest Athletic,Pennsylvania State Athletic,401675417
2024,2,regular,2024-09-05T23:00:00.000Z,University of Mary,Augustana University (SD),MDU Resources Community Bowl,Northern Sun,Northern Sun,401675823
2024,2,regular,2024-09-05T23:00:00.000Z,Minnesota State Moorhead,Wayne State (NE),Scheels Field at Nemzek Stadium,Northern Sun,Northern Sun,401674329
2024,2,regular,2024-09-05T23:00:00.000Z,Gannon,Northwood (MI),McConnell Family Stadium,Pennsylvania State Athletic,Great Midwest Athletic,401674380
2024,2,regular,2024-09-05T23:30:00.000Z,Kutztown University,Assumption,Andre Reed Stadium,Pennsylvania State Athletic,Northeast 10,401676094
2024,2,regular,2024-09-06T00:00:00.000Z,Chadron St,Jamestown College,Elliott Field at Don Beebe Stadium,Rocky Mountain,,401673283
2024,2,regular,2024-09-06T00:00:00.000Z,Arkansas Tech,Oklahoma Baptist,Thone Stadium at Buerkle Field,Great American,Great American,401674229
2024,2,regular,2024-09-06T00:00:00.000Z,Millsaps,Belhaven,Harper Davis Field,Southern Athletic,USA South,401676065
2024,2,regular,2024-09-06T00:00:00.000Z,Winona State,Saginaw Valley State,Altra Federal Credit Union Stadium,Northern Sun,GLIAC,401658337
2024,2,regular,2024-09-06T00:00:00.000Z,Ouachita Baptist,Southwestern Oklahoma State,Cliff Harris Stadium,Great American,Great American,401674484
2024,2,regular,2024-09-06T00:00:00.000Z,Colorado School Of Mines,West Texas A&M,Marv Kay Stadium at Campbell Field,Rocky Mountain,Lone Star,401673275
2024,2,regular,2024-09-06T00:00:00.000Z,Harding University,Southern Nazarene,First Security Stadium,Great American,Great American,401674419
