season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2019,1,regular,2019-08-31T22:00:00.000Z,Hampton,Elizabeth City State,Armstrong Stadium,Big South,CIAA,401127034
2019,1,regular,2019-08-31T22:00:00.000Z,Troy,Campbell,Veterans Memorial Stadium (AL),Sun Belt,Big South,401121935
2019,1,regular,2019-08-31T22:00:00.000Z,New Mexico,Sam Houston,University Stadium (NM),Mountain West,Southland,401117495
2019,1,regular,2019-08-31T22:00:00.000Z,Liberty,Syracuse,Williams Stadium (VA),FBS Independents,ACC,401112434
2019,1,regular,2019-08-31T22:30:00.000Z,Marshall,VMI,Joan C. Edwards Stadium,Conference USA,Southern,401114240
2019,1,regular,2019-08-31T22:30:00.000Z,California,UC Davis,California Memorial Stadium,Pac-12,Big Sky,401114174
2019,1,regular,2019-08-31T22:30:00.000Z,Texas Southern,Prairie View A&M,BBVA Compass Stadium,SWAC,SWAC,401128481
2019,1,regular,2019-08-31T23:00:00.000Z,Tennessee State,Mississippi Valley State,Nissan Stadium,OVC,SWAC,401128382
2019,1,regular,2019-08-31T23:00:00.000Z,Southern Miss,Alcorn State,M. M. Roberts Stadium,Conference USA,SWAC,401114243
2019,1,regular,2019-08-31T23:00:00.000Z,Western Michigan,Monmouth,Waldo Stadium,Mid-American,Big South,401119258
2019,1,regular,2019-08-31T23:00:00.000Z,Northern Illinois,Illinois State,Huskie Stadium,Mid-American,MVFC,401119257
2019,1,regular,2019-08-31T23:00:00.000Z,Old Dominion,Norfolk State,S.B. Ballard Stadium,Conference USA,MEAC,401114242
2019,1,regular,2019-08-31T23:00:00.000Z,Tennessee Tech,Samford,Tucker Stadium,OVC,Southern,401128388
2019,1,regular,2019-08-31T23:00:00.000Z,McNeese,Southern,Cowboy Stadium,Southland,SWAC,401128486
2019,1,regular,2019-08-31T23:00:00.000Z,Baylor,Stephen F. Austin,McLane Stadium,Big 12,Southland,401112073
2019,1,regular,2019-08-31T23:00:00.000Z,Kansas State,Nicholls,Bill Snyder Family Stadium,Big 12,Southland,401112106
2019,1,regular,2019-08-31T23:00:00.000Z,Arkansas State,SMU,Centennial Bank Stadium,Sun Belt,American Athletic,401117858
2019,1,regular,2019-08-31T23:30:00.000Z,Iowa,Miami (OH),Kinnick Stadium,Big Ten,Mid-American,401112191
2019,1,regular,2019-08-31T23:30:00.000Z,Auburn,Oregon,AT&T Stadium,SEC,Pac-12,401110722
2019,1,regular,2019-08-31T23:30:00.000Z,LSU,Georgia Southern,Tiger Stadium (LA),SEC,Sun Belt,401110725
2019,1,regular,2019-08-31T23:30:00.000Z,Michigan,Middle Tennessee,Michigan Stadium,Big Ten,Conference USA,401112222
2019,1,regular,2019-08-31T23:30:00.000Z,Pittsburgh,Virginia,Acrisure Stadium,ACC,ACC,401112433
2019,1,regular,2019-08-31T23:30:00.000Z,North Texas,Abilene Christian,DATCU Stadium,Conference USA,Southland,401114241
2019,1,regular,2019-08-31T23:30:00.000Z,Wyoming,Missouri,War Memorial Stadium,Mountain West,SEC,401110728
2019,1,regular,2019-08-31T23:30:00.000Z,Vanderbilt,Georgia,FirstBank Stadium,SEC,SEC,401110732
2019,1,regular,2019-09-01T00:00:00.000Z,Texas,Louisiana Tech,DKR-Texas Memorial Stadium,Big 12,Conference USA,401112135
2019,1,regular,2019-09-01T00:00:00.000Z,UL Monroe,Grambling,Malone Stadium,Sun Belt,SWAC,401128468
2019,1,regular,2019-09-01T00:00:00.000Z,UTEP,Houston Christian,Sun Bowl,Conference USA,Southland,401114244
2019,1,regular,2019-09-01T00:00:00.000Z,TCU,Arkansas-Pine Bluff,Amon G. Carter Stadium,Big 12,SWAC,401112129
2019,1,regular,2019-09-01T01:00:00.000Z,San Diego State,Weber State,Qualcomm Stadium,Mountain West,Big Sky,401117496
2019,1,regular,2019-09-01T01:00:00.000Z,Sacramento State,Southern Oregon,Hornet Stadium,Big Sky,,401126970
2019,1,regular,2019-09-01T02:00:00.000Z,Washington State,New Mexico State,Gesa Field,Pac-12,FBS Independents,401114228
2019,1,regular,2019-09-01T02:00:00.000Z,UNLV,Southern Utah,Sam Boyd Stadium,Mountain West,Big Sky,401117497
2019,1,regular,2019-09-01T02:30:00.000Z,USC,Fresno State,Los Angeles Memorial Coliseum,Pac-12,Mountain West,401114218
2019,1,regular,2019-09-01T19:00:00.000Z,Jackson State,Bethune-Cookman,Center Parc Stadium,SWAC,MEAC,401127204
2019,1,regular,2019-09-01T19:30:00.000Z,Alabama A&M,Morehouse College,Tom Benson Hall of Fame Stadium,SWAC,SIAC,401128433
2019,1,regular,2019-09-01T23:30:00.000Z,Oklahoma,Houston,"Memorial Stadium (Norman, OK)",Big 12,American Athletic,401112114
2019,1,regular,2019-09-03T00:00:00.000Z,Louisville,Notre Dame,L&N Federal Credit Union Stadium,ACC,FBS Independents,401112436
2019,2,regular,2019-09-06T00:35:00.000Z,Idaho State,Western Colorado,Holt Arena,Big Sky,Rocky Mountain,401126929
2019,2,regular,2019-09-07T00:00:00.000Z,Virginia,William & Mary,Scott Stadium,ACC,CAA,401112437
2019,2,regular,2019-09-07T00:00:00.000Z,Rice,Wake Forest,Rice Stadium,Conference USA,ACC,401112447
2019,2,regular,2019-09-07T01:00:00.000Z,Boise State,Marshall,Albertsons Stadium,Mountain West,Conference USA,401114251
2019,2,regular,2019-09-07T02:00:00.000Z,Arizona State,Sacramento State,Mountain America Stadium,Pac-12,Big Sky,401114154
2019,2,regular,2019-09-07T15:00:00.000Z,Pittsburgh,Ohio,Acrisure Stadium,ACC,Mid-American,401112445
2019,2,regular,2019-09-07T16:00:00.000Z,Virginia Tech,Old Dominion,Lane Stadium,ACC,Conference USA,401112446
2019,2,regular,2019-09-07T16:00:00.000Z,Akron,UAB,InfoCision Stadium,Mid-American,Conference USA,401114254
2019,2,regular,2019-09-07T16:00:00.000Z,Iowa,Rutgers,Kinnick Stadium,Big Ten,Big Ten,401112192
2019,2,regular,2019-09-07T16:00:00.000Z,Memphis,Southern,Simmons Bank Liberty Stadium,American Athletic,SWAC,401117862
2019,2,regular,2019-09-07T16:00:00.000Z,South Carolina,Charleston Southern,Williams-Brice Stadium,SEC,Big South,401110782
2019,2,regular,2019-09-07T16:00:00.000Z,Kent State,Kennesaw State,Dix Stadium,Mid-American,Big South,401119261
2019,2,regular,2019-09-07T16:00:00.000Z,Ohio State,Cincinnati,Ohio Stadium,Big Ten,American Athletic,401112252
2019,2,regular,2019-09-07T16:00:00.000Z,Michigan,Army,Michigan Stadium,Big Ten,FBS Independents,401112223
2019,2,regular,2019-09-07T16:00:00.000Z,Maryland,Syracuse,SECU Stadium,Big Ten,ACC,401112202
2019,2,regular,2019-09-07T16:00:00.000Z,Purdue,Vanderbilt,Ross-Ade Stadium,Big Ten,SEC,401110785
2019,2,regular,2019-09-07T16:00:00.000Z,Missouri,West Virginia,Memorial Stadium,SEC,Big 12,401110781
2019,2,regular,2019-09-07T16:00:00.000Z,Kansas State,Bowling Green,Bill Snyder Family Stadium,Big 12,Mid-American,401112107
2019,2,regular,2019-09-07T16:30:00.000Z,Georgetown,Marist,Cooper Field,Patriot,Pioneer,401128590
2019,2,regular,2019-09-07T16:30:00.000Z,NC State,Western Carolina,Carter-Finley Stadium,ACC,Southern,401112444
2019,2,regular,2019-09-07T17:00:00.000Z,Monmouth,Lafayette,Kessler Stadium,Big South,Patriot,401127014
2019,2,regular,2019-09-07T17:00:00.000Z,Utah,Northern Illinois,Rice-Eccles Stadium,Pac-12,Mid-American,401114224
2019,2,regular,2019-09-07T17:00:00.000Z,Robert Morris,Kentucky State,Joe Walton Stadium,NEC,SIAC,401132279
2019,2,regular,2019-09-07T17:00:00.000Z,Indiana State,Dayton,Memorial Stadium,MVFC,Pioneer,401127268
2019,2,regular,2019-09-07T17:00:00.000Z,Holy Cross,New Hampshire,Fitton Field,Patriot,CAA,401127050
2019,2,regular,2019-09-07T17:30:00.000Z,VMI,Mars Hill,Alumni Memorial Field,Southern,South Atlantic,401128527
2019,2,regular,2019-09-07T18:00:00.000Z,Georgia Tech,South Florida,Bobby Dodd Stadium,ACC,American Athletic,401112441
2019,2,regular,2019-09-07T18:00:00.000Z,Elon,The Citadel,Rhodes Stadium,CAA,Southern,401127048
2019,2,regular,2019-09-07T18:00:00.000Z,Ball State,Fordham,Scheumann Stadium,Mid-American,Patriot,401119260
2019,2,regular,2019-09-07T18:00:00.000Z,Presbyterian,Mercer,Bailey Memorial Stadium,Big South,Southern,401165357
2019,2,regular,2019-09-07T18:00:00.000Z,Youngstown State,Howard,Stambaugh Stadium,MVFC,MEAC,401127304
2019,2,regular,2019-09-07T18:30:00.000Z,Miami (OH),Tennessee Tech,Yager Stadium,Mid-American,OVC,401119262
2019,2,regular,2019-09-07T19:00:00.000Z,Austin Peay,Central Arkansas,Governors Stadium,OVC,Southland,401127428
2019,2,regular,2019-09-07T19:30:00.000Z,Mississippi State,Southern Miss,Davis Wade Stadium,SEC,Conference USA,401110780
2019,2,regular,2019-09-07T19:30:00.000Z,Wisconsin,Central Michigan,Camp Randall Stadium,Big Ten,Mid-American,401112268
2019,2,regular,2019-09-07T19:30:00.000Z,App State,Charlotte,Kidd Brewer Stadium,Sun Belt,Conference USA,401114247
2019,2,regular,2019-09-07T19:30:00.000Z,Clemson,Texas A&M,"Memorial Stadium (Clemson, SC)",ACC,SEC,401110784
2019,2,regular,2019-09-07T19:30:00.000Z,Colorado,Nebraska,Folsom Field,Pac-12,Big Ten,401112239
2019,2,regular,2019-09-07T19:30:00.000Z,Louisiana Tech,Grambling,Joe Aillet Stadium,Conference USA,SWAC,401114250
2019,2,regular,2019-09-07T19:30:00.000Z,Massachusetts,Southern Illinois,Warren McGuirk Alumni Stadium,FBS Independents,MVFC,401114354
2019,2,regular,2019-09-07T19:30:00.000Z,Boston College,Richmond,"Alumni Stadium (Chestnut Hill, MA)",ACC,CAA,401112438
2019,2,regular,2019-09-07T19:30:00.000Z,North Dakota State,North Dakota,Fargodome,MVFC,FCS Independents,401127202
2019,2,regular,2019-09-07T19:30:00.000Z,Indiana,Eastern Illinois,"Memorial Stadium (Bloomington, IN)",Big Ten,OVC,401112158
2019,2,regular,2019-09-07T19:30:00.000Z,UConn,Illinois,Pratt & Whitney Stadium,American Athletic,Big Ten,401112146
2019,2,regular,2019-09-07T20:00:00.000Z,Duquesne,Walsh,Arthur J. Rooney Athletic Field,NEC,Great Midwest Athletic,401133586
2019,2,regular,2019-09-07T20:00:00.000Z,Colorado State,Western Illinois,Canvas Stadium,Mountain West,MVFC,401117498
2019,2,regular,2019-09-07T20:00:00.000Z,Georgia,Murray State,Sanford Stadium,SEC,OVC,401110776
2019,2,regular,2019-09-07T20:00:00.000Z,South Carolina State,Lane College,Oliver C. Dawson Stadium,MEAC,SIAC,401135473
2019,2,regular,2019-09-07T20:00:00.000Z,Baylor,UTSA,McLane Stadium,Big 12,Conference USA,401112074
2019,2,regular,2019-09-07T20:00:00.000Z,Alabama,New Mexico State,Bryant-Denny Stadium,SEC,FBS Independents,401110773
2019,2,regular,2019-09-07T20:05:00.000Z,Eastern Washington,Lindenwood,Roos Field,Big Sky,Great Lakes,401126911
2019,2,regular,2019-09-07T20:15:00.000Z,UCLA,San Diego State,Rose Bowl,Pac-12,Mountain West,401114214
2019,2,regular,2019-09-07T21:00:00.000Z,San Diego,UC Davis,Torero Stadium,Pioneer,Big Sky,401126979
2019,2,regular,2019-09-07T21:00:00.000Z,Northern Iowa,Southern Utah,UNI-Dome,MVFC,Big Sky,401126973
2019,2,regular,2019-09-07T21:00:00.000Z,Washington State,Northern Colorado,Gesa Field,Pac-12,Big Sky,401114229
2019,2,regular,2019-09-07T21:00:00.000Z,Florida State,UL Monroe,Doak Campbell Stadium,ACC,Sun Belt,401112440
2019,2,regular,2019-09-07T21:05:00.000Z,Portland State,Simon Fraser,Hillsboro Stadium,Big Sky,Great Northwest,401126966
2019,2,regular,2019-09-07T22:00:00.000Z,Norfolk State,Virginia St,"William Dick"""" Price Stadium""""",MEAC,CIAA,401127229
2019,2,regular,2019-09-07T22:00:00.000Z,Georgia Southern,Maine,Allen E. Paulson Stadium,Sun Belt,CAA,401121936
2019,2,regular,2019-09-07T22:00:00.000Z,Campbell,Shaw,Barker-Lane Stadium,Big South,CIAA,401126986
2019,2,regular,2019-09-07T22:00:00.000Z,Hampton,Virginia Union,Armstrong Stadium,Big South,CIAA,401127035
2019,2,regular,2019-09-07T22:00:00.000Z,James Madison,St. Francis (PA),Bridgeforth Stadium,CAA,NEC,401127049
2019,2,regular,2019-09-07T22:00:00.000Z,Villanova,Lehigh,Villanova Stadium,CAA,Patriot,401127051
2019,2,regular,2019-09-07T22:00:00.000Z,Towson,North Carolina Central,Johnny Unitas Stadium,CAA,MEAC,401127134
2019,2,regular,2019-09-07T22:00:00.000Z,Alabama State,Tuskegee,Hornet Stadium,SWAC,SIAC,401128444
2019,2,regular,2019-09-07T22:00:00.000Z,Stetson,Louisiana College,Spec Martin Municipal Stadium,Pioneer,American Southwest,401132247
2019,2,regular,2019-09-07T22:00:00.000Z,Wagner,East Stroudsburg University,Wagner College Stadium,NEC,Pennsylvania State Athletic,401133640
2019,2,regular,2019-09-07T22:00:00.000Z,Sacred Heart,Bucknell,Campus Field,NEC,Patriot,401128614
2019,2,regular,2019-09-07T22:00:00.000Z,Butler,Indiana Wesleyan,Butler Bowl,Pioneer,,401128553
2019,2,regular,2019-09-07T22:00:00.000Z,Davidson,Virginia University Of Lynchburg,Richardson Stadium,Pioneer,,401128565
2019,2,regular,2019-09-07T22:00:00.000Z,Duke,North Carolina A&T,Wallace Wade Stadium,ACC,MEAC,401112439
2019,2,regular,2019-09-07T22:00:00.000Z,Central Connecticut,Merrimack,Arute Field,NEC,FCS Independents,401136279
2019,2,regular,2019-09-07T22:00:00.000Z,East Carolina,Gardner-Webb,Dowdy-Ficklen Stadium,American Athletic,Big South,401117860
2019,2,regular,2019-09-07T23:00:00.000Z,Oklahoma State,McNeese,Boone Pickens Stadium,Big 12,Southland,401112123
2019,2,regular,2019-09-07T23:00:00.000Z,Drake,Truman State,Drake Stadium,Pioneer,Great Lakes,401131357
2019,2,regular,2019-09-07T23:00:00.000Z,Stephen F. Austin,Tarleton State,Homer Bryce Stadium,Southland,Lone Star,401128733
2019,2,regular,2019-09-07T23:00:00.000Z,Sam Houston,Oklahoma Panhandle St,Elliott T. Bowers Stadium,Southland,Independent DII,401128729
2019,2,regular,2019-09-07T23:00:00.000Z,Northwestern State,Midwestern State,Harry Turpin Stadium,Southland,Lone Star,401128725
2019,2,regular,2019-09-07T23:00:00.000Z,Incarnate Word,Texas Southern,Gayle and Tom Benson Stadium,Southland,SWAC,401128702
2019,2,regular,2019-09-07T23:00:00.000Z,Houston Christian,Texas Wesleyan,Husky Stadium,Southland,,401128693
2019,2,regular,2019-09-07T23:00:00.000Z,Abilene Christian,Phoenix,Wildcat Stadium (TX),Southland,,401128659
2019,2,regular,2019-09-07T23:00:00.000Z,Lamar,Mississippi Valley State,Provost Umphrey Stadium,Southland,SWAC,401128478
2019,2,regular,2019-09-07T23:00:00.000Z,Alcorn State,Mississippi College,Jack Spinks Stadium,SWAC,Gulf South,401128452
2019,2,regular,2019-09-07T23:00:00.000Z,Alabama A&M,Arkansas-Pine Bluff,Louis Crews Stadium,SWAC,SWAC,401128434
2019,2,regular,2019-09-07T23:00:00.000Z,Jacksonville State,Chattanooga,AmFirst Stadium,OVC,Southern,401128363
2019,2,regular,2019-09-07T23:00:00.000Z,UAlbany,Bryant,Bob Ford Field,CAA,NEC,401127047
2019,2,regular,2019-09-07T23:00:00.000Z,Rhode Island,Delaware,Meade Stadium,CAA,CAA,401127046
2019,2,regular,2019-09-07T23:00:00.000Z,Oklahoma,South Dakota,"Memorial Stadium (Norman, OK)",Big 12,MVFC,401112115
2019,2,regular,2019-09-07T23:00:00.000Z,Middle Tennessee,Tennessee State,"Johnny ""Red"" Floyd Stadium",Conference USA,OVC,401114252
2019,2,regular,2019-09-07T23:00:00.000Z,Georgia State,Furman,Center Parc Stadium,Sun Belt,Southern,401121937
2019,2,regular,2019-09-07T23:00:00.000Z,South Alabama,Jackson State,Ladd Peebles Stadium,Sun Belt,SWAC,401121938
2019,2,regular,2019-09-07T23:00:00.000Z,Kansas,Coastal Carolina,Memorial Stadium,Big 12,Sun Belt,401112097
2019,2,regular,2019-09-07T23:00:00.000Z,South Dakota State,Long Island University,Dana J. Dykhouse Stadium,MVFC,NEC,401127293
2019,2,regular,2019-09-07T23:00:00.000Z,Florida International,Western Kentucky,FIU Stadium,Conference USA,Conference USA,401114248
2019,2,regular,2019-09-07T23:00:00.000Z,Texas State,Wyoming,Bobcat Stadium (TX),Sun Belt,Mountain West,401117500
2019,2,regular,2019-09-07T23:00:00.000Z,Tennessee,BYU,Neyland Stadium,SEC,FBS Independents,401110783
