GameID,Date,Team,PlayerID,PlayerName,Position,Starter,minutes,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points,FGM,FGA,3PM,3PA,FTM,FTA,Season,Player,Jersey,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted
401736112,2025-05-16,Dream,3058895,Brionna Jones,F,True,34,6,4,10,5,0,1,2,4,4,16,6.0,13.0,0.0,2.0,4.0,8.0,2025,,,,,
401736112,2025-05-16,Dream,2490553,Brittney Griner,C,True,28,2,6,8,1,0,1,2,2,-3,18,7.0,16.0,0.0,2.0,4.0,5.0,2025,,,,,
401736112,2025-05-16,Dream,3058901,Allisha Gray,G,True,36,2,6,8,7,1,0,2,4,-5,25,7.0,14.0,6.0,10.0,5.0,8.0,2025,,,,,
401736112,2025-05-16,Dream,4398674,Rhyne Howard,G,True,37,1,1,2,6,1,0,4,3,-2,11,4.0,15.0,3.0,12.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Dream,4433431,Te-Hina Paopao,G,True,25,2,1,3,4,1,0,2,4,6,7,3.0,5.0,1.0,3.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Dream,3054590,Nia Coffey,F,False,14,2,2,4,0,0,0,1,0,-9,10,2.0,6.0,2.0,3.0,4.0,4.0,2025,,,,,
401736112,2025-05-16,Dream,4398915,Naz Hillmon,F,False,2,0,0,0,0,0,0,0,0,-2,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Dream,3058893,Shatori Walker-Kimbrough,G,False,16,0,0,0,1,0,0,0,3,0,3,1.0,3.0,0.0,2.0,1.0,2.0,2025,,,,,
401736112,2025-05-16,Dream,4280850,Maya Caldwell,G,False,7,0,2,2,0,1,0,1,2,-9,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Mystics,4898384,Kiki Iriafen,F,True,28,1,3,4,2,0,0,0,6,5,14,4.0,10.0,0.0,0.0,6.0,8.0,2025,,,,,
401736112,2025-05-16,Mystics,2529183,Stefanie Dolson,C,True,27,0,3,3,3,1,2,0,3,7,6,2.0,4.0,2.0,3.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Mystics,2988756,Brittney Sykes,G,True,37,1,2,3,5,1,1,1,5,5,22,6.0,20.0,1.0,6.0,9.0,12.0,2025,,,,,
401736112,2025-05-16,Mystics,4068159,Sug Sutton,G,True,30,1,0,1,2,3,0,2,0,-9,13,5.0,9.0,1.0,3.0,2.0,3.0,2025,,,,,
401736112,2025-05-16,Mystics,4433524,Sonia Citron,G,True,24,0,2,2,2,0,0,1,4,3,19,6.0,7.0,2.0,2.0,5.0,6.0,2025,,,,,
401736112,2025-05-16,Mystics,4398729,Emily Engstler,F,False,13,1,4,5,1,0,1,1,1,-3,5,2.0,3.0,1.0,1.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Mystics,5017721,Sika Kone,F,False,12,0,3,3,1,0,0,2,2,-1,2,1.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Mystics,4433815,Lucy Olsen,G,False,8,0,0,0,1,0,0,0,2,8,2,1.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736112,2025-05-16,Mystics,5017726,Jade Melbourne,G,False,22,1,4,5,1,2,0,0,2,5,11,4.0,6.0,2.0,3.0,1.0,2.0,2025,,,,,
401736113,2025-05-16,Lynx,3906949,Jessica Shepard,F,True,29,3,5,8,3,1,0,3,4,20,15,5.0,7.0,0.0,0.0,5.0,8.0,2025,,,,,
401736113,2025-05-16,Lynx,3906972,Bridget Carleton,F,True,30,0,7,7,1,1,0,0,1,14,3,1.0,5.0,1.0,4.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Lynx,3917450,Napheesa Collier,F,True,32,1,3,4,4,0,0,2,4,28,34,12.0,21.0,2.0,3.0,8.0,8.0,2025,,,,,
401736113,2025-05-16,Lynx,2987891,Courtney Williams,G,True,28,0,4,4,9,0,0,0,3,24,25,10.0,15.0,2.0,4.0,3.0,3.0,2025,,,,,
401736113,2025-05-16,Lynx,3056730,Karlie Samuelson,G,True,25,0,3,3,3,0,0,0,0,14,5,2.0,5.0,1.0,3.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Lynx,4433635,Diamond Miller,F,False,20,0,0,0,3,2,0,2,1,2,13,4.0,5.0,1.0,1.0,4.0,7.0,2025,,,,,
401736113,2025-05-16,Lynx,5105752,Alissa Pili,F,False,11,2,2,4,2,0,0,3,1,-5,0,0.0,2.0,0.0,1.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Lynx,5278237,Anastasiia Olairi Kosu,F,False,3,0,0,0,0,0,0,1,0,-6,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Lynx,5220147,Marieme Badiane,C,False,5,0,0,0,0,0,0,1,3,-7,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Lynx,3906753,Natisha Hiedeman,G,False,17,0,1,1,2,1,0,1,4,-9,4,1.0,5.0,0.0,3.0,2.0,2.0,2025,,,,,
401736113,2025-05-16,Wings,3142055,Myisha Hines-Allen,F,True,27,1,5,6,2,0,1,4,2,-8,11,5.0,9.0,1.0,2.0,0.0,2.0,2025,,,,,
401736113,2025-05-16,Wings,4398776,NaLyssa Smith,F,True,18,1,3,4,0,0,0,0,3,-11,6,2.0,4.0,0.0,0.0,2.0,4.0,2025,,,,,
401736113,2025-05-16,Wings,3904577,Arike Ogunbowale,G,True,28,1,1,2,4,1,0,3,1,-20,16,4.0,12.0,0.0,3.0,8.0,8.0,2025,,,,,
401736113,2025-05-16,Wings,4066548,DiJonai Carrington,G,True,26,2,1,3,1,1,0,1,4,-15,15,5.0,11.0,1.0,2.0,4.0,4.0,2025,,,,,
401736113,2025-05-16,Wings,4433730,Paige Bueckers,G,True,30,1,6,7,2,0,1,2,3,-19,10,3.0,10.0,0.0,2.0,4.0,4.0,2025,,,,,
401736113,2025-05-16,Wings,4399415,Maddy Siegrist,F,False,31,0,2,2,1,2,0,1,2,-15,11,5.0,10.0,1.0,3.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Wings,3913903,Teaira McCowan,C,False,5,0,3,3,0,0,0,1,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Wings,4065760,Tyasha Harris,G,False,14,1,1,2,3,0,0,0,1,-4,5,2.0,3.0,1.0,1.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Wings,4065780,Kaila Charles,G,False,12,1,3,4,0,3,0,1,0,1,8,3.0,4.0,1.0,1.0,1.0,2.0,2025,,,,,
401736113,2025-05-16,Wings,4433807,Aziaha James,G,False,6,0,0,0,1,1,0,0,1,6,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736113,2025-05-16,Wings,4434015,JJ Quinerly,G,False,3,0,0,0,1,0,0,1,0,6,2,1.0,2.0,0.0,0.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Sparks,2566106,Dearica Hamby,F,True,36,2,8,10,1,3,0,2,3,18,14,6.0,12.0,0.0,1.0,2.0,3.0,2025,,,,,
401736114,2025-05-16,Sparks,3142010,Azura Stevens,F,True,32,0,5,5,0,4,2,0,2,11,11,4.0,7.0,0.0,2.0,3.0,4.0,2025,,,,,
401736114,2025-05-16,Sparks,4433630,Rickea Jackson,F,True,35,0,5,5,3,1,1,4,2,12,13,5.0,15.0,3.0,6.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Sparks,2529047,Odyssey Sims,G,True,31,1,0,1,6,2,1,0,3,25,7,2.0,6.0,0.0,2.0,3.0,3.0,2025,,,,,
401736114,2025-05-16,Sparks,3065570,Kelsey Plum,G,True,40,0,2,2,6,5,0,2,2,17,37,11.0,19.0,4.0,6.0,11.0,11.0,2025,,,,,
401736114,2025-05-16,Sparks,3056672,Mercedes Russell,C,False,12,0,2,2,2,1,0,1,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Sparks,4398764,Rae Burrell,G,False,1,0,0,0,0,0,0,0,1,-2,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Sparks,4703794,Sarah Ashlee Barker,G,False,14,0,2,2,1,0,0,2,0,-1,2,1.0,3.0,0.0,2.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Valkyries,2529622,Kayla Thornton,F,True,34,1,3,4,1,1,0,1,2,-17,6,3.0,11.0,0.0,6.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Valkyries,2569044,Temi Fagbenle,C,True,32,2,3,5,4,2,0,1,3,-17,15,6.0,8.0,2.0,4.0,1.0,1.0,2025,,,,,
401736114,2025-05-16,Valkyries,1054,Tiffany Hayes,G,True,30,2,7,9,1,1,1,4,4,-21,19,7.0,16.0,2.0,5.0,3.0,3.0,2025,,,,,
401736114,2025-05-16,Valkyries,4398907,Kate Martin,G,True,21,0,0,0,1,0,0,1,0,-9,2,0.0,3.0,0.0,1.0,2.0,2.0,2025,,,,,
401736114,2025-05-16,Valkyries,4398935,Veronica Burton,G,True,17,2,0,2,3,2,0,1,0,-6,2,0.0,4.0,0.0,2.0,2.0,2.0,2025,,,,,
401736114,2025-05-16,Valkyries,3142255,Monique Billings,F,False,23,1,7,8,0,0,1,2,1,-8,7,2.0,7.0,1.0,4.0,2.0,2.0,2025,,,,,
401736114,2025-05-16,Valkyries,4873359,Kyara Linskens,C,False,4,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Valkyries,2566110,Julie Vanloo,G,False,27,1,3,4,2,1,0,6,3,-16,14,5.0,11.0,4.0,10.0,0.0,0.0,2025,,,,,
401736114,2025-05-16,Valkyries,5208982,Carla Leite,G,False,12,0,1,1,1,0,0,3,2,9,2,0.0,3.0,0.0,3.0,2.0,3.0,2025,,,,,
401736116,2025-05-17,Aces,2590093,Kiah Stokes,C,True,18,3,4,7,1,0,0,0,3,-6,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Aces,3149391,A'ja Wilson,C,True,36,2,14,16,3,2,1,4,2,-7,31,11.0,22.0,1.0,3.0,8.0,8.0,2025,,,,,
401736116,2025-05-17,Aces,2529122,Chelsea Gray,G,True,35,0,3,3,4,2,0,2,5,-8,12,4.0,13.0,3.0,5.0,1.0,1.0,2025,,,,,
401736116,2025-05-17,Aces,2987869,Jewell Loyd,G,True,31,3,1,4,2,0,0,1,4,-19,5,2.0,10.0,1.0,6.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Aces,4065870,Jackie Young,G,True,33,2,3,5,5,0,0,3,1,-13,16,5.0,19.0,4.0,12.0,2.0,3.0,2025,,,,,
401736116,2025-05-17,Aces,4433633,Kierstan Bell,F,False,5,0,2,2,0,0,0,0,0,-3,2,1.0,3.0,0.0,1.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Aces,4433309,Elizabeth Kitley,C,False,1,0,0,0,0,0,0,0,0,-2,2,1.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Aces,2984741,Tiffany Mitchell,G,False,17,0,2,2,0,0,0,0,1,-1,0,0.0,4.0,0.0,1.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Aces,4281190,Dana Evans,G,False,19,1,0,1,3,0,1,0,2,-4,10,4.0,7.0,2.0,2.0,0.0,1.0,2025,,,,,
401736116,2025-05-17,Aces,4597509,Aaliyah Nye,G,False,4,1,0,1,0,0,0,0,2,-7,0,0.0,2.0,0.0,1.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Liberty,2998928,Breanna Stewart,F,True,27,0,8,8,3,0,1,0,2,8,25,10.0,14.0,0.0,2.0,5.0,5.0,2025,,,,,
401736116,2025-05-17,Liberty,4683006,Leonie Fiebich,F,True,30,1,3,4,1,3,1,2,3,7,2,1.0,3.0,0.0,2.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Liberty,2999101,Jonquel Jones,C,True,30,1,9,10,6,0,1,2,3,19,17,6.0,12.0,1.0,3.0,4.0,6.0,2025,,,,,
401736116,2025-05-17,Liberty,2529137,Natasha Cloud,G,True,33,0,6,6,9,3,2,2,4,9,22,8.0,17.0,1.0,4.0,5.0,6.0,2025,,,,,
401736116,2025-05-17,Liberty,4066533,Sabrina Ionescu,G,True,31,0,7,7,4,0,0,0,0,7,8,3.0,12.0,0.0,5.0,2.0,2.0,2025,,,,,
401736116,2025-05-17,Liberty,2566453,Isabelle Harrison,F,False,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Liberty,3922628,Kennedy Burke,F,False,17,0,1,1,1,1,1,0,2,11,10,4.0,7.0,2.0,3.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Liberty,4398768,Nyara Sabally,C,False,11,4,1,5,1,0,0,0,2,3,6,2.0,4.0,0.0,0.0,2.0,2.0,2025,,,,,
401736116,2025-05-17,Liberty,2327695,Rebekah Gardner,G,False,4,0,1,1,0,0,0,0,0,7,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Liberty,4038379,Marine Johannes,G,False,15,0,1,1,1,0,1,0,0,-1,2,1.0,2.0,0.0,1.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Liberty,4433386,Jaylyn Sherrod,G,False,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736116,2025-05-17,Liberty,4433661,Marquesha Davis,G,False,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Sky,4433402,Angel Reese,F,True,25,7,10,17,1,0,0,5,3,-20,12,5.0,14.0,1.0,2.0,1.0,2.0,2025,,,,,
401736115,2025-05-17,Sky,4433405,Kamilla Cardoso,C,True,22,3,4,7,2,0,2,2,4,-13,7,3.0,9.0,0.0,0.0,1.0,2.0,2025,,,,,
401736115,2025-05-17,Sky,981,Courtney Vandersloot,G,True,29,1,3,4,5,1,0,2,1,-25,4,2.0,9.0,0.0,3.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Sky,3142327,Kia Nurse,G,True,20,0,0,0,1,0,0,0,2,-12,4,2.0,8.0,0.0,6.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Sky,3146151,Ariel Atkins,G,True,22,1,3,4,2,2,1,2,2,-20,11,3.0,6.0,2.0,2.0,3.0,4.0,2025,,,,,
401736115,2025-05-17,Sky,4282173,Michaela Onyenwere,F,False,17,0,1,1,2,0,0,1,4,-17,0,0.0,7.0,0.0,2.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Sky,4433424,Maddy Westbeld,F,False,4,0,0,0,1,0,0,0,0,-5,0,0.0,3.0,0.0,1.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Sky,2566081,Elizabeth Williams,C,False,19,1,6,7,1,1,2,2,4,-22,1,0.0,4.0,0.0,0.0,1.0,4.0,2025,,,,,
401736115,2025-05-17,Sky,2566186,Rachel Banham,G,False,19,0,0,0,1,0,2,1,0,-19,8,3.0,8.0,2.0,6.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Sky,3102133,Rebecca Allen,G,False,19,0,2,2,1,1,0,1,2,-17,7,3.0,9.0,1.0,5.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Sky,4433412,Hailey Van Lith,G,False,4,0,0,0,0,0,0,1,0,-5,4,2.0,2.0,0.0,0.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Fever,869,DeWanna Bonner,F,True,27,1,2,3,2,2,0,0,0,15,7,2.0,9.0,0.0,2.0,3.0,4.0,2025,,,,,
401736115,2025-05-17,Fever,2529130,Natasha Howard,F,True,29,0,5,5,2,3,1,4,3,26,15,6.0,12.0,0.0,1.0,3.0,8.0,2025,,,,,
401736115,2025-05-17,Fever,4432831,Aliyah Boston,F,True,27,4,9,13,0,0,5,0,3,23,19,8.0,12.0,1.0,1.0,2.0,3.0,2025,,,,,
401736115,2025-05-17,Fever,3142191,Kelsey Mitchell,G,True,30,0,1,1,2,1,0,0,1,25,15,6.0,12.0,2.0,4.0,1.0,2.0,2025,,,,,
401736115,2025-05-17,Fever,4433403,Caitlin Clark,G,True,32,0,10,10,10,2,4,3,3,20,20,6.0,13.0,4.0,8.0,4.0,4.0,2025,,,,,
401736115,2025-05-17,Fever,2955898,Damiris Dantas,F,False,11,0,0,0,0,0,0,0,1,9,2,1.0,3.0,0.0,1.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Fever,3142086,Brianna Turner,F,False,6,0,3,3,2,0,0,0,1,11,0,0.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Fever,4433546,Makayla Timpson,F,False,3,0,1,1,0,0,0,1,0,6,4,1.0,1.0,0.0,0.0,2.0,2.0,2025,,,,,
401736115,2025-05-17,Fever,1004,Sydney Colson,G,False,13,1,0,1,1,3,0,1,2,17,2,1.0,2.0,0.0,0.0,0.0,0.0,2025,,,,,
401736115,2025-05-17,Fever,4398829,Lexie Hull,G,False,23,3,6,9,0,2,0,1,1,23,9,4.0,10.0,0.0,4.0,1.0,2.0,2025,,,,,
401736117,2025-05-17,Storm,924,Alysha Clark,F,True,20,0,3,3,0,1,0,2,4,-18,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736117,2025-05-17,Storm,1068,Nneka Ogwumike,F,True,24,1,6,7,0,2,0,2,4,-9,12,5.0,10.0,0.0,2.0,2.0,2.0,2025,,,,,
401736117,2025-05-17,Storm,3142328,Gabby Williams,F,True,32,0,0,0,4,2,2,1,0,-22,4,1.0,9.0,0.0,1.0,2.0,2.0,2025,,,,,
401736117,2025-05-17,Storm,4420318,Ezi Magbegor,F,True,22,3,5,8,0,0,2,0,2,-20,2,1.0,9.0,0.0,3.0,0.0,2.0,2025,,,,,
401736117,2025-05-17,Storm,2491205,Skylar Diggins,G,True,29,0,3,3,4,4,1,4,2,-21,21,7.0,14.0,1.0,3.0,6.0,7.0,2025,,,,,
401736117,2025-05-17,Storm,4336633,Li Yueru,C,False,22,2,2,4,4,0,0,0,2,-8,6,2.0,6.0,0.0,2.0,2.0,3.0,2025,,,,,
401736117,2025-05-17,Storm,5220150,Dominique Malonga,C,False,10,0,0,0,0,0,0,0,1,-4,2,1.0,2.0,0.0,0.0,0.0,0.0,2025,,,,,
401736117,2025-05-17,Storm,2491214,Erica Wheeler,G,False,17,0,2,2,2,0,0,0,1,-3,6,2.0,5.0,0.0,1.0,2.0,2.0,2025,,,,,
401736117,2025-05-17,Storm,3058892,Lexie Brown,G,False,11,0,1,1,2,1,0,1,2,-2,0,0.0,2.0,0.0,2.0,0.0,0.0,2025,,,,,
401736117,2025-05-17,Storm,4432832,Zia Cooke,G,False,13,0,1,1,0,0,0,2,0,-3,6,2.0,5.0,2.0,2.0,0.0,2.0,2025,,,,,
401736117,2025-05-17,Mercury,2529140,Alyssa Thomas,F,True,30,1,6,7,6,2,0,3,3,23,20,8.0,13.0,0.0,0.0,4.0,7.0,2025,,,,,
401736117,2025-05-17,Mercury,3142087,Kathryn Westbeld,F,True,22,1,4,5,1,1,0,0,0,16,9,3.0,5.0,2.0,3.0,1.0,2.0,2025,,,,,
401736117,2025-05-17,Mercury,4281929,Satou Sabally,F,True,26,0,6,6,1,1,2,2,3,19,27,9.0,17.0,3.0,9.0,6.0,7.0,2025,,,,,
401736117,2025-05-17,Mercury,887,Sami Whitcomb,G,True,19,0,3,3,2,1,0,2,3,13,6,2.0,4.0,2.0,4.0,0.0,0.0,2025,,,,,
401736117,2025-05-17,Mercury,5274110,Monique Akoa Makani,G,True,17,0,1,1,1,1,0,1,4,24,2,1.0,3.0,0.0,2.0,0.0,0.0,2025,,,,,
401736117,2025-05-17,Mercury,2984111,Alexis Prince,F,False,22,0,8,8,1,0,0,3,1,5,2,1.0,3.0,0.0,1.0,0.0,0.0,2025,,,,,
401736117,2025-05-17,Mercury,3916514,Kalani Brown,C,False,20,1,3,4,2,0,2,1,4,3,4,2.0,3.0,0.0,0.0,0.0,0.0,2025,,,,,
401736117,2025-05-17,Mercury,4399342,Lexi Held,G,False,22,1,1,2,3,2,0,2,1,6,11,4.0,9.0,1.0,4.0,2.0,3.0,2025,,,,,
401736117,2025-05-17,Mercury,5209660,Sevgi Uzun,G,False,22,0,2,2,3,0,1,0,3,1,0,0.0,1.0,0.0,1.0,0.0,2.0,2025,,,,,
401736118,2025-05-18,Mystics,4898384,Kiki Iriafen,F,True,31,4,10,14,0,0,1,3,5,4,17,7.0,10.0,0.0,0.0,3.0,4.0,2025,,,,,
401736118,2025-05-18,Mystics,2529183,Stefanie Dolson,C,True,26,0,0,0,0,1,0,1,4,4,3,1.0,3.0,1.0,3.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Mystics,2988756,Brittney Sykes,G,True,35,0,2,2,7,2,1,4,6,-2,27,8.0,13.0,0.0,1.0,11.0,13.0,2025,,,,,
401736118,2025-05-18,Mystics,4068159,Sug Sutton,G,True,27,1,1,2,2,0,0,1,2,-3,6,3.0,7.0,0.0,2.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Mystics,4433524,Sonia Citron,G,True,24,0,1,1,3,2,1,1,4,9,15,5.0,10.0,0.0,3.0,5.0,6.0,2025,,,,,
401736118,2025-05-18,Mystics,4398729,Emily Engstler,F,False,11,0,5,5,1,1,0,1,2,2,3,1.0,2.0,1.0,1.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Mystics,4398911,Shakira Austin,F,False,7,1,2,3,0,0,0,0,3,-1,4,2.0,5.0,0.0,0.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Mystics,5017721,Sika Kone,F,False,4,0,2,2,0,0,0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Mystics,4433815,Lucy Olsen,G,False,10,0,1,1,0,0,0,2,1,-7,0,0.0,2.0,0.0,1.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Mystics,5017726,Jade Melbourne,G,False,25,0,2,2,4,0,1,1,5,18,15,5.0,8.0,3.0,4.0,2.0,6.0,2025,,,,,
401736118,2025-05-18,Sun,918,Tina Charles,C,True,32,4,6,10,2,3,2,0,1,-2,23,8.0,15.0,0.0,0.0,7.0,9.0,2025,,,,,
401736118,2025-05-18,Sun,4398966,Olivia Nelson-Ododa,C,True,25,3,5,8,0,0,0,0,4,7,18,5.0,8.0,0.0,0.0,8.0,8.0,2025,,,,,
401736118,2025-05-18,Sun,3058908,Lindsay Allen,G,True,24,0,1,1,8,0,2,0,1,-7,6,2.0,5.0,0.0,0.0,2.0,3.0,2025,,,,,
401736118,2025-05-18,Sun,3904576,Marina Mabrey,G,True,35,0,4,4,3,0,1,3,5,8,11,5.0,21.0,1.0,8.0,0.0,1.0,2025,,,,,
401736118,2025-05-18,Sun,4432865,Jacy Sheldon,G,True,30,0,2,2,0,0,0,1,6,2,11,4.0,5.0,0.0,1.0,3.0,3.0,2025,,,,,
401736118,2025-05-18,Sun,2529125,Haley Peters,F,False,17,2,2,4,1,0,0,3,5,-8,3,1.0,6.0,0.0,2.0,1.0,2.0,2025,,,,,
401736118,2025-05-18,Sun,2529567,Robyn Parks,F,False,11,0,0,0,0,0,0,0,1,-8,0,0.0,1.0,0.0,1.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Sun,5278686,Kariata Diaby,C,False,7,0,0,0,0,1,0,2,3,-7,2,1.0,1.0,0.0,0.0,0.0,0.0,2025,,,,,
401736118,2025-05-18,Sun,2529185,Bria Hartley,G,False,19,2,2,4,3,2,0,3,2,-10,11,3.0,4.0,2.0,2.0,3.0,3.0,2025,,,,,
401736119,2025-05-18,Lynx,3906972,Bridget Carleton,F,True,40,0,7,7,4,3,0,0,2,14,8,3.0,7.0,0.0,3.0,2.0,4.0,2025,,,,,
401736119,2025-05-18,Lynx,3913881,Alanna Smith,F,True,17,0,3,3,3,0,2,1,3,14,18,7.0,10.0,4.0,7.0,0.0,0.0,2025,,,,,
401736119,2025-05-18,Lynx,3917450,Napheesa Collier,F,True,33,3,3,6,1,2,1,3,2,16,23,10.0,18.0,2.0,3.0,1.0,1.0,2025,,,,,
401736119,2025-05-18,Lynx,2987891,Courtney Williams,G,True,30,0,5,5,10,1,0,0,1,13,13,5.0,19.0,3.0,7.0,0.0,0.0,2025,,,,,
401736119,2025-05-18,Lynx,3056730,Karlie Samuelson,G,True,28,0,1,1,3,0,0,2,5,13,6,1.0,4.0,1.0,4.0,3.0,3.0,2025,,,,,
401736119,2025-05-18,Lynx,3906949,Jessica Shepard,F,False,30,3,7,10,3,0,0,1,3,-1,11,5.0,6.0,0.0,0.0,1.0,1.0,2025,,,,,
401736119,2025-05-18,Lynx,4433635,Diamond Miller,F,False,6,0,0,0,0,0,0,0,1,-2,2,0.0,2.0,0.0,0.0,2.0,2.0,2025,,,,,
401736119,2025-05-18,Lynx,5278237,Anastasiia Olairi Kosu,F,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736119,2025-05-18,Lynx,5220147,Marieme Badiane,C,False,4,1,0,1,0,1,0,1,2,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736119,2025-05-18,Lynx,3906753,Natisha Hiedeman,G,False,13,0,1,1,3,0,0,0,2,4,8,3.0,5.0,0.0,1.0,2.0,2.0,2025,,,,,
401736119,2025-05-18,Sparks,2566106,Dearica Hamby,F,True,35,5,5,10,2,0,0,2,3,-12,20,6.0,11.0,1.0,2.0,7.0,10.0,2025,,,,,
401736119,2025-05-18,Sparks,3142010,Azura Stevens,F,True,34,0,6,6,1,2,1,0,2,-14,21,7.0,12.0,4.0,7.0,3.0,3.0,2025,,,,,
401736119,2025-05-18,Sparks,4433630,Rickea Jackson,F,True,23,1,2,3,1,0,0,3,1,-6,8,4.0,11.0,0.0,3.0,0.0,0.0,2025,,,,,
401736119,2025-05-18,Sparks,2529047,Odyssey Sims,G,True,35,2,2,4,3,0,0,1,2,-15,2,1.0,9.0,0.0,2.0,0.0,0.0,2025,,,,,
401736119,2025-05-18,Sparks,3065570,Kelsey Plum,G,True,34,0,2,2,5,1,0,3,6,-17,18,5.0,14.0,3.0,9.0,5.0,7.0,2025,,,,,
401736119,2025-05-18,Sparks,3056672,Mercedes Russell,C,False,14,0,1,1,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025,,,,,
401736119,2025-05-18,Sparks,4703794,Sarah Ashlee Barker,G,False,24,0,3,3,1,1,1,2,5,-6,6,1.0,3.0,1.0,3.0,3.0,4.0,2025,,,,,
401736120,2025-05-19,Storm,924,Alysha Clark,F,True,36,0,1,1,2,1,0,1,4,10,6,2.0,6.0,2.0,3.0,0.0,0.0,2025,,,,,
401736120,2025-05-19,Storm,1068,Nneka Ogwumike,F,True,35,2,16,18,3,2,0,3,4,13,23,10.0,21.0,1.0,2.0,2.0,3.0,2025,,,,,
401736120,2025-05-19,Storm,3142328,Gabby Williams,F,True,39,2,3,5,5,3,2,4,3,10,17,7.0,13.0,3.0,4.0,0.0,0.0,2025,,,,,
401736120,2025-05-19,Storm,4420318,Ezi Magbegor,F,True,28,2,6,8,5,1,1,1,3,2,7,3.0,6.0,0.0,1.0,1.0,4.0,2025,,,,,
