game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
223160276,2002,13,False,True,26851,Marshall,276,Mid-American,36,Miami (OH),193,Mid-American,34
223182572,2002,13,False,True,28076,Southern Miss,2572,Conference USA,17,Louisville,97,Conference USA,20
223202751,2002,13,False,True,10611,Wyoming,2751,Mountain West,18,Utah,254,Mountain West,23
223202426,2002,13,False,False,25664,Navy,2426,FBS Independents,0,UConn,41,FBS Independents,38
223200258,2002,13,False,True,53371,Virginia,258,ACC,14,NC State,152,ACC,9
223200103,2002,13,False,True,36221,Boston College,103,Big East,41,Syracuse,183,Big East,20
223202653,2002,13,False,False,0,Troy,2653,FBS Independents,16,Utah State,328,FBS Independents,19
223200135,2002,13,False,True,65184,Minnesota,135,Big Ten,21,Iowa,2294,Big Ten,45
223200130,2002,13,False,True,110412,Michigan,130,Big Ten,21,Wisconsin,275,Big Ten,14
223200127,2002,13,False,True,72828,Michigan State,127,Big Ten,42,Purdue,2509,Big Ten,45
223202306,2002,13,False,True,52221,Kansas State,2306,Big 12,49,Nebraska,158,Big 12,13
223200344,2002,13,False,True,54807,Mississippi State,344,SEC,17,Tennessee,2633,SEC,35
223202006,2002,13,False,True,4178,Akron,2006,Mid-American,21,Buffalo,2084,Mid-American,10
223202117,2002,13,False,True,8235,Central Michigan,2117,Mid-American,21,Ball State,2050,Mid-American,38
223200059,2002,13,False,True,41335,Georgia Tech,59,ACC,17,Duke,150,ACC,2
223202132,2002,13,False,True,14023,Cincinnati,2132,Conference USA,47,Houston,248,Conference USA,14
223202199,2002,13,False,True,5569,Eastern Michigan,2199,Mid-American,21,Northern Illinois,2459,Mid-American,49
223200096,2002,13,False,True,51114,Kentucky,96,SEC,41,Vanderbilt,238,SEC,21
223200239,2002,13,False,True,28375,Baylor,239,Big 12,9,Oklahoma,201,Big 12,49
223202305,2002,13,False,True,27500,Kansas,2305,Big 12,20,Oklahoma State,197,Big 12,55
223200245,2002,13,False,True,78186,Texas A&M,245,Big 12,27,Missouri,142,Big 12,33
223200008,2002,13,False,False,54843,Arkansas,8,SEC,24,Louisiana,309,Sun Belt,17
223202439,2002,13,False,True,25417,UNLV,2439,Mountain West,32,Air Force,2005,Mountain West,49
223200005,2002,13,False,True,13678,UAB,5,Conference USA,36,East Carolina,151,Conference USA,29
223200202,2002,13,False,True,15653,Tulsa,202,Western Athletic,38,San José State,23,Western Athletic,49
223200242,2002,13,False,True,19714,Rice,242,Western Athletic,28,Hawai'i,62,Western Athletic,33
223200068,2002,13,False,True,28413,Boise State,68,Western Athletic,36,Louisiana Tech,2348,Western Athletic,10
223202641,2002,13,False,True,52047,Texas Tech,2641,Big 12,42,Texas,251,Big 12,38
223200002,2002,13,False,True,86063,Auburn,2,SEC,21,Georgia,61,SEC,24
223200356,2002,13,False,True,58810,Illinois,356,Big Ten,16,Ohio State,194,Big Ten,23
223202711,2002,13,False,True,9844,Western Michigan,2711,Mid-American,21,Toledo,2649,Mid-American,42
223202655,2002,13,False,True,19421,Tulane,2655,Conference USA,10,Army,349,Conference USA,14
223202393,2002,13,False,True,8326,Middle Tennessee,2393,Sun Belt,44,UL Monroe,2433,Sun Belt,28
223200164,2002,13,False,True,10225,Rutgers,164,Big East,17,Temple,218,Big East,20
223200025,2002,13,False,True,0,California,25,Pac-10,41,Arizona,12,Pac-10,52
223200052,2002,13,False,True,81910,Florida State,52,ACC,40,North Carolina,153,ACC,14
223200084,2002,13,False,True,0,Indiana,84,Big Ten,25,Penn State,213,Big Ten,58
223202483,2002,13,False,True,57112,Oregon,2483,Pac-10,14,Washington,264,Pac-10,42
223200249,2002,13,False,True,20064,North Texas,249,Sun Belt,38,New Mexico State,166,Sun Belt,27
223200024,2002,13,False,True,29850,Stanford,24,Pac-10,21,Oregon State,204,Pac-10,31
223200070,2002,13,False,True,7825,Idaho,70,Sun Belt,29,Arkansas State,2032,Sun Belt,38
223202638,2002,13,False,True,21765,UTEP,2638,Western Athletic,35,SMU,2567,Western Athletic,42
223200057,2002,13,False,True,85222,Florida,57,SEC,28,South Carolina,2579,SEC,7
223200252,2002,13,False,True,60764,BYU,252,Mountain West,16,New Mexico,167,Mountain West,20
223202116,2002,13,False,True,7354,UCF,2116,Mid-American,32,Kent State,2309,Mid-American,6
223200278,2002,13,False,True,40866,Fresno State,278,Western Athletic,38,Nevada,2440,Western Athletic,30
223200058,2002,13,False,False,28098,South Florida,58,FBS Independents,29,Bowling Green,189,Mid-American,7
223200021,2002,13,False,True,21714,San Diego State,21,Mountain West,21,Colorado State,36,Mountain West,49
223200038,2002,13,False,True,48728,Colorado,38,Big 12,41,Iowa State,66,Big 12,27
223200030,2002,13,False,True,73923,USC,30,Pac-10,34,Arizona State,9,Pac-10,13
223200228,2002,13,False,True,72000,Clemson,228,ACC,12,Maryland,120,ACC,30
223200099,2002,13,False,True,92012,LSU,99,SEC,0,Alabama,333,SEC,31
