season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.totalOpportunies,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.totalOpportunies,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness
2016,Air Force,Mountain West,94,11,0.3068240355518899,28.841459341877652,0.5531914893617021,0.8384691930311089,1.0,0.060240963855421686,3.8481927710843373,319,0.9879518072289156,82,0.9879518072289156,82.0,8,5.125,65.3,1.817,0.0425531914893617,0.031914893617021274,0.010638297872340425,0.7978723404255319,0.2847884604355914,0.5866666666666667,0.7276938804816964,0.20212765957446807,0.39380656890569976,0.42105263157894735,1.4477334120528778,0.8829787234042553,0.3495980341514052,29.016636834566636,0.5662650602409639,0.8483018887803178,0.09574468085106383,0.1605985004650129,1.4453865041851162,0.3333333333333333,1.7835910872722756,41,10,0.09076801083444669,3.721488444212314,0.21951219512195122,2.0888197888358526,1.0,0.15384615384615385,2.069230769230769,27,0.15384615384615385,2,0.0,,3,4.666666666666667,73.6,-1.058,0.21951219512195122,0.0975609756097561,0.12195121951219512,0.4878048780487805,-0.20659310188077737,0.2,1.3544159196012944,0.5121951219512195,0.3739690705632315,6.124613700959724,0.23809523809523808,2.6763428842234993,0.3170731707317073,-0.18485578898057,-2.40312525674741,0.23076923076923078,0.8601427281934585,0.6829268292682927,0.21873620360570445,6.124613700959724,0.21428571428571427,2.7031583191570494
2016,Akron,Mid-American,47,11,-0.18713151282492735,-8.795181102771584,0.23404255319148937,0.987132045502458,1.0,0.17647058823529413,3.0058823529411764,51,1.0588235294117647,18,0.23529411764705882,4.0,4,0.0,78.2,0.851,0.2978723404255319,0.1702127659574468,0.1276595744680851,0.574468085106383,-0.15561539228352086,0.3333333333333333,0.7714838834534335,0.425531914893617,-0.22967827555582607,0.1,1.957548774723068,0.3617021276595745,-0.13183707768493733,-2.241230320643935,0.29411764705882354,0.4639103270060252,0.5957446808510638,-0.18174456164820418,-5.088847726149717,0.17857142857142858,1.6525056321382576,83,12,0.4009384973968022,33.27789528393458,0.5542168674698795,1.1807889507725122,0.8888888888888888,0.1111111111111111,3.4592592592592593,187,1.1851851851851851,64,1.277777777777778,69.0,9,5.777777777777778,68.4,-1.594,0.0963855421686747,0.060240963855421686,0.03614457831325301,0.7831325301204819,0.3168603188092178,0.5538461538461539,1.0489715358366163,0.21686746987951808,0.7045541422964128,22.026144249795415,0.5555555555555556,1.6553316445417379,0.6506024096385542,0.2068448284811852,11.169620737984001,0.5,0.9492461917964867,0.3373493975903614,0.7866480089212647,22.026144249795415,0.6428571428571429,1.5891396811597363
2016,Alabama,SEC,82,13,0.3173356377686573,26.0215222970299,0.4634146341463415,1.3285743131283774,0.8,0.16216216216216217,2.7486486486486488,102,0.8918918918918919,33,0.24324324324324326,9.0,8,3.875,71.6,1.263,0.07317073170731707,0.036585365853658534,0.036585365853658534,0.6707317073170732,0.23698721917257298,0.509090909090909,1.1423796713831338,0.32926829268292684,0.4810083423162365,0.37037037037037035,1.849919310015059,0.45121951219512196,0.14629157725392206,5.412788358395116,0.43243243243243246,0.9744456513538882,0.5365853658536586,0.48331845641607685,21.26601208230738,0.4772727272727273,1.6929510295661296,61,14,-0.18995530764596066,-11.5872737664036,0.29508196721311475,1.1297429659198175,0.5,0.10526315789473684,2.973684210526316,57,0.7894736842105263,15,2.8947368421052633,55.0,4,2.5,73.0,-1.181,0.22950819672131148,0.11475409836065574,0.11475409836065574,0.6557377049180327,-0.23165324809329368,0.3,0.9167593327528144,0.3442622950819672,-0.11053065917485012,-12.684789399364448,0.2857142857142857,1.5557102322538237,0.3114754098360656,0.09459075131458289,1.7972242749770748,0.3157894736842105,1.1681128182229756,0.6721311475409836,-0.30938510730157187,-12.684789399364448,0.2682926829268293,1.275127738112281
2016,App State,Sun Belt,71,11,0.14353935551819477,10.191294241791828,0.4507042253521127,1.1833720394279021,0.8,0.15555555555555556,2.993333333333333,135,1.3111111111111111,59,1.4666666666666668,66.0,7,4.428571428571429,61.6,2.03,0.16901408450704225,0.11267605633802817,0.056338028169014086,0.7464788732394366,0.2627855063563868,0.5471698113207547,1.0455755872294688,0.2535211267605634,-0.20757431083870406,0.16666666666666666,2.5154044106794253,0.6338028169014085,0.24846716531097496,11.181022438993873,0.4666666666666667,1.2456018775096964,0.352112676056338,0.003757010331822932,0.0939252582955733,0.4,1.2793919289486866,67,12,-0.03407768445936824,-2.283204858777672,0.3582089552238806,1.1799539572172433,0.75,0.21428571428571427,3.575,100,1.5,42,2.392857142857143,67.0,6,1.1666666666666667,78.0,-0.832,0.1791044776119403,0.07462686567164178,0.1044776119402985,0.6567164179104478,-0.0431398313826118,0.4090909090909091,0.9014849832239876,0.34328358208955223,-0.01674140338881534,-7.740357674544434,0.2608695652173913,2.0153608791970097,0.417910447761194,0.19489831484881293,5.4571528157667615,0.39285714285714285,1.2052940504399865,0.582089552238806,-0.19847070960370344,-7.740357674544434,0.3333333333333333,1.158512339874922
2016,Arizona,Big 12,78,14,0.09742062017285645,7.598808373482803,0.4230769230769231,1.1375603226900535,0.6666666666666666,0.15555555555555556,3.086666666666667,139,1.1555555555555557,52,1.1555555555555557,52.0,8,3.875,67.2,1.692,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.7051282051282052,0.03693618536742111,0.4909090909090909,1.0348058084330047,0.2948717948717949,0.2420573120988975,0.2608695652173913,1.599955636846773,0.5769230769230769,0.02092035842214823,0.9414161289966703,0.4444444444444444,0.9462765262519811,0.41025641025641024,0.21589738029379604,6.908716169401473,0.375,1.572107004053957,80,13,0.14871645782823525,11.897316626258819,0.475,1.142152565451888,1.0,0.18181818181818182,2.503030303030303,83,0.6363636363636364,21,0.15151515151515152,5.0,7,3.0,76.2,-0.951,0.2375,0.175,0.0625,0.6625,0.05019366740525452,0.49056603773584906,0.9383208154961797,0.3375,0.3421130464363085,18.523590740070112,0.4444444444444444,1.583788023689256,0.4125,-0.20079618526700888,-6.626274113811292,0.42424242424242425,0.30714815354854946,0.5875,0.39411895191638535,18.523590740070112,0.5106382978723404,1.6292384723955022
2016,Arizona State,Big 12,91,16,0.4662866691903795,42.432086896324535,0.5274725274725275,1.373952048582157,1.0,0.1320754716981132,3.130188679245283,166,0.8867924528301887,47,1.9056603773584906,101.0,10,5.9,70.0,1.395,0.0989010989010989,0.06593406593406594,0.03296703296703297,0.7802197802197802,0.34341472492831937,0.4788732394366197,1.3661155359445107,0.21978021978021978,0.9024820713206928,0.7,1.3929835792735834,0.5824175824175825,0.3658344248307838,19.389224516031543,0.49056603773584906,1.2251194814878754,0.4065934065934066,0.6145558043797559,22.738564762050967,0.5675675675675675,1.609156866429369,75,15,0.5277731079358489,39.582983095188666,0.5066666666666667,1.5403522584980338,0.5,0.10526315789473684,2.8684210526315788,55,1.0,19,1.5789473684210527,30.0,6,5.833333333333333,80.0,-0.804,0.10666666666666667,0.06666666666666667,0.04,0.7333333333333333,0.4499435657949886,0.5636363636363636,1.3205094364887189,0.26666666666666666,0.7418043488232148,36.11311451092116,0.35,2.5139418988249997,0.25333333333333335,0.28832572275779506,5.478188732398106,0.42105263157894735,1.3706483741846267,0.7333333333333333,0.6566020820167483,36.11311451092116,0.5454545454545454,1.5856066276482756
2016,Arkansas,SEC,74,14,0.2493384911656574,18.45104834625865,0.44594594594594594,1.0204591929933255,0.75,0.21428571428571427,2.5166666666666666,106,0.6428571428571429,27,1.0952380952380951,46.0,7,2.857142857142857,75.3,1.14,0.16216216216216217,0.06756756756756757,0.0945945945945946,0.6891891891891891,0.06641161553483968,0.45098039215686275,0.6958183484300564,0.3108108108108108,0.6549589545209489,0.43478260869565216,1.7671331354888447,0.5675675675675675,0.059525470457719824,2.5000697592242327,0.40476190476190477,0.6783506346822826,0.40540540540540543,0.5517533003589209,16.552599010767626,0.4666666666666667,1.6246295002081537,90,15,0.054532905511801115,4.9079614960621,0.4444444444444444,1.1616069805504508,0.75,0.10344827586206896,3.217241379310345,93,1.8275862068965516,53,1.3793103448275863,40.0,8,2.625,68.0,-1.538,0.14444444444444443,0.07777777777777778,0.06666666666666667,0.6111111111111112,-0.008007301245218543,0.4727272727272727,0.9390580180493134,0.3888888888888889,0.152810373272832,-1.794417289889768,0.4,1.5749121966239912,0.32222222222222224,0.24087238922280058,6.985299287461217,0.5862068965517241,0.9598615115551838,0.6666666666666666,-0.029906954831496132,-1.794417289889768,0.36666666666666664,1.3831615466858749
2016,Arkansas State,Sun Belt,65,11,0.05553618247545582,3.609851860904628,0.3230769230769231,1.4739789645903247,0.6666666666666666,0.22580645161290322,2.4548387096774196,76,0.3870967741935484,12,0.0,,5,2.8,72.9,1.109,0.16923076923076924,0.12307692307692308,0.046153846153846156,0.6307692307692307,-0.048510001611366836,0.4146341463414634,0.8472601059051447,0.36923076923076925,0.23328174695711118,0.16666666666666666,4.1375341140023405,0.47692307692307695,-0.059928645946370526,-1.8577880243374862,0.3548387096774194,0.7994617436148551,0.5230769230769231,0.16081293780123865,5.467639885242114,0.29411764705882354,2.2159479076633417,88,12,0.3904789006624195,34.36214325829292,0.5681818181818182,1.2033082648453088,0.7272727272727273,0.21311475409836064,3.3885245901639345,207,1.4426229508196722,88,3.0655737704918034,187.0,10,4.4,71.9,-1.223,0.09090909090909091,0.07954545454545454,0.011363636363636364,0.7954545454545454,0.15282232568074883,0.5571428571428572,0.8480672272181409,0.20454545454545456,1.3146989144800278,16.966115899930305,0.6111111111111112,2.462799216432541,0.6931818181818182,0.3110261781820682,18.97259686910616,0.5737704918032787,1.1094600971113384,0.2727272727272727,0.7069214958304293,16.966115899930305,0.5,1.9092399461760121
2016,Army,American Athletic,76,13,0.22059152004609126,16.764955523502934,0.42105263157894735,1.2147490861060146,0.8,0.17647058823529413,2.873529411764706,195,1.0735294117647058,73,1.147058823529412,78.0,6,5.166666666666667,67.3,1.548,0.13157894736842105,0.11842105263157894,0.013157894736842105,0.6842105263157895,0.14907284401705453,0.46153846153846156,0.9605233841735982,0.3157894736842105,0.37554865144233746,0.3333333333333333,1.9774261919032639,0.8947368421052632,0.1539787539750048,10.470555270300327,0.39705882352941174,1.162379970237714,0.09210526315789473,1.0446485089870687,7.312539562909482,0.5714285714285714,2.1264627171702655,51,12,0.03985401338937736,2.0325546828582453,0.3137254901960784,1.5298548122016227,,0.3,1.855,37,1.0,20,2.05,41.0,4,1.75,72.5,-1.288,0.23529411764705882,0.13725490196078433,0.09803921568627451,0.6078431372549019,-0.011526460118290798,0.3548387096774194,1.3681999848348854,0.39215686274509803,0.119493747326263,5.461283449992482,0.25,1.885495432408445,0.39215686274509803,-0.17143643835671182,-3.4287287671342366,0.25,1.4736384106712361,0.6078431372549019,0.17617043387072523,5.461283449992482,0.3548387096774194,1.5554077219881621
2016,Auburn,SEC,88,12,0.3904789006624195,34.36214325829292,0.5681818181818182,1.2033082648453088,0.7272727272727273,0.21311475409836064,3.3885245901639345,207,1.4426229508196722,88,3.0655737704918034,187.0,10,4.4,71.9,1.223,0.09090909090909091,0.07954545454545454,0.011363636363636364,0.7954545454545454,0.15282232568074883,0.5571428571428572,0.8480672272181409,0.20454545454545456,1.3146989144800278,0.6111111111111112,2.462799216432541,0.6931818181818182,0.3110261781820682,18.97259686910616,0.5737704918032787,1.1094600971113384,0.2727272727272727,0.7069214958304293,16.966115899930305,0.5,1.9092399461760121,65,11,0.05553618247545582,3.609851860904628,0.3230769230769231,1.4739789645903247,0.6666666666666666,0.22580645161290322,2.4548387096774196,76,0.3870967741935484,12,0.0,,5,2.8,72.9,-1.109,0.16923076923076924,0.12307692307692308,0.046153846153846156,0.6307692307692307,-0.048510001611366836,0.4146341463414634,0.8472601059051447,0.36923076923076925,0.23328174695711118,5.467639885242114,0.16666666666666666,4.1375341140023405,0.47692307692307695,-0.059928645946370526,-1.8577880243374862,0.3548387096774194,0.7994617436148551,0.5230769230769231,0.16081293780123865,5.467639885242114,0.29411764705882354,2.2159479076633417
