game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
401532445,2023,12,False,True,13664.0,Eastern Michigan,2199,Mid-American,30,Akron,2006,Mid-American,27
401532443,2023,12,False,True,20590.0,Bowling Green,189,Mid-American,31,Toledo,2649,Mid-American,32
401532444,2023,12,False,True,6417.0,Northern Illinois,2459,Mid-American,24,Western Michigan,2711,Mid-American,0
401532447,2023,12,False,True,7561.0,Miami (OH),193,Mid-American,23,Buffalo,2084,Mid-American,10
401532446,2023,12,False,True,14736.0,Ohio,195,Mid-American,34,Central Michigan,2117,Mid-American,20
401540114,2023,12,False,True,,Alabama A&M,2010,SWAC,30,Mississippi Valley State,2400,SWAC,21
401540437,2023,12,False,True,,SE Louisiana,2545,Southland,16,Nicholls,2447,Southland,21
401525553,2023,12,False,True,41842.0,Pittsburgh,221,ACC,24,Boston College,103,ACC,16
401531401,2023,12,False,True,22096.0,UTSA,2636,American Athletic,49,South Florida,58,American Athletic,21
401524057,2023,12,False,True,27869.0,Washington State,265,Pac-12,56,Colorado,38,Pac-12,14
401540011,2023,12,False,True,,Central Connecticut,2115,NEC,14,St. Francis (PA),2598,NEC,49
401540604,2023,12,False,True,,Wofford,2747,Southern,19,Furman,231,Southern,13
401540019,2023,12,False,True,,Merrimack,2771,NEC,14,Duquesne,2184,NEC,26
401520405,2023,12,False,True,40666.0,Indiana,84,Big Ten,21,Michigan State,127,Big Ten,24
401520417,2023,12,False,True,105114.0,Penn State,213,Big Ten,27,Rutgers,164,Big Ten,6
401520410,2023,12,False,True,49546.0,Maryland,120,Big Ten,24,Michigan,130,Big Ten,31
401520420,2023,12,False,False,94794.0,Texas A&M,245,SEC,38,Abilene Christian,2000,UAC,10
401520416,2023,12,False,False,60752.0,Ole Miss,145,SEC,35,UL Monroe,2433,Sun Belt,3
401540064,2023,12,False,True,,Holy Cross,107,Patriot,31,Georgetown,46,Patriot,10
401540483,2023,12,False,True,,Robert Morris,2523,Big South-OVC,14,Eastern Illinois,2197,Big South-OVC,28
401520401,2023,12,False,False,100077.0,Alabama,333,SEC,66,Chattanooga,236,Southern,10
401531431,2023,12,False,True,30313.0,Memphis,235,American Athletic,34,SMU,2567,American Athletic,38
401531417,2023,12,False,True,28708.0,Navy,2426,American Athletic,10,East Carolina,151,American Athletic,0
401525558,2023,12,False,True,44996.0,Miami,2390,ACC,31,Louisville,97,ACC,38
401525893,2023,12,False,True,63714.0,BYU,252,Big 12,24,Oklahoma,201,Big 12,31
401540298,2023,12,False,True,,Brown,225,Ivy,13,Dartmouth,159,Ivy,38
401540345,2023,12,False,True,,Yale,43,Ivy,23,Harvard,108,Ivy,18
401540561,2023,12,False,True,,Stetson,56,Pioneer,20,San Diego,301,Pioneer,47
401540520,2023,12,False,True,,Butler,2086,Pioneer,9,Drake,2181,Pioneer,13
401540056,2023,12,False,False,,Marist,2368,Pioneer,21,Bucknell,2083,Patriot,38
401520421,2023,12,False,False,19053.0,UConn,41,FBS Independents,31,Sacred Heart,2529,NEC,3
401540077,2023,12,False,True,,Lehigh,2329,Patriot,21,Lafayette,322,Patriot,49
401540624,2023,12,False,True,,VMI,2678,Southern,20,Western Carolina,2717,Southern,10
401520412,2023,12,False,False,,Mississippi State,344,SEC,41,Southern Miss,2572,Sun Belt,20
401531375,2023,12,False,True,15871.0,Florida Atlantic,2226,American Athletic,8,Tulane,2655,American Athletic,24
401540046,2023,12,False,False,,Wagner,2681,NEC,48,Post University,126086,Independent DII,21
401520403,2023,12,False,False,26867.0,Army,349,FBS Independents,28,Coastal Carolina,324,Sun Belt,21
401520414,2023,12,False,True,23291.0,Northwestern,77,Big Ten,23,Purdue,2509,Big Ten,15
401552541,2023,12,False,True,,Pennsylvania,219,Ivy,17,Princeton,163,Ivy,24
401540026,2023,12,False,True,,Stonehill,284,NEC,40,Long Island University,2341,NEC,23
401540478,2023,12,False,True,,Gardner-Webb,2241,Big South-OVC,34,Charleston Southern,2127,Big South-OVC,10
401540319,2023,12,False,True,,North Carolina A&T,2448,CAA,14,Campbell,2097,CAA,28
401540429,2023,12,False,True,,Bryant,2803,Big South-OVC,45,Southeast Missouri State,2546,Big South-OVC,21
401541635,2023,12,False,True,,Colgate,2142,Patriot,21,Fordham,2230,Patriot,14
401540552,2023,12,False,True,,Presbyterian,2506,Pioneer,31,Morehead State,2413,Pioneer,27
401540333,2023,12,False,True,,Cornell,172,Ivy,14,Columbia,171,Ivy,22
401540507,2023,12,False,True,,UAlbany,399,CAA,41,Monmouth,2405,CAA,0
401540329,2023,12,False,True,,Delaware,48,CAA,7,Villanova,222,CAA,35
401540416,2023,12,False,True,,Elon,2210,CAA,51,Hampton,2261,CAA,14
401540493,2023,12,False,True,,New Hampshire,160,CAA,44,Maine,311,CAA,25
401540574,2023,12,False,True,,William & Mary,2729,CAA,26,Richmond,257,CAA,27
401540572,2023,12,False,True,,Towson,119,CAA,31,Rhode Island,227,CAA,30
401534858,2023,12,False,True,,Howard,47,MEAC,14,Morgan State,2415,MEAC,7
401520408,2023,12,False,False,16860.0,Liberty,2335,Conference USA,49,Massachusetts,113,FBS Independents,25
401540597,2023,12,False,True,,East Tennessee State,2193,Southern,35,The Citadel,2643,Southern,23
401540543,2023,12,False,False,,Samford,2535,Southern,27,UT Martin,2630,Big South-OVC,17
401540282,2023,12,False,True,,Northern Colorado,2458,Big Sky,23,Portland State,2502,Big Sky,27
401540265,2023,12,False,True,,Montana,149,Big Sky,37,Montana State,147,Big Sky,7
401520411,2023,12,False,True,9122.0,Middle Tennessee,2393,Conference USA,34,UTEP,2638,Conference USA,30
401532620,2023,12,False,True,18233.0,Wyoming,2751,Mountain West,42,Hawai'i,62,Mountain West,9
401532448,2023,12,False,True,8554.0,Ball State,2050,Mid-American,34,Kent State,2309,Mid-American,3
401531409,2023,12,False,True,9385.0,Charlotte,2429,American Athletic,7,Rice,242,American Athletic,28
401531918,2023,12,False,True,25838.0,James Madison,256,Sun Belt,23,App State,2026,Sun Belt,26
401520407,2023,12,False,True,20252.0,Jacksonville State,55,Conference USA,56,Louisiana Tech,2348,Conference USA,17
401540198,2023,12,False,True,,Eastern Kentucky,2198,UAC,36,Stephen F. Austin,2617,UAC,24
401540306,2023,12,False,True,,Southern Illinois,79,MVFC,38,Indiana State,282,MVFC,9
401540109,2023,12,False,True,,North Dakota,155,MVFC,10,Illinois State,2287,MVFC,9
401539977,2023,12,False,True,,North Carolina Central,2428,MEAC,52,Delaware State,2169,MEAC,14
401540462,2023,12,False,True,,St. Thomas (MN),2900,Pioneer,16,Valparaiso,2674,Pioneer,10
401539992,2023,12,False,True,,Norfolk State,2450,MEAC,17,South Carolina State,2569,MEAC,44
401540368,2023,12,False,True,,Murray State,93,MVFC,17,Youngstown State,2754,MVFC,34
401540445,2023,12,False,True,,Western Illinois,2710,MVFC,6,South Dakota,233,MVFC,48
401540182,2023,12,False,True,,Austin Peay,2046,UAC,7,Central Arkansas,2110,UAC,3
401525899,2023,12,False,True,43588.0,West Virginia,277,Big 12,42,Cincinnati,2132,Big 12,21
