season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2010,3,NC State,152,ACC,30,1437.0,1471.0,Cincinnati,2132,Big East,19,1612.0,1578.0,0,11
2010,3,Samford,2535,Southern,38,,,Newberry,2444,,35,,,0,3
2010,3,Tennessee Tech,2635,OVC,43,,,Lane College,2323,,0,,,0,43
2010,3,Southern Miss,2572,Conference USA,31,1464.0,1506.0,Kansas,2305,Big 12,16,1576.0,1534.0,0,15
2010,3,Nevada,2440,Western Athletic,52,1664.0,1714.0,California,25,Pac-10,31,1662.0,1612.0,0,21
2010,3,St. Francis (PA),2598,NEC,41,,,Sacred Heart,2529,NEC,0,,,1,41
2010,3,Georgia,61,SEC,24,1703.0,1690.0,Arkansas,8,SEC,31,1701.0,1714.0,1,-7
2010,3,North Carolina,153,ACC,24,1620.0,1613.0,Georgia Tech,59,ACC,30,1673.0,1680.0,1,-6
2010,3,Temple,218,Mid-American,30,1538.0,1567.0,UConn,41,Big East,16,1542.0,1513.0,0,14
2010,3,Ohio State,194,Big Ten,43,1866.0,1914.0,Ohio,195,Mid-American,7,1432.0,1384.0,0,36
2010,3,Robert Morris,2523,NEC,30,,,Liberty,2335,Big South,23,,,0,7
2010,3,Yale,43,Ivy,40,,,Georgetown,46,Patriot,35,,,0,5
2010,3,Penn State,213,Big Ten,24,1738.0,1756.0,Kent State,2309,Mid-American,0,1337.0,1319.0,0,24
2010,3,Michigan,130,Big Ten,42,1541.0,1542.0,Massachusetts,113,CAA,37,1449.0,1448.0,0,5
2010,3,West Virginia,277,Big East,31,1635.0,1646.0,Maryland,120,ACC,17,1425.0,1414.0,0,14
2010,3,Army,349,FBS Independents,24,1290.0,1338.0,North Texas,249,Sun Belt,0,1180.0,1132.0,0,24
2010,3,Illinois,356,Big Ten,28,1472.0,1477.0,Northern Illinois,2459,Mid-American,22,1433.0,1428.0,0,6
2010,3,Kansas State,2306,Big 12,27,1512.0,1521.0,Iowa State,66,Big 12,20,1418.0,1409.0,1,7
2010,3,Purdue,2509,Big Ten,24,1480.0,1491.0,Ball State,2050,Mid-American,13,1362.0,1351.0,0,11
2010,3,Ole Miss,145,SEC,14,1672.0,1611.0,Vanderbilt,238,SEC,28,1398.0,1459.0,1,-14
2010,3,Columbia,171,Ivy,9,,,Fordham,2230,Patriot,16,,,0,-7
2010,3,Brown,225,Ivy,33,,,Stony Brook,2619,Big South,30,,,0,3
2010,3,Lehigh,2329,Patriot,35,,,Princeton,163,Ivy,22,,,0,13
2010,3,Richmond,257,CAA,27,,,Elon,2210,Southern,21,,,0,6
2010,3,Bryant,2803,NEC,46,,,Merrimack,2771,,29,,,0,17
2010,3,Wagner,2681,NEC,41,,,Cornell,172,Ivy,7,,,0,34
2010,3,Texas Southern,2640,SWAC,32,,,Alabama A&M,2010,SWAC,9,,,1,23
2010,3,Howard,47,MEAC,7,,,Florida A&M,50,MEAC,50,,,1,-43
2010,3,Bucknell,2083,Patriot,20,,,Dartmouth,159,Ivy,43,,,0,-23
2010,3,Georgia State,2247,FCS Independents,27,,,Jacksonville State,55,OVC,34,,,0,-7
2010,3,Charleston Southern,2127,Big South,28,,,Mars Hill,2369,,14,,,0,14
2010,3,Virginia Tech,259,ACC,49,1750.0,1789.0,East Carolina,151,Conference USA,27,1614.0,1575.0,0,22
2010,3,Western Illinois,2710,MVFC,56,,,Sam Houston,2534,Southland,14,,,0,42
2010,3,Benedict College,490,,20,,,South Carolina State,2569,MEAC,61,,,0,-41
2010,3,Montana State,147,Big Sky,48,,,Drake,2181,Pioneer,21,,,0,27
2010,3,Oklahoma,201,Big 12,27,1923.0,1921.0,Air Force,2005,Mountain West,24,1705.0,1707.0,0,3
2010,3,App State,2026,Southern,44,,,North Carolina Central,2428,MEAC,16,,,0,28
2010,3,Washington,264,Pac-10,21,1532.0,1468.0,Nebraska,158,Big 12,56,1816.0,1880.0,0,-35
2010,3,Minnesota,135,Big Ten,21,1493.0,1487.0,USC,30,Pac-10,32,1693.0,1699.0,1,-11
2010,3,Colorado,38,Big 12,31,1348.0,1386.0,Hawai'i,62,Western Athletic,13,1321.0,1283.0,0,18
2010,3,Tennessee,2633,SEC,17,1570.0,1571.0,Florida,57,SEC,31,1929.0,1928.0,1,-14
2010,3,Florida State,52,ACC,34,1572.0,1643.0,BYU,252,Mountain West,10,1665.0,1594.0,0,24
2010,3,SMU,2567,Conference USA,35,1546.0,1535.0,Washington State,265,Pac-10,21,1036.0,1047.0,0,14
2010,3,Miami (OH),193,Mid-American,31,1212.0,1261.0,Colorado State,36,Mountain West,10,1203.0,1154.0,0,21
2010,3,Wisconsin,275,Big Ten,20,1673.0,1669.0,Arizona State,9,Pac-10,19,1504.0,1508.0,1,1
2010,3,Duke,150,ACC,13,1408.0,1334.0,Alabama,333,SEC,62,1964.0,2038.0,0,-49
2010,3,Northern Colorado,2458,Big Sky,35,,,Idaho State,304,Big Sky,21,,,1,14
2010,3,Eastern Michigan,2199,Mid-American,14,1102.0,1056.0,Central Michigan,2117,Mid-American,52,1618.0,1664.0,1,-38
2010,3,Bethune-Cookman,2065,MEAC,42,,,Savannah St,2542,MEAC,7,,,1,35
2010,3,UAB,5,Conference USA,34,1339.0,1345.0,Troy,2653,Sun Belt,33,1513.0,1507.0,0,1
2010,3,TCU,2628,Mountain West,45,1883.0,1933.0,Baylor,239,Big 12,10,1493.0,1443.0,0,35
2010,3,Western Kentucky,98,Sun Belt,21,1073.0,1061.0,Indiana,84,Big Ten,38,1363.0,1375.0,0,-17
2010,3,North Dakota,155,Great West,55,,,Northeastern State,196,,14,,,0,41
2010,3,Prairie View A&M,2504,SWAC,15,,,Alabama State,2011,SWAC,18,,,1,-3
2010,3,Grambling,2755,SWAC,28,,,Jackson State,2296,SWAC,21,,,1,7
2010,3,Mississippi Valley State,2400,SWAC,9,,,Alcorn State,2016,SWAC,27,,,1,-18
2010,3,Northern Iowa,2460,MVFC,20,,,Stephen F. Austin,2617,Southland,22,,,0,-2
2010,3,South Dakota,233,Great West,48,,,Northwestern Oklahoma State,2823,,14,,,0,34
2010,3,Oregon State,204,Pac-10,35,1618.0,1614.0,Louisville,97,Big East,28,1370.0,1374.0,0,7
2010,3,Coastal Carolina,324,Big South,26,,,Georgia Southern,290,Southern,43,,,0,-17
2010,3,Chattanooga,236,Southern,42,,,Eastern Kentucky,2198,OVC,24,,,0,18
2010,3,Hampton,2261,MEAC,35,,,North Carolina A&T,2448,MEAC,21,,,1,14
2010,3,Norfolk State,2450,MEAC,51,,,Virginia St,330,,28,,,0,23
2010,3,Gardner-Webb,2241,Big South,14,,,Western Carolina,2717,Southern,28,,,0,-14
2010,3,Youngstown State,2754,MVFC,63,,,Central Connecticut,2115,NEC,24,,,0,39
2010,3,Delaware,48,CAA,30,,,Duquesne,2184,NEC,6,,,0,24
2010,3,Oregon,2483,Pac-10,69,,,Portland State,2502,Big Sky,0,,,0,69
2010,3,LSU,99,SEC,29,1728.0,1767.0,Mississippi State,344,SEC,7,1591.0,1552.0,1,22
2010,3,Harvard,108,Ivy,34,,,Holy Cross,107,Patriot,6,,,0,28
2010,3,Southern Illinois,79,MVFC,21,,,Southeast Missouri State,2546,OVC,24,,,0,-3
2010,3,Tennessee State,2634,OVC,23,,,Austin Peay,2046,OVC,26,,,1,-3
2010,3,UT Martin,2630,OVC,20,,,Eastern Illinois,2197,OVC,10,,,1,10
2010,3,Central Arkansas,2110,Southland,21,,,Murray State,93,OVC,20,,,0,1
2010,3,The Citadel,2643,Southern,26,,,Presbyterian,2506,Big South,14,,,0,12
2010,3,Texas State,326,Southland,21,,,Cal Poly,13,Great West,12,,,0,9
2010,3,Wofford,2747,Southern,48,,,Union College,2841,,10,,,0,38
2010,3,South Carolina,2579,SEC,38,,,Furman,231,Southern,19,,,0,19
2010,3,North Dakota State,2449,MVFC,35,,,Morgan State,2415,MEAC,9,,,0,26
2010,3,Kentucky,96,SEC,47,1603.0,1657.0,Akron,2006,Mid-American,10,1201.0,1147.0,0,37
2010,3,Bowling Green,189,Mid-American,44,1450.0,1473.0,Marshall,276,Conference USA,28,1326.0,1303.0,0,16
2010,3,Missouri,142,Big 12,27,1608.0,1605.0,San Diego State,21,Mountain West,24,1324.0,1327.0,0,3
2010,3,Texas A&M,245,Big 12,27,1591.0,1583.0,Florida International,2229,Sun Belt,20,1262.0,1270.0,0,7
2010,3,Rice,242,Conference USA,13,1176.0,1168.0,Northwestern,77,Big Ten,30,1515.0,1523.0,0,-17
2010,3,Memphis,235,Conference USA,24,1163.0,1194.0,Middle Tennessee,2393,Sun Belt,17,1507.0,1476.0,0,7
2010,3,Oklahoma State,197,Big 12,65,1710.0,1790.0,Tulsa,202,Conference USA,28,1520.0,1440.0,0,37
2010,3,Western Michigan,2711,Mid-American,24,1323.0,1288.0,Toledo,2649,Mid-American,37,1260.0,1295.0,1,-13
2010,3,Buffalo,2084,Mid-American,10,1347.0,1327.0,UCF,2116,Conference USA,24,1477.0,1497.0,0,-14
2010,3,Louisiana Tech,2348,Western Athletic,23,1407.0,1393.0,Navy,2426,FBS Independents,37,1595.0,1609.0,0,-14
2010,3,Auburn,2,SEC,27,1624.0,1626.0,Clemson,228,ACC,24,1709.0,1707.0,0,3
2010,3,Pennsylvania,219,Ivy,19,,,Lafayette,322,Patriot,14,,,0,5
2010,3,South Dakota State,2571,MVFC,14,,,Illinois State,2287,MVFC,24,,,1,-10
2010,3,Old Dominion,295,FCS Independents,17,,,William & Mary,2729,CAA,21,,,0,-4
2010,3,Eastern Washington,331,Big Sky,36,,,Montana,149,Big Sky,27,,,1,9
2010,3,Syracuse,183,Big East,38,,,Maine,311,CAA,14,,,0,24
2010,3,Michigan State,127,Big Ten,34,1596.0,1597.0,Notre Dame,87,FBS Independents,31,1593.0,1592.0,0,3
2010,3,Arkansas State,2032,Sun Belt,34,1260.0,1292.0,UL Monroe,2433,Sun Belt,20,1302.0,1270.0,1,14
2010,3,Utah State,328,Western Athletic,24,1389.0,1358.0,Fresno State,278,Western Athletic,41,1484.0,1515.0,1,-17
2010,3,Texas Tech,2641,Big 12,14,1810.0,1796.0,Texas,251,Big 12,24,1885.0,1899.0,1,-10
2010,3,New Mexico,167,Mountain West,14,1106.0,1057.0,Utah,254,Mountain West,56,1699.0,1748.0,1,-42
2010,3,San José State,23,Western Athletic,16,,,Southern Utah,253,Great West,11,,,0,5
2010,3,Wyoming,2751,Mountain West,6,1315.0,1248.0,Boise State,68,Western Athletic,51,1830.0,1897.0,0,-45
2010,3,Sacramento State,16,Big Sky,24,,,Weber State,2692,Big Sky,17,,,1,7
2010,3,San Diego,301,Pioneer,24,,,UC Davis,302,Great West,38,,,0,-14
2010,3,UTEP,2638,Conference USA,42,1371.0,1424.0,New Mexico State,166,Western Athletic,10,1086.0,1033.0,0,32
2010,3,Idaho,70,Western Athletic,30,1291.0,1346.0,UNLV,2439,Mountain West,7,1275.0,1220.0,0,23
2010,3,Arizona,12,Pac-10,34,1682.0,1695.0,Iowa,2294,Big Ten,27,1740.0,1727.0,1,7
2010,3,UCLA,26,Pac-10,31,1421.0,1496.0,Houston,248,Conference USA,13,1740.0,1665.0,0,18
2010,3,Stanford,24,Pac-10,68,1770.0,1864.0,Wake Forest,154,ACC,24,1502.0,1408.0,0,44
