Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2013-11-09,1,Louisville,Amer,0-0,.9628,116.7,3,87.9,1,67.2,153,+.000,143,.0000,265,0.0,265,200.0,289,.0000,265
2013-11-09,2,Michigan St.,B10,1-0,.9436,113.5,6,88.9,2,65.8,246,+.000,159,.3730,146,97.9,153,102.4,140,.3730,146
2013-11-09,3,Duke,ACC,1-0,.9372,117.5,2,92.9,15,68.2,88,+.000,123,.7820,26,109.7,12,98.1,54,.7820,26
2013-11-09,4,Kentucky,SEC,1-0,.9330,118.4,1,94.1,29,67.3,151,+.000,287,.4611,122,100.0,121,101.4,119,.4611,122
2013-11-09,5,Florida,SEC,1-0,.9322,113.1,8,90.0,3,65.5,262,+.000,289,.5505,96,102.5,87,100.7,104,.5505,96
2013-11-09,6,Oklahoma St.,B12,1-0,.9294,113.4,7,90.6,7,67.7,119,+.000,116,.1265,198,90.6,198,107.2,190,.1265,198
2013-11-09,7,Ohio St.,B10,0-0,.9243,112.1,15,90.2,5,66.3,217,+.000,215,.0000,294,0.0,294,200.0,260,.0000,294
2013-11-09,8,Kansas,B12,1-0,.9190,112.6,10,91.2,8,68.2,89,+.000,247,.3656,151,98.8,139,103.6,155,.3656,151
2013-11-09,9,North Carolina,ACC,1-0,.9126,113.9,5,92.9,14,70.5,12,+.000,65,.6582,63,108.6,23,102.6,143,.6582,63
2013-11-09,10,Syracuse,ACC,1-0,.9123,110.9,25,90.4,6,65.7,254,+.000,102,.4796,119,101.5,97,102.2,134,.4796,119
2013-11-09,11,Iowa,B10,1-0,.8992,111.7,18,92.3,10,68.0,100,+.000,187,.3521,154,97.1,162,102.4,137,.3521,154
2013-11-09,12,Michigan,B10,1-0,.8973,112.5,11,93.2,21,65.3,282,+.000,227,.2684,175,95.2,182,103.8,160,.2684,175
