season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2016,9,Pittsburgh,221,ACC,36,1607.0,1616.0,Virginia Tech,259,ACC,39,1838.0,1829.0,1,-3
2016,9,Toledo,2649,Mid-American,26,1695.0,1661.0,Ohio,195,Mid-American,31,1361.0,1395.0,1,-5
2016,9,Georgia Southern,290,Sun Belt,10,1503.0,1446.0,App State,2026,Sun Belt,34,1555.0,1612.0,1,-24
2016,9,Buffalo,2084,Mid-American,41,1055.0,1142.0,Akron,2006,Mid-American,20,1371.0,1284.0,1,21
2016,9,USC,30,Pac-12,45,1776.0,1806.0,California,25,Pac-12,24,1579.0,1549.0,1,21
2016,9,South Florida,58,American Athletic,52,1668.0,1678.0,Navy,2426,American Athletic,45,1674.0,1664.0,1,7
2016,9,Columbia,171,Ivy,23,,,Yale,43,Ivy,31,,,1,-8
2016,9,Utah State,328,Mountain West,13,1446.0,1399.0,San Diego State,21,Mountain West,40,1667.0,1714.0,1,-27
2016,9,Fresno State,278,Mountain West,21,1104.0,1117.0,Air Force,2005,Mountain West,31,1523.0,1510.0,1,-10
2016,9,Charleston Southern,2127,Big South,49,,,Bucknell,2083,Patriot,28,,,0,21
2016,9,Duquesne,2184,NEC,35,,,Bryant,2803,NEC,31,,,1,4
2016,9,Illinois,356,Big Ten,17,1369.0,1334.0,Minnesota,135,Big Ten,40,1589.0,1624.0,1,-23
2016,9,Iowa State,66,Big 12,26,1408.0,1415.0,Kansas State,2306,Big 12,31,1637.0,1630.0,1,-5
2016,9,East Carolina,151,American Athletic,41,1357.0,1469.0,UConn,41,American Athletic,3,1375.0,1263.0,1,38
2016,9,Houston,248,American Athletic,31,1763.0,1753.0,UCF,2116,American Athletic,24,1379.0,1389.0,1,7
2016,9,Michigan State,127,Big Ten,23,1560.0,1584.0,Michigan,130,Big Ten,32,2120.0,2096.0,1,-9
2016,9,UAlbany,399,CAA,27,,,Elon,2210,CAA,3,,,1,24
2016,9,New Hampshire,160,CAA,43,,,Stony Brook,2619,CAA,14,,,1,29
2016,9,Robert Morris,2523,NEC,19,,,Central Connecticut,2115,NEC,6,,,1,13
2016,9,Sacred Heart,2529,NEC,17,,,St. Francis (PA),2598,NEC,38,,,1,-21
2016,9,Georgia Tech,59,ACC,38,1613.0,1612.0,Duke,150,ACC,35,1481.0,1482.0,1,3
