Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2023-12-03,1,Houston,B12,8-0,+30.46,117.7,16,87.2,1,65.8,317,+.061,109,-0.19,183,105.3,172,105.4,199,-0.19,185
2023-12-03,2,Purdue,B10,7-1,+28.81,120.8,4,92.0,9,72.1,60,+.050,126,+11.32,10,110.3,13,99.0,12,+9.95,16
2023-12-03,3,Arizona,P12,7-0,+27.95,119.0,9,91.0,4,74.9,7,+.066,99,-1.60,221,104.0,225,105.6,210,-1.60,219
2023-12-03,4,Connecticut,BE,7-1,+27.49,121.2,3,93.7,14,67.1,278,-.059,272,-5.86,310,100.6,328,106.4,249,-5.86,309
2023-12-03,5,Creighton,BE,7-1,+25.82,118.3,13,92.5,10,68.6,212,+.044,138,+4.05,87,107.7,65,103.7,120,+4.05,87
2023-12-03,6,Baylor,B12,8-0,+24.94,122.8,1,97.9,44,71.0,90,+.103,47,-3.01,253,102.9,269,105.9,224,-3.01,252
2023-12-03,7,Marquette,BE,6-2,+24.83,118.9,10,94.1,16,68.5,215,-.015,204,+12.42,8,110.6,9,98.2,8,+12.42,9
2023-12-03,8,BYU,B12,7-0,+24.57,118.3,14,93.7,13,69.5,166,+.042,143,-4.28,276,101.7,302,106.0,225,-4.28,274
2023-12-03,9,Gonzaga,WCC,6-1,+24.25,119.0,8,94.8,18,70.1,137,+.015,171,+9.55,17,109.9,20,100.3,21,+9.55,21
2023-12-03,10,Kansas,B12,7-1,+23.82,115.1,27,91.3,5,70.7,105,+.114,42,+7.91,24,108.8,38,100.9,31,+7.91,27
2023-12-03,11,Tennessee,SEC,4-3,+23.60,114.0,38,90.4,2,69.9,146,-.136,333,+14.11,6,112.8,4,98.7,10,+14.11,7
2023-12-03,12,North Carolina,ACC,7-1,+22.54,119.6,5,97.1,36,72.6,47,-.064,281,+4.20,78,106.9,98,102.7,77,+3.86,92
2023-12-03,13,Alabama,SEC,5-2,+22.39,122.7,2,100.3,80,73.3,31,-.059,271,+4.15,82,108.6,42,104.4,153,+4.15,84
2023-12-03,14,Florida Atlantic,Amer,7-1,+21.90,119.1,7,97.2,37,69.2,181,+.034,152,+4.66,70,108.0,57,103.4,103,+4.66,72
2023-12-03,15,Wisconsin,B10,6-2,+21.23,116.7,19,95.5,24,65.7,318,-.005,193,+6.40,39,106.6,113,100.2,20,+6.40,43
2023-12-03,16,Illinois,B10,6-1,+20.94,112.5,53,91.6,8,71.2,81,-.065,282,-6.39,318,99.8,344,106.2,233,-10.03,352
2023-12-03,17,Duke,ACC,5-3,+20.86,117.3,18,96.5,29,69.2,183,-.163,346,+1.73,149,104.8,194,103.1,90,-0.17,184
2023-12-03,18,Auburn,SEC,5-2,+20.71,114.5,34,93.7,15,70.4,116,-.117,324,+2.65,116,106.6,108,104.0,131,+2.65,119
2023-12-03,19,Michigan St.,B10,4-3,+20.00,111.5,64,91.5,7,66.1,313,-.189,353,+1.42,153,107.3,84,105.8,218,+1.42,154
2023-12-03,20,Texas A&M,SEC,6-2,+19.68,118.5,12,98.8,57,66.7,293,+.056,115,+11.58,9,110.5,11,99.0,13,+11.58,11
2023-12-03,21,Colorado St.,MWC,8-0,+19.64,119.5,6,99.8,74,69.6,161,+.039,148,+5.08,64,108.0,60,102.9,83,+5.08,66
2023-12-03,22,Kentucky,SEC,6-2,+19.62,118.9,11,99.3,65,73.0,41,-.098,309,-3.52,260,102.8,276,106.3,239,-3.52,259
2023-12-03,23,Ohio St.,B10,6-1,+19.18,117.4,17,98.2,48,66.6,298,-.017,207,-1.90,230,104.8,196,106.7,267,-1.90,228
2023-12-03,24,Iowa St.,B12,6-2,+18.97,111.8,62,92.9,11,70.9,93,-.074,294,-4.03,269,102.2,291,106.2,232,-4.03,267
2023-12-03,25,Oklahoma,B12,7-0,+18.83,114.2,35,95.4,23,69.5,168,+.051,121,-10.65,357,99.7,347,110.4,355,-10.65,353
2023-12-03,26,San Diego St.,MWC,7-1,+18.51,113.4,44,94.9,19,68.8,201,+.091,63,+5.50,53,108.2,54,102.7,74,+5.50,55
2023-12-03,27,Virginia,ACC,7-1,+18.46,109.7,85,91.3,6,61.3,361,+.140,29,+2.30,127,106.6,112,104.3,146,+2.65,118
2023-12-03,28,Clemson,ACC,7-0,+18.38,116.0,22,97.6,42,67.3,266,+.083,70,+4.80,66,110.0,18,105.2,191,+2.40,128
2023-12-03,29,Cincinnati,B12,7-0,+18.05,114.5,32,96.5,30,69.5,164,+.045,137,-5.97,312,102.9,268,108.9,342,-5.97,311
2023-12-03,30,Texas,B12,6-1,+18.04,116.0,23,98.0,45,68.2,224,+.008,182,-6.55,323,101.2,315,107.8,307,-6.55,321
2023-12-03,31,Colorado,P12,6-2,+17.54,114.9,28,97.4,39,70.7,104,-.093,306,-2.33,239,104.8,195,107.2,283,-2.33,236
2023-12-03,32,Utah,P12,5-2,+17.18,115.7,25,98.5,53,70.3,126,-.017,206,+7.36,29,108.9,36,101.5,39,+7.36,34
2023-12-03,33,TCU,B12,7-0,+16.91,112.9,48,96.0,26,73.8,25,+.024,161,-15.52,362,97.9,361,113.4,362,-15.52,362
2023-12-03,34,Villanova,BE,6-3,+16.87,115.3,26,98.4,51,65.3,334,-.076,297,+3.52,100,106.2,133,102.7,71,+3.52,103
2023-12-03,35,Florida,SEC,4-3,+16.67,115.8,24,99.1,60,74.2,17,-.157,344,+7.26,33,108.1,55,100.9,32,+7.26,36
2023-12-03,36,USC,P12,5-3,+16.60,113.8,39,97.2,38,70.4,115,-.063,278,+5.20,61,107.5,78,102.3,60,+5.20,63
2023-12-03,37,Iowa,B10,5-2,+16.16,118.3,15,102.1,111,74.7,9,-.059,270,-0.63,199,104.9,190,105.6,208,-0.63,200
2023-12-03,38,Mississippi St.,SEC,6-2,+15.89,106.4,143,90.5,3,69.3,176,-.092,304,-0.56,197,104.4,210,105.0,184,-0.56,198
2023-12-03,39,New Mexico,MWC,7-1,+15.79,113.6,41,97.8,43,74.1,20,+.076,81,-1.64,223,104.5,206,106.1,231,-1.64,221
2023-12-03,40,Xavier,BE,4-4,+15.62,110.5,72,94.9,20,72.3,54,-.186,352,+4.74,67,106.7,107,101.9,49,+4.74,69
2023-12-03,41,Nevada,MWC,6-0,+15.22,112.7,50,97.5,40,69.8,152,+.092,62,-4.80,284,103.0,263,107.8,311,-4.80,283
2023-12-03,42,Memphis,Amer,5-2,+15.22,111.9,61,96.7,33,74.3,15,+.047,132,+7.26,34,109.5,24,102.2,57,+7.26,37
2023-12-03,43,UCLA,P12,5-2,+15.11,110.2,78,95.1,22,65.1,336,-.104,311,-7.56,332,99.8,343,107.4,292,-7.56,329
2023-12-03,44,Providence,BE,7-1,+15.06,110.1,79,95.0,21,70.5,112,-.029,224,-3.12,255,103.2,252,106.3,243,-3.12,254
2023-12-03,45,Arkansas,SEC,5-3,+14.73,112.8,49,98.0,47,70.4,118,-.005,197,+4.74,68,108.0,58,103.3,99,+4.74,70
2023-12-03,46,Miami FL,ACC,6-1,+14.54,116.1,21,101.6,101,70.3,123,+.143,27,+2.06,136,104.7,199,102.6,69,+3.90,90
2023-12-03,47,Oregon,P12,5-2,+13.94,114.9,29,100.9,93,70.4,120,-.029,225,+2.18,131,107.1,91,104.9,180,+2.18,133
2023-12-03,48,Northwestern,B10,6-1,+13.87,114.0,37,100.2,79,63.4,351,+.089,65,+1.31,156,105.6,157,104.3,144,-2.32,235
2023-12-03,49,Michigan,B10,4-4,+13.55,116.3,20,102.8,126,66.9,289,-.122,329,+7.31,32,109.3,26,102.0,51,+7.31,35
2023-12-03,50,Butler,BE,6-2,+13.45,114.7,30,101.3,98,70.4,122,+.006,185,+2.82,109,105.5,159,102.7,73,+2.82,112
2023-12-03,51,Princeton,Ivy,8-0,+13.42,114.7,31,101.2,97,64.0,345,+.083,71,+2.78,112,107.1,88,104.3,149,+2.78,115
2023-12-03,52,Texas Tech,B12,5-2,+13.40,110.0,81,96.6,31,68.4,220,+.037,150,+2.55,119,107.1,92,104.5,159,+2.55,122
2023-12-03,53,Kansas St.,B12,6-2,+13.11,112.0,59,98.9,59,70.0,144,+.067,97,+0.24,178,105.9,142,105.7,214,+0.24,178
2023-12-03,54,South Carolina,SEC,7-0,+12.82,113.2,45,100.4,84,64.7,338,+.098,51,-3.75,265,102.6,281,106.3,242,-3.75,263
2023-12-03,55,Dayton,A10,6-2,+12.56,113.5,42,100.9,94,63.8,347,+.093,57,+6.20,44,107.9,62,101.7,46,+6.20,47
2023-12-03,56,Washington,P12,4-3,+12.42,112.5,56,100.1,78,71.8,66,-.122,330,+6.08,45,108.3,51,102.2,56,+6.08,48
2023-12-03,57,Pittsburgh,ACC,5-3,+12.27,111.4,65,99.2,63,70.2,130,-.118,326,-3.56,262,104.5,208,108.0,319,-6.28,314
2023-12-03,58,Nebraska,B10,7-1,+12.26,114.5,33,102.2,113,68.5,214,+.097,54,-8.02,337,99.5,351,107.5,296,-8.02,335
2023-12-03,59,Washington St.,P12,6-1,+12.01,111.8,63,99.8,73,66.9,286,+.014,172,-5.93,311,100.7,324,106.7,261,-5.93,310
2023-12-03,60,St. John's,BE,5-2,+12.00,114.0,36,102.0,110,71.8,68,+.057,113,+4.56,72,107.8,64,103.2,97,+4.56,73
