game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
272562296,2007,3,False,True,,Jackson State,2296,SWAC,28,Texas Southern,2640,SWAC,7
272560120,2007,3,False,False,53107.0,Maryland,120,ACC,14,West Virginia,277,Big East,31
272562635,2007,3,False,False,,Tennessee Tech,2635,OVC,55,Concordia (AL),3099,,7
272562535,2007,3,False,False,,Samford,2535,OVC,34,Presbyterian,2506,FCS Independents,24
272562005,2007,3,False,True,0.0,Air Force,2005,Mountain West,20,TCU,2628,Mountain West,17
272572653,2007,3,False,False,0.0,Troy,2653,Sun Belt,41,Oklahoma State,197,Big 12,23
272580193,2007,3,False,False,22421.0,Miami (OH),193,Mid-American,10,Cincinnati,2132,Big East,47
272580113,2007,3,True,True,,Massachusetts,113,CAA,36,Towson,119,CAA,13
272580041,2007,3,False,False,0.0,UConn,41,Big East,22,Temple,218,Mid-American,17
272580153,2007,3,False,True,0.0,North Carolina,153,ACC,20,Virginia,258,ACC,22
272582509,2007,3,False,False,60038.0,Purdue,2509,Big Ten,45,Central Michigan,2117,Mid-American,22
272582459,2007,3,False,True,20012.0,Northern Illinois,2459,Mid-American,19,Eastern Michigan,2199,Mid-American,21
272580127,2007,3,False,False,68620.0,Michigan State,127,Big Ten,17,Pittsburgh,221,Big East,13
272580084,2007,3,False,False,31196.0,Indiana,84,Big Ten,41,Akron,2006,Mid-American,24
272580183,2007,3,False,False,0.0,Syracuse,183,Big East,20,Illinois,356,Big Ten,41
272580275,2007,3,False,False,0.0,Wisconsin,275,Big Ten,45,The Citadel,2643,Southern,31
272580213,2007,3,False,False,0.0,Penn State,213,Big Ten,45,Buffalo,2084,Mid-American,24
272580225,2007,3,False,False,,Brown,225,Ivy,28,Duquesne,2184,Metro Atlantic Athletic,17
272580002,2007,3,False,True,0.0,Auburn,2,SEC,14,Mississippi State,344,SEC,19
272580111,2007,3,True,False,,Northeastern,111,CAA,42,Northwestern State,2466,Southland,14
272580159,2007,3,False,False,,Dartmouth,159,Ivy,28,Colgate,2142,Patriot,31
272582168,2007,3,False,False,,Dayton,2168,Pioneer,40,Central State (OH),2119,,0
272580046,2007,3,False,False,,Georgetown,46,Patriot,14,Yale,43,Ivy,28
272582226,2007,3,False,False,0.0,Florida Atlantic,2226,Sun Belt,42,Minnesota,135,Big Ten,39
272582542,2007,3,True,False,,Savannah St,2542,FCS Independents,13,Bethune-Cookman,2065,MEAC,45
272580061,2007,3,False,False,0.0,Georgia,61,SEC,45,Western Carolina,2717,Southern,16
272582681,2007,3,False,False,,Wagner,2681,NEC,24,Marist,2368,Metro Atlantic Athletic,14
272582523,2007,3,False,True,,Robert Morris,2523,NEC,28,St. Francis (PA),2598,NEC,14
272580314,2007,3,True,False,,Iona,314,Metro Atlantic Athletic,34,Sacred Heart,2529,NEC,10
272580126,2007,3,True,False,,Kalamazoo,126,,24,Valparaiso,2674,Pioneer,38
272582086,2007,3,False,False,,Butler,2086,Pioneer,11,St. Joseph's (IN),2601,,8
272580107,2007,3,False,False,,Holy Cross,107,Patriot,31,Harvard,108,Ivy,28
272582166,2007,3,False,False,,Davidson,2166,Pioneer,21,Lenoir-Rhyne,2331,,20
272580228,2007,3,False,False,0.0,Clemson,228,ACC,38,Furman,231,Southern,10
272580259,2007,3,False,False,0.0,Virginia Tech,259,ACC,28,Ohio,195,Mid-American,7
272582127,2007,3,False,False,,Charleston Southern,2127,Big South,44,Johnson C Smith,2304,,20
272580066,2007,3,False,False,49516.0,Iowa State,66,Big 12,15,Iowa,2294,Big Ten,13
272582428,2007,3,True,False,,North Carolina Central,2428,FCS Independents,18,Elizabeth City State,2207,,10
272580272,2007,3,True,False,,Wisconsin-Platteville,272,,7,Drake,2181,Pioneer,20
272580142,2007,3,False,False,53480.0,Missouri,142,Big 12,52,Western Michigan,2711,Mid-American,24
272580098,2007,3,False,False,18898.0,Western Kentucky,98,FBS Independents,26,Eastern Kentucky,2198,OVC,6
272580242,2007,3,False,False,21543.0,Rice,242,Conference USA,24,Texas Tech,2641,Big 12,59
272580147,2007,3,False,False,,Montana State,147,Big Sky,61,Utah Tech,3101,,7
272582026,2007,3,False,False,,App State,2026,Southern,34,Northern Arizona,2464,Big Sky,21
272582390,2007,3,False,False,40915.0,Miami,2390,ACC,23,Florida International,2229,Sun Belt,9
272580154,2007,3,False,False,32142.0,Wake Forest,154,ACC,21,Army,349,FBS Independents,10
272580130,2007,3,False,False,111178.0,Michigan,130,Big Ten,38,Notre Dame,87,FBS Independents,0
272580164,2007,3,True,False,43712.0,Rutgers,164,Big East,59,Norfolk State,2450,MEAC,0
272580264,2007,3,False,True,74927.0,Washington,264,Pac-10,14,Ohio State,194,Big Ten,33
272582116,2007,3,False,False,45622.0,UCF,2116,Conference USA,32,Texas,251,Big 12,35
272580057,2007,3,False,True,90707.0,Florida,57,SEC,59,Tennessee,2633,SEC,20
272580201,2007,3,False,False,84403.0,Oklahoma,201,Big 12,54,Utah State,328,Western Athletic,3
272580048,2007,3,True,True,,Delaware,48,CAA,38,Rhode Island,227,CAA,9
272582415,2007,3,False,True,,Morgan State,2415,MEAC,17,Winston-Salem,2736,MEAC,19
272582309,2007,3,False,False,8455.0,Kent State,2309,Mid-American,38,Delaware State,2169,MEAC,7
272582754,2007,3,False,False,,Youngstown State,2754,MVFC,42,Stony Brook,2619,FCS Independents,6
272580276,2007,3,False,False,27255.0,Marshall,276,Conference USA,35,New Hampshire,160,CAA,48
272580254,2007,3,False,True,43056.0,Utah,254,Mountain West,44,UCLA,26,Pac-10,6
272582115,2007,3,False,False,,Central Connecticut,2115,NEC,56,Southern Connecticut State,2583,,34
272582426,2007,3,False,False,32087.0,Navy,2426,FBS Independents,31,Ball State,2050,Mid-American,34
272580152,2007,3,False,False,56039.0,NC State,152,ACC,38,Wofford,2747,Southern,17
272580151,2007,3,False,True,43041.0,East Carolina,151,Conference USA,21,Southern Miss,2572,Conference USA,28
272580163,2007,3,False,False,,Princeton,163,Ivy,21,Lehigh,2329,Patriot,32
272582230,2007,3,True,False,,Fordham,2230,Patriot,27,Columbia,171,Ivy,10
272580219,2007,3,False,False,,Pennsylvania,219,Ivy,7,Lafayette,322,Patriot,8
272580256,2007,3,False,False,,James Madison,256,CAA,45,VMI,2678,Big South,17
272582448,2007,3,True,True,,North Carolina A&T,2448,MEAC,14,Hampton,2261,MEAC,59
272580399,2007,3,True,False,,UAlbany,399,NEC,13,Hofstra,2275,CAA,28
272580050,2007,3,False,True,,Florida A&M,50,MEAC,30,Howard,47,MEAC,17
272580222,2007,3,False,True,,Villanova,222,CAA,24,Maine,311,CAA,17
272580025,2007,3,False,False,58057.0,California,25,Pac-10,42,Louisiana Tech,2348,Western Athletic,12
272580204,2007,3,False,False,38491.0,Oregon State,204,Pac-10,61,Idaho State,304,Big Sky,10
272580333,2007,3,False,True,92138.0,Alabama,333,SEC,41,Arkansas,8,SEC,38
272582197,2007,3,False,False,,Eastern Illinois,2197,OVC,21,Illinois State,2287,MVFC,24
272582046,2007,3,False,True,,Austin Peay,2046,OVC,32,Tennessee State,2634,OVC,33
272580093,2007,3,False,False,,Murray State,93,OVC,48,Lambuth,2321,,13
272580324,2007,3,False,False,,Coastal Carolina,324,Big South,34,Georgia Southern,290,Southern,42
272580172,2007,3,False,False,,Cornell,172,Ivy,38,Bucknell,2083,Patriot,14
272582582,2007,3,False,True,,Southern,2582,SWAC,12,Prairie View A&M,2504,SWAC,2
272582029,2007,3,False,True,,Arkansas-Pine Bluff,2029,SWAC,10,Alabama State,2011,SWAC,12
272582110,2007,3,False,False,,Central Arkansas,2110,Southland,48,UT Martin,2630,OVC,34
272582545,2007,3,False,False,,SE Louisiana,2545,Southland,79,Kentucky Wesleyan,2316,,7
272582449,2007,3,False,False,,North Dakota State,2449,Great West,41,Sam Houston,2534,Southland,38
272582579,2007,3,False,False,73095.0,South Carolina,2579,SEC,38,South Carolina State,2569,MEAC,3
272582483,2007,3,False,False,58525.0,Oregon,2483,Pac-10,52,Fresno State,278,Western Athletic,21
272580245,2007,3,False,False,77309.0,Texas A&M,245,Big 12,54,UL Monroe,2433,Sun Belt,14
272580005,2007,3,True,False,21828.0,UAB,5,Conference USA,22,Alcorn State,2016,SWAC,0
272580238,2007,3,False,True,34180.0,Vanderbilt,238,SEC,31,Ole Miss,145,SEC,17
272582032,2007,3,False,False,17465.0,Arkansas State,2032,Sun Belt,45,SMU,2567,Conference USA,28
272582305,2007,3,False,False,48112.0,Kansas,2305,Big 12,45,Toledo,2649,Mid-American,13
272582655,2007,3,False,True,21311.0,Tulane,2655,Conference USA,10,Houston,248,Conference USA,34
272582413,2007,3,False,False,,Morehead State,2413,Pioneer,34,West Virginia Institute Of Tech,2706,,7
272582729,2007,3,False,False,,William & Mary,2729,CAA,48,Liberty,2335,Big South,41
272580309,2007,3,False,False,33828.0,Louisiana,309,Sun Belt,17,McNeese,2377,Southland,38
272580239,2007,3,True,False,36274.0,Baylor,239,Big 12,34,Texas State,326,Southland,27
272582546,2007,3,True,False,,Southeast Missouri State,2546,OVC,13,Indiana State,282,MVFC,10
272582306,2007,3,False,False,46825.0,Kansas State,2306,Big 12,61,Missouri State,2623,MVFC,10
272582710,2007,3,False,False,,Western Illinois,2710,MVFC,69,St Francis Illinois,2595,,0
272580096,2007,3,False,False,70857.0,Kentucky,96,SEC,40,Louisville,97,Big East,34
272582010,2007,3,False,True,,Alabama A&M,2010,SWAC,45,Mississippi Valley State,2400,SWAC,14
272580253,2007,3,False,False,,Southern Utah,253,Great West,10,Southern Illinois,79,MVFC,44
272580068,2007,3,False,False,30199.0,Boise State,68,Western Athletic,24,Wyoming,2751,Mountain West,14
272580166,2007,3,False,False,30343.0,New Mexico State,166,Western Athletic,29,UTEP,2638,Conference USA,24
272580235,2007,3,False,False,28298.0,Memphis,235,Conference USA,35,Jacksonville State,55,OVC,14
272580059,2007,3,False,True,51112.0,Georgia Tech,59,ACC,10,Boston College,103,ACC,24
272580099,2007,3,False,False,92407.0,LSU,99,SEC,44,Middle Tennessee,2393,Sun Belt,0
