season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2023,10,Central Michigan,2117,Mid-American,37,1265.0,1280.0,Northern Illinois,2459,Mid-American,31,1413.0,1398.0,1,6
2023,10,Toledo,2649,Mid-American,31,1491.0,1520.0,Buffalo,2084,Mid-American,13,1371.0,1342.0,1,18
2023,10,Bowling Green,189,Mid-American,24,1281.0,1281.0,Ball State,2050,Mid-American,21,1167.0,1167.0,1,3
2023,10,Akron,2006,Mid-American,31,1051.0,1055.0,Kent State,2309,Mid-American,27,1101.0,1097.0,1,4
2023,10,University Of Charleston (WV),2128,Mountain East,42,,,West Liberty,2699,Mountain East,17,,,1,25
2023,10,Texas Tech,2641,Big 12,35,1597.0,1608.0,TCU,2628,Big 12,28,1616.0,1605.0,1,7
2023,10,Duke,150,ACC,24,1632.0,1631.0,Wake Forest,154,ACC,21,1486.0,1487.0,1,3
2023,10,Bethune-Cookman,2065,SWAC,20,,,Mississippi Valley State,2400,SWAC,7,,,1,13
2023,10,Troy,2653,Sun Belt,28,1655.0,1697.0,South Alabama,6,Sun Belt,10,1669.0,1627.0,1,18
2023,10,Dartmouth,159,Ivy,23,,,Princeton,163,Ivy,21,,,1,2
2023,10,Syracuse,183,ACC,10,1379.0,1364.0,Boston College,103,ACC,17,1356.0,1371.0,1,-7
2023,10,Wyoming,2751,Mountain West,24,1381.0,1389.0,Colorado State,36,Mountain West,15,1277.0,1269.0,1,9
2023,10,Wagner,2681,NEC,26,,,Duquesne,2184,NEC,34,,,1,-8
2023,10,North Carolina Wesleyan,286,USA South,14,,,Maryville College (TN),2373,USA South,49,,,1,-35
2023,10,Michigan State,127,Big Ten,20,1385.0,1388.0,Nebraska,158,Big Ten,17,1512.0,1509.0,1,3
2023,10,Rutgers,164,Big Ten,16,1465.0,1477.0,Ohio State,194,Big Ten,35,2077.0,2065.0,1,-19
2023,10,Indiana,84,Big Ten,20,1317.0,1344.0,Wisconsin,275,Big Ten,14,1682.0,1655.0,1,6
2023,10,Sacred Heart,2529,NEC,31,,,Central Connecticut,2115,NEC,24,,,1,7
2023,10,UVA Wise,2842,South Atlantic,7,,,Carson-Newman College,2105,South Atlantic,52,,,1,-45
2023,10,Texas,251,Big 12,33,1930.0,1932.0,Kansas State,2306,Big 12,30,1971.0,1969.0,1,3
2023,10,Stevenson,471,Mid Atlantic,8,,,Kings College (PA),247,Mid Atlantic,16,,,1,-8
2023,10,St. Francis (PA),2598,NEC,28,,,Long Island University,2341,NEC,29,,,1,-1
2023,10,Fitchburg State,114,MSCAC,0,,,Western Connecticut St,2843,MSCAC,54,,,1,-54
2023,10,Framingham State,2967,MSCAC,7,,,Bridgewater State,18,MSCAC,21,,,1,-14
2023,10,Plymouth State,2972,MSCAC,31,,,Mass Maritime,110,MSCAC,21,,,1,10
2023,10,Westfield State,2909,MSCAC,30,,,Worcester St,402,MSCAC,12,,,1,18
2023,10,Lebanon Valley,388,Mid Atlantic,21,,,FDU-Florham,2221,Mid Atlantic,28,,,1,-7
2023,10,Wilkes,398,Landmark Conference,35,,,Catholic,2108,Landmark Conference,40,,,0,-5
2023,10,Lycoming,2354,Landmark Conference,31,,,Moravian,323,Landmark Conference,20,,,1,11
2023,10,Ole Miss,145,SEC,38,1713.0,1714.0,Texas A&M,245,SEC,35,1744.0,1743.0,1,3
2023,10,Lehigh,2329,Patriot,24,,,Holy Cross,107,Patriot,28,,,1,-4
2023,10,Presbyterian,2506,Pioneer,13,,,San Diego,301,Pioneer,23,,,1,-10
2023,10,Davenport,110254,GLIAC,10,,,Ferris State,2222,GLIAC,28,,,1,-18
2023,10,Wheeling,112335,Mountain East,29,,,West Virginia State,2707,Mountain East,22,,,1,7
2023,10,Marist,2368,Pioneer,3,,,Drake,2181,Pioneer,10,,,1,-7
2023,10,Millersville,210,Pennsylvania State Athletic,31,,,Bloomsburg,2071,Pennsylvania State Athletic,34,,,1,-3
2023,10,West Chester,223,Pennsylvania State Athletic,17,,,Kutztown University,2315,Pennsylvania State Athletic,27,,,1,-10
2023,10,Shepherd,2974,Pennsylvania State Athletic,44,,,East Stroudsburg University,2188,Pennsylvania State Athletic,17,,,1,27
2023,10,Gannon,367,Pennsylvania State Athletic,17,,,PennWest California,2858,Pennsylvania State Athletic,34,,,1,-17
2023,10,Clarion,2134,Pennsylvania State Athletic,27,,,Indiana-Pennsylvania,2291,Pennsylvania State Athletic,39,,,1,-12
2023,10,Edinboro University,2205,Pennsylvania State Athletic,18,,,Slippery Rock,215,Pennsylvania State Athletic,56,,,1,-38
2023,10,St. Anselm,2830,Northeast 10,24,,,Franklin Pierce,112334,Northeast 10,17,,,1,7
2023,10,Norwich,2467,NEWMAC,7,,,Springfield,81,NEWMAC,58,,,1,-51
2023,10,Brown,225,Ivy,17,,,Yale,43,Ivy,36,,,1,-19
2023,10,Florida,57,SEC,36,1592.0,1588.0,Arkansas,8,SEC,39,1596.0,1600.0,1,-3
2023,10,Gallaudet,417,ECFC,38,,,Dean College,110438,ECFC,16,,,1,22
2023,10,Bentley,2060,Northeast 10,31,,,Assumption,2038,Northeast 10,6,,,1,25
2023,10,Tennessee,2633,SEC,59,1870.0,1948.0,UConn,41,FBS Independents,3,1187.0,1109.0,0,56
2023,10,American International,2022,Northeast 10,41,,,Post University,126086,Independent DII,17,,,0,24
2023,10,Endicott College,452,Commonwealth Coast,48,,,Curry College,40,Commonwealth Coast,6,,,1,42
2023,10,Alfred State,3162,ECFC,44,,,Castleton,293,ECFC,8,,,1,36
2023,10,Walsh,2682,Great Midwest Athletic,3,,,Hillsdale,2273,Great Midwest Athletic,28,,,1,-25
2023,10,Cortland,2782,Empire 8,41,,,Brockport,2781,Empire 8,17,,,1,24
2023,10,Hiram College,2274,North Coast,13,,,Wabash College,89,North Coast,52,,,1,-39
2023,10,South Carolina,2579,SEC,38,1493.0,1511.0,Jacksonville State,55,Conference USA,28,1508.0,1490.0,0,10
2023,10,Juniata College,246,Landmark Conference,35,,,Keystone,122774,Landmark Conference,42,,,0,-7
2023,10,College Of New Jersey,2442,New Jersey,31,,,William Paterson,2970,New Jersey,14,,,1,17
2023,10,Clemson,228,ACC,31,1698.0,1730.0,Notre Dame,87,FBS Independents,23,1998.0,1966.0,0,8
2023,10,North Carolina,153,ACC,59,1701.0,1701.0,Campbell,2097,CAA,7,,,0,52
2023,10,Hamilton,348,NESCAC,7,,,Middlebury,2394,NESCAC,41,,,1,-34
2023,10,Columbia,171,Ivy,24,,,Harvard,108,Ivy,38,,,1,-14
2023,10,Lafayette,322,Patriot,34,,,Colgate,2142,Patriot,37,,,1,-3
2023,10,Southern Virginia,2896,USA South,7,,,Belhaven,2056,USA South,61,,,1,-54
2023,10,Hobart College,174,Liberty League,31,,,Rensselaer,2528,Liberty League,21,,,1,10
2023,10,East Tennessee State,2193,Southern,24,,,VMI,2678,Southern,31,,,1,-7
2023,10,Ashland,308,Great Midwest Athletic,37,,,Findlay,2224,Great Midwest Athletic,35,,,1,2
2023,10,Nebraska-Kearney,2438,Mid America,38,,,Lincoln (MO),2876,Independent DII,6,,,0,32
2023,10,Brevard College,2913,USA South,27,,,Huntingdon College (AL),2938,USA South,31,,,1,-4
2023,10,Hampden-Sydney,297,Old Dominion,26,,,Shenandoah,2828,Old Dominion,25,,,1,1
2023,10,Minnesota Duluth,134,Northern Sun,44,,,Concordia University St Paul,3066,Northern Sun,32,,,1,12
2023,10,St. Lawrence,2779,Liberty League,14,,,Ithaca College,175,Liberty League,51,,,1,-37
2023,10,University of Mary,559,Northern Sun,32,,,Southwest Minnesota State,2587,Northern Sun,28,,,1,4
2023,10,Emory & Henry College,2213,South Atlantic,56,,,ERSKINE,101784,South Atlantic,14,,,1,42
2023,10,Fordham,2230,Patriot,27,,,Bucknell,2083,Patriot,21,,,1,6
2023,10,Buffalo State,2085,Liberty League,17,,,Union (NY),237,Liberty League,43,,,1,-26
2023,10,William Jewell,2911,Great Lakes,3,,,Southwest Baptist,2586,Great Lakes,71,,,1,-68
2023,10,Elizabeth City State,2207,CIAA,38,,,Bluefield State,124180,Independent DII,20,,,0,18
2023,10,Lincoln (PA),2339,CIAA,39,,,Bowie State,2075,CIAA,46,,,1,-7
2023,10,Virginia Union,2676,CIAA,30,,,Virginia St,330,CIAA,20,,,1,10
2023,10,St. Augustine's,395,CIAA,14,,,Shaw,2551,CIAA,21,,,1,-7
2023,10,Johnson C Smith,2304,CIAA,38,,,Livingstone,2940,CIAA,17,,,1,21
2023,10,Bryant,2803,Big South-OVC,44,,,Gardner-Webb,2241,Big South-OVC,45,,,1,-1
2023,10,Ohio Dominican,2477,Great Midwest Athletic,10,,,Tiffin,2838,Great Midwest Athletic,44,,,1,-34
2023,10,Muhlenberg,2422,Centennial,48,,,Franklin & Marshall,2234,Centennial,45,,,1,3
2023,10,Williams,2731,NESCAC,22,,,Wesleyan University (CT),336,NESCAC,30,,,1,-8
2023,10,Stetson,56,Pioneer,41,,,Davidson,2166,Pioneer,61,,,1,-20
2023,10,Northwestern (MN),583,Upper Midwest,36,,,Westminster College (MO),433,Upper Midwest,18,,,1,18
2023,10,SUNY Morrisville,3110,Empire 8,30,,,St John Fisher University,374,Empire 8,15,,,1,15
2023,10,Shippensburg,2559,Pennsylvania State Athletic,7,,,Lock Haven University,209,Pennsylvania State Athletic,21,,,1,-14
2023,10,Gettysburg,2248,Centennial,35,,,Ursinus,2667,Centennial,48,,,1,-13
2023,10,Dickinson (PA),2175,Centennial,23,,,Johns Hopkins University,118,Centennial,34,,,1,-11
2023,10,Westminster (PA),2849,Presidents',7,,,Carnegie Mellon,2102,Presidents',21,,,1,-14
2023,10,Saint Vincent,2614,Presidents',27,,,Thiel,2644,Presidents',30,,,1,-3
2023,10,Monmouth,2405,CAA,56,,,Stony Brook,2619,CAA,17,,,1,39
2023,10,Truman State,2654,Great Lakes,14,,,Upper Iowa University,389,Northern Sun,7,,,0,7
2023,10,Northwood (MI),2886,Great Midwest Athletic,24,,,Thomas More College,2646,,20,,,0,4
2023,10,Biddeford,111675,Commonwealth Coast,27,,,Husson,2280,Commonwealth Coast,30,,,1,-3
2023,10,Reading,111674,Mid Atlantic,28,,,Albright,2015,Mid Atlantic,16,,,1,12
2023,10,Geneva,2242,Presidents',7,,,Washington & Jefferson,2686,Presidents',45,,,1,-38
2023,10,Bethany (WV),2062,Presidents',26,,,Waynesburg,2845,Presidents',35,,,1,-9
2023,10,Wayne State (MI),131,GLIAC,10,,,Grand Valley State University,125,GLIAC,66,,,1,-56
2023,10,Pennsylvania,219,Ivy,23,,,Cornell,172,Ivy,8,,,1,15
2023,10,Newberry,2444,South Atlantic,17,,,Wingate,351,South Atlantic,21,,,1,-4
2023,10,Kenyon,352,North Coast,15,,,Denison University,2171,North Coast,38,,,1,-23
2023,10,Saginaw Valley State,129,GLIAC,62,,,Northern Michigan,128,GLIAC,17,,,1,45
2023,10,Sewanee,2553,Southern Athletic,6,,,Trinity University TX,386,Southern Athletic,44,,,1,-38
2023,10,Pace,2487,Northeast 10,14,,,New Haven,2441,Northeast 10,17,,,1,-3
2023,10,Kentucky State,2310,SIAC,10,,,Central State (OH),2119,SIAC,20,,,1,-10
2023,10,Michigan Tech,2392,GLIAC,37,,,Minot State,568,Northern Sun,3,,,0,34
