season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2023,13,Western Michigan,2711,Mid-American,10,1278.0,1223.0,Bowling Green,189,Mid-American,34,1351.0,1406.0,1,-24
2023,13,Buffalo,2084,Mid-American,11,1322.0,1286.0,Eastern Michigan,2199,Mid-American,24,1249.0,1285.0,1,-13
2023,13,Alabama State,2011,SWAC,41,,,Tuskegee,2657,SIAC,3,,,0,38
2023,13,Mississippi State,344,SEC,7,1421.0,1421.0,Ole Miss,145,SEC,17,1676.0,1676.0,1,-10
2023,13,Akron,2006,Mid-American,14,1054.0,1068.0,Ohio,195,Mid-American,25,1505.0,1491.0,1,-11
2023,13,Temple,218,American Athletic,21,1022.0,1017.0,Memphis,235,American Athletic,45,1566.0,1571.0,1,-24
2023,13,Oklahoma,201,Big 12,69,1945.0,1974.0,TCU,2628,Big 12,45,1660.0,1631.0,1,24
2023,13,Nebraska,158,Big Ten,10,1505.0,1511.0,Iowa,2294,Big Ten,13,1681.0,1675.0,1,-3
2023,13,Boston College,103,ACC,20,1306.0,1269.0,Miami,2390,ACC,45,1563.0,1600.0,1,-25
2023,13,Central Michigan,2117,Mid-American,17,1257.0,1250.0,Toledo,2649,Mid-American,32,1552.0,1559.0,1,-15
2023,13,New Mexico,167,Mountain West,41,1093.0,1102.0,Utah State,328,Mountain West,44,1330.0,1321.0,1,-3
2023,13,Tulane,2655,American Athletic,29,1628.0,1657.0,UTSA,2636,American Athletic,16,1665.0,1636.0,1,13
2023,13,Boise State,68,Mountain West,27,1673.0,1678.0,Air Force,2005,Mountain West,19,1565.0,1560.0,1,8
2023,13,Arkansas,8,SEC,14,1495.0,1431.0,Missouri,142,SEC,48,1759.0,1823.0,1,-34
2023,13,Texas,251,Big 12,57,1917.0,2026.0,Texas Tech,2641,Big 12,7,1613.0,1504.0,1,50
2023,13,Michigan State,127,Big Ten,0,1372.0,1338.0,Penn State,213,Big Ten,42,2027.0,2061.0,1,-42
2023,13,Oregon,2483,Pac-12,31,2006.0,2046.0,Oregon State,204,Pac-12,7,1830.0,1790.0,1,24
2023,13,UCF,2116,Big 12,27,1648.0,1658.0,Houston,248,Big 12,13,1431.0,1421.0,1,14
2023,13,Sam Houston,2534,Conference USA,23,1331.0,1332.0,Middle Tennessee,2393,Conference USA,20,1352.0,1351.0,1,3
2023,13,Purdue,2509,Big Ten,35,1490.0,1489.0,Indiana,84,Big Ten,31,1342.0,1343.0,1,4
2023,13,Michigan,130,Big Ten,30,2160.0,2165.0,Ohio State,194,Big Ten,24,2113.0,2108.0,1,6
2023,13,LSU,99,SEC,42,1985.0,1995.0,Texas A&M,245,SEC,30,1827.0,1817.0,1,12
2023,13,Duke,150,ACC,30,1625.0,1629.0,Pittsburgh,221,ACC,19,1408.0,1404.0,1,11
2023,13,Louisville,97,ACC,31,1761.0,1736.0,Kentucky,96,SEC,38,1611.0,1636.0,0,-7
2023,13,Massachusetts,113,FBS Independents,18,982.0,962.0,UConn,41,FBS Independents,31,1076.0,1096.0,1,-13
2023,13,Kent State,2309,Mid-American,27,971.0,987.0,Northern Illinois,2459,Mid-American,37,1434.0,1418.0,1,-10
2023,13,Ball State,2050,Mid-American,15,1251.0,1262.0,Miami (OH),193,Mid-American,17,1506.0,1495.0,1,-2
2023,13,Southern Miss,2572,Sun Belt,17,1155.0,1164.0,Troy,2653,Sun Belt,35,1705.0,1696.0,1,-18
2023,13,SMU,2567,American Athletic,59,1769.0,1852.0,Navy,2426,American Athletic,14,1394.0,1311.0,1,45
2023,13,Rice,242,American Athletic,24,1357.0,1358.0,Florida Atlantic,2226,American Athletic,21,1384.0,1383.0,1,3
2023,13,Grambling,2755,SWAC,22,,,Southern,2582,SWAC,27,,,1,-5
2023,13,Syracuse,183,ACC,35,1396.0,1399.0,Wake Forest,154,ACC,31,1400.0,1397.0,1,4
2023,13,East Carolina,151,American Athletic,27,1375.0,1356.0,Tulsa,202,American Athletic,29,1103.0,1122.0,1,-2
2023,13,North Texas,249,American Athletic,45,1369.0,1369.0,UAB,5,American Athletic,42,1295.0,1295.0,1,3
2023,13,Old Dominion,295,Sun Belt,25,1355.0,1355.0,Georgia State,2247,Sun Belt,24,1323.0,1323.0,1,1
