season,team,conference,offense,defense
2026,East Carolina,American Athletic,"{'plays': 181, 'drives': 38, 'ppa': -0.032751989178197584, 'totalPPA': -5.928110041253762, 'successRate': 0.35359116022099446, 'explosiveness': 1.1797205717722927, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.20618556701030927, 'lineYards': 2.3804123711340206, 'lineYardsTotal': 231, 'secondLevelYards': 0.9381443298969072, 'secondLevelYardsTotal': 91, 'openFieldYards': 1.0721649484536082, 'openFieldYardsTotal': 104, 'totalOpportunies': 15, 'pointsPerOpportunity': 2.6666666666666665, 'fieldPosition': {'averageStart': 73.8, 'averagePredictedPoints': 1.063}, 'havoc': {'total': 0.171, 'frontSeven': 0.11, 'db': 0.061}, 'standardDowns': {'rate': 0.6850828729281768, 'ppa': 0.05604199694723931, 'successRate': 0.43548387096774194, 'explosiveness': 0.9764567939534999}, 'passingDowns': {'rate': 0.3149171270718232, 'ppa': -0.22591785373177958, 'successRate': 0.17543859649122806, 'explosiveness': 2.2773449719937733}, 'rushingPlays': {'rate': 0.5359116022099447, 'ppa': -0.06892297127788627, 'totalPPA': -6.685528213954968, 'successRate': 0.36082474226804123, 'explosiveness': 0.8291369679326251}, 'passingPlays': {'rate': 0.44751381215469616, 'ppa': 0.009869439511305925, 'totalPPA': 0.79942460041578, 'successRate': 0.3333333333333333, 'explosiveness': 1.696199831215127}}","{'plays': 217, 'drives': 37, 'ppa': 0.0731525341763409, 'totalPPA': 15.874099916265978, 'successRate': 0.39631336405529954, 'explosiveness': 1.2891738260788386, 'powerSuccess': 0.5, 'stuffRate': 0.2595419847328244, 'lineYards': 2.4366412213740456, 'lineYardsTotal': 319, 'secondLevelYards': 1.1068702290076335, 'secondLevelYardsTotal': 145, 'openFieldYards': 0.8244274809160306, 'openFieldYardsTotal': 0, 'totalOpportunies': 21, 'pointsPerOpportunity': 3.380952380952381, 'fieldPosition': {'averageStart': 71, 'averagePredictedPoints': -1.276}, 'havoc': {'total': 0.147, 'frontSeven': 0.124, 'db': 0.023}, 'standardDowns': {'rate': 0.6405529953917051, 'ppa': -0.10304866568137264, 'successRate': 0.39568345323741005, 'explosiveness': 0.9315279837803656}, 'passingDowns': {'rate': 0.35944700460829493, 'ppa': 0.3871521082817535, 'totalPPA': 10.087233169195315, 'successRate': 0.3974358974358974, 'explosiveness': 1.9237067720922585}, 'rushingPlays': {'rate': 0.6036866359447005, 'ppa': 0.0597004186555111, 'totalPPA': 7.8207548438719545, 'successRate': 0.4198473282442748, 'explosiveness': 1.1540271852778123}, 'passingPlays': {'rate': 0.3778801843317972, 'ppa': 0.12301503864872336, 'totalPPA': 10.087233169195315, 'successRate': 0.36585365853658536, 'explosiveness': 1.5754416362733747}}"
2026,Eastern Michigan,Mid-American,"{'plays': 256, 'drives': 48, 'ppa': -0.09883573205508756, 'totalPPA': -25.301947406102414, 'successRate': 0.3515625, 'explosiveness': 1.0942111052405452, 'powerSuccess': 0.7619047619047619, 'stuffRate': 0.16037735849056603, 'lineYards': 2.7943396226415094, 'lineYardsTotal': 296, 'secondLevelYards': 0.9622641509433962, 'secondLevelYardsTotal': 102, 'openFieldYards': 0.9339622641509434, 'openFieldYardsTotal': 99, 'totalOpportunies': 21, 'pointsPerOpportunity': 2.8095238095238093, 'fieldPosition': {'averageStart': 74.8, 'averagePredictedPoints': 1.041}, 'havoc': {'total': 0.191, 'frontSeven': 0.109, 'db': 0.082}, 'standardDowns': {'rate': 0.67578125, 'ppa': 0.003858606594721649, 'successRate': 0.43352601156069365, 'explosiveness': 1.1032224363970897}, 'passingDowns': {'rate': 0.32421875, 'ppa': -0.31288537767456936, 'successRate': 0.18072289156626506, 'explosiveness': 1.0491544494578222}, 'rushingPlays': {'rate': 0.4140625, 'ppa': -0.009288338588367542, 'totalPPA': -0.9845638903669595, 'successRate': 0.3584905660377358, 'explosiveness': 1.0235718604200519}, 'passingPlays': {'rate': 0.54296875, 'ppa': -0.025718506851597493, 'totalPPA': -3.5748724523720514, 'successRate': 0.3597122302158273, 'explosiveness': 1.1432931037043599}}","{'plays': 278, 'drives': 47, 'ppa': 0.16423044197617112, 'totalPPA': 45.656062869375575, 'successRate': 0.44244604316546765, 'explosiveness': 1.261627804236777, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.1935483870967742, 'lineYards': 2.9483870967741934, 'lineYardsTotal': 366, 'secondLevelYards': 1.0564516129032258, 'secondLevelYardsTotal': 131, 'openFieldYards': 0.8870967741935484, 'openFieldYardsTotal': 0, 'totalOpportunies': 27, 'pointsPerOpportunity': 3.925925925925926, 'fieldPosition': {'averageStart': 67.9, 'averagePredictedPoints': -1.559}, 'havoc': {'total': 0.173, 'frontSeven': 0.083, 'db': 0.09}, 'standardDowns': {'rate': 0.6798561151079137, 'ppa': 0.10903771045284716, 'successRate': 0.5026455026455027, 'explosiveness': 1.0779622482399889}, 'passingDowns': {'rate': 0.32014388489208634, 'ppa': 0.2814374785818816, 'totalPPA': 38.16059285493407, 'successRate': 0.3146067415730337, 'explosiveness': 1.8847787977973085}, 'rushingPlays': {'rate': 0.4460431654676259, 'ppa': 0.12326723214283097, 'totalPPA': 15.28513678571104, 'successRate': 0.43548387096774194, 'explosiveness': 1.0345405481842325}, 'passingPlays': {'rate': 0.5323741007194245, 'ppa': 0.2578418436144194, 'totalPPA': 38.16059285493407, 'successRate': 0.4594594594594595, 'explosiveness': 1.4588962623047956}}"
2026,Florida,SEC,"{'plays': 208, 'drives': 33, 'ppa': 0.43109864089804134, 'totalPPA': 89.66851730679261, 'successRate': 0.4855769230769231, 'explosiveness': 1.4320887746366489, 'powerSuccess': 1, 'stuffRate': 0.125, 'lineYards': 3.194166666666667, 'lineYardsTotal': 383, 'secondLevelYards': 1.0833333333333333, 'secondLevelYardsTotal': 130, 'openFieldYards': 2.191666666666667, 'openFieldYardsTotal': 263, 'totalOpportunies': 22, 'pointsPerOpportunity': 5.7727272727272725, 'fieldPosition': {'averageStart': 68, 'averagePredictedPoints': 1.614}, 'havoc': {'total': 0.111, 'frontSeven': 0.067, 'db': 0.043}, 'standardDowns': {'rate': 0.7211538461538461, 'ppa': 0.44908593895635124, 'successRate': 0.5533333333333333, 'explosiveness': 1.2417369556659952}, 'passingDowns': {'rate': 0.27884615384615385, 'ppa': 0.38457976660930887, 'successRate': 0.3103448275862069, 'explosiveness': 2.309822162112441}, 'rushingPlays': {'rate': 0.5769230769230769, 'ppa': 0.3241067507876209, 'totalPPA': 38.89281009451451, 'successRate': 0.425, 'explosiveness': 1.2481239017757648}, 'passingPlays': {'rate': 0.39903846153846156, 'ppa': 0.6787144529218924, 'totalPPA': 56.333299592517065, 'successRate': 0.5903614457831325, 'explosiveness': 1.6472227284845398}}","{'plays': 226, 'drives': 37, 'ppa': -0.08123910564644679, 'totalPPA': -18.360037876096975, 'successRate': 0.36283185840707965, 'explosiveness': 1.229193881109598, 'powerSuccess': 0.75, 'stuffRate': 0.10843373493975904, 'lineYards': 2.896385542168675, 'lineYardsTotal': 240, 'secondLevelYards': 0.8072289156626506, 'secondLevelYardsTotal': 67, 'openFieldYards': 0.4457831325301205, 'openFieldYardsTotal': 0, 'totalOpportunies': 14, 'pointsPerOpportunity': 4.428571428571429, 'fieldPosition': {'averageStart': 72.5, 'averagePredictedPoints': -1.123}, 'havoc': {'total': 0.217, 'frontSeven': 0.119, 'db': 0.097}, 'standardDowns': {'rate': 0.668141592920354, 'ppa': -0.15214167932198425, 'successRate': 0.3841059602649007, 'explosiveness': 0.9921410082813449}, 'passingDowns': {'rate': 0.33185840707964603, 'ppa': 0.06151140935363529, 'totalPPA': 3.3046292675585955, 'successRate': 0.32, 'explosiveness': 1.8020716571112099}, 'rushingPlays': {'rate': 0.3672566371681416, 'ppa': -0.04116003456049028, 'totalPPA': -3.4162828685206934, 'successRate': 0.3373493975903614, 'explosiveness': 1.0122576807229349}, 'passingPlays': {'rate': 0.5973451327433629, 'ppa': 0.024478735315248856, 'totalPPA': 3.3046292675585955, 'successRate': 0.3925925925925926, 'explosiveness': 1.3450995124965484}}"
2026,Florida Atlantic,American Athletic,"{'plays': 239, 'drives': 35, 'ppa': 0.07867872124856834, 'totalPPA': 18.804214378407835, 'successRate': 0.41422594142259417, 'explosiveness': 1.1237432133730278, 'powerSuccess': 0.8235294117647058, 'stuffRate': 0.1650485436893204, 'lineYards': 2.520388349514563, 'lineYardsTotal': 260, 'secondLevelYards': 0.44660194174757284, 'secondLevelYardsTotal': 46, 'openFieldYards': 0.02912621359223301, 'openFieldYardsTotal': 3, 'totalOpportunies': 19, 'pointsPerOpportunity': 3.4210526315789473, 'fieldPosition': {'averageStart': 67.7, 'averagePredictedPoints': 1.56}, 'havoc': {'total': 0.167, 'frontSeven': 0.1, 'db': 0.067}, 'standardDowns': {'rate': 0.702928870292887, 'ppa': -0.05318421401751789, 'successRate': 0.44642857142857145, 'explosiveness': 0.8407083092645966}, 'passingDowns': {'rate': 0.29707112970711297, 'ppa': 0.3906924272302935, 'successRate': 0.3380281690140845, 'explosiveness': 2.008227288711875}, 'rushingPlays': {'rate': 0.4309623430962343, 'ppa': -0.05234343916078811, 'totalPPA': -5.391374233561176, 'successRate': 0.33980582524271846, 'explosiveness': 0.8913091571549329}, 'passingPlays': {'rate': 0.5355648535564853, 'ppa': 0.1973019616430524, 'totalPPA': 25.254651090310706, 'successRate': 0.4765625, 'explosiveness': 1.2730306191562903}}","{'plays': 203, 'drives': 34, 'ppa': 0.2193398532502586, 'totalPPA': 44.525990209802494, 'successRate': 0.42857142857142855, 'explosiveness': 1.5232917278478697, 'powerSuccess': 1, 'stuffRate': 0.17592592592592593, 'lineYards': 2.922222222222222, 'lineYardsTotal': 316, 'secondLevelYards': 1.1481481481481481, 'secondLevelYardsTotal': 124, 'openFieldYards': 2.1574074074074074, 'openFieldYardsTotal': 0, 'totalOpportunies': 18, 'pointsPerOpportunity': 4.611111111111111, 'fieldPosition': {'averageStart': 72.3, 'averagePredictedPoints': -1.265}, 'havoc': {'total': 0.163, 'frontSeven': 0.084, 'db': 0.079}, 'standardDowns': {'rate': 0.6798029556650246, 'ppa': 0.27557589080660067, 'successRate': 0.4855072463768116, 'explosiveness': 1.4694841450871177}, 'passingDowns': {'rate': 0.32019704433497537, 'ppa': 0.09994641966910156, 'totalPPA': 22.498319434287822, 'successRate': 0.3076923076923077, 'explosiveness': 1.703547130096389}, 'rushingPlays': {'rate': 0.5320197044334976, 'ppa': 0.23648260233503438, 'totalPPA': 25.54012105218371, 'successRate': 0.4166666666666667, 'explosiveness': 1.21209804127403}, 'passingPlays': {'rate': 0.45320197044334976, 'ppa': 0.24454695037269372, 'totalPPA': 22.498319434287822, 'successRate': 0.44565217391304346, 'explosiveness': 1.8329835062650461}}"
2026,Florida International,Conference USA,"{'plays': 234, 'drives': 35, 'ppa': -0.011326475649035637, 'totalPPA': -2.650395301874339, 'successRate': 0.3803418803418803, 'explosiveness': 1.230581692539764, 'powerSuccess': 0.7333333333333333, 'stuffRate': 0.21428571428571427, 'lineYards': 2.5653061224489795, 'lineYardsTotal': 251, 'secondLevelYards': 0.7857142857142857, 'secondLevelYardsTotal': 77, 'openFieldYards': 0.3469387755102041, 'openFieldYardsTotal': 34, 'totalOpportunies': 19, 'pointsPerOpportunity': 2.473684210526316, 'fieldPosition': {'averageStart': 71.7, 'averagePredictedPoints': 1.309}, 'havoc': {'total': 0.158, 'frontSeven': 0.077, 'db': 0.081}, 'standardDowns': {'rate': 0.6282051282051282, 'ppa': -0.03463257042521253, 'successRate': 0.42857142857142855, 'explosiveness': 1.1680624516727247}, 'passingDowns': {'rate': 0.3717948717948718, 'ppa': 0.028052787938297744, 'successRate': 0.2988505747126437, 'explosiveness': 1.3820706223329742}, 'rushingPlays': {'rate': 0.4188034188034188, 'ppa': -0.1698644523721462, 'totalPPA': -16.646716332470326, 'successRate': 0.3163265306122449, 'explosiveness': 0.5957991829551629}, 'passingPlays': {'rate': 0.5598290598290598, 'ppa': 0.14143469279059429, 'totalPPA': 18.52794475556785, 'successRate': 0.4351145038167939, 'explosiveness': 1.5477605483484653}}","{'plays': 195, 'drives': 33, 'ppa': -0.008560041608650216, 'totalPPA': -1.6692081136867922, 'successRate': 0.3487179487179487, 'explosiveness': 1.0857985869307574, 'powerSuccess': 0.7272727272727273, 'stuffRate': 0.21348314606741572, 'lineYards': 2.157303370786517, 'lineYardsTotal': 192, 'secondLevelYards': 0.651685393258427, 'secondLevelYardsTotal': 58, 'openFieldYards': 0.1348314606741573, 'openFieldYardsTotal': 0, 'totalOpportunies': 16, 'pointsPerOpportunity': 3.4375, 'fieldPosition': {'averageStart': 66.9, 'averagePredictedPoints': -1.649}, 'havoc': {'total': 0.164, 'frontSeven': 0.108, 'db': 0.056}, 'standardDowns': {'rate': 0.6051282051282051, 'ppa': -0.018866586723738657, 'successRate': 0.423728813559322, 'explosiveness': 0.7623389913438047}, 'passingDowns': {'rate': 0.39487179487179486, 'ppa': 0.007234404152134665, 'totalPPA': 10.558447188960454, 'successRate': 0.23376623376623376, 'explosiveness': 1.9842974635611812}, 'rushingPlays': {'rate': 0.4564102564102564, 'ppa': -0.11421846439257657, 'totalPPA': -10.165443330939315, 'successRate': 0.30337078651685395, 'explosiveness': 0.7366664625683172}, 'passingPlays': {'rate': 0.5230769230769231, 'ppa': 0.10351418812706327, 'totalPPA': 10.558447188960454, 'successRate': 0.38235294117647056, 'explosiveness': 1.3438168527348553}}"
2026,Florida State,ACC,"{'plays': 200, 'drives': 34, 'ppa': 0.1938921730749031, 'totalPPA': 38.778434614980625, 'successRate': 0.41, 'explosiveness': 1.5378588751904794, 'powerSuccess': 0.5333333333333333, 'stuffRate': 0.17117117117117117, 'lineYards': 3.0531531531531533, 'lineYardsTotal': 339, 'secondLevelYards': 0.990990990990991, 'secondLevelYardsTotal': 110, 'openFieldYards': 1.2972972972972974, 'openFieldYardsTotal': 144, 'totalOpportunies': 19, 'pointsPerOpportunity': 4.894736842105263, 'fieldPosition': {'averageStart': 71.9, 'averagePredictedPoints': 1.218}, 'havoc': {'total': 0.17, 'frontSeven': 0.095, 'db': 0.075}, 'standardDowns': {'rate': 0.695, 'ppa': 0.03387460374520809, 'successRate': 0.4316546762589928, 'explosiveness': 1.1927946636422189}, 'passingDowns': {'rate': 0.305, 'ppa': 0.5585223720392901, 'successRate': 0.36065573770491804, 'explosiveness': 2.478943088503917}, 'rushingPlays': {'rate': 0.555, 'ppa': 0.1851610686515969, 'totalPPA': 20.552878620327256, 'successRate': 0.43243243243243246, 'explosiveness': 1.111882902390522}, 'passingPlays': {'rate': 0.42, 'ppa': 0.2827085264872647, 'totalPPA': 23.747516224930237, 'successRate': 0.38095238095238093, 'explosiveness': 2.2050375417152135}}","{'plays': 201, 'drives': 33, 'ppa': 0.308530425268399, 'totalPPA': 62.01461547894821, 'successRate': 0.4626865671641791, 'explosiveness': 1.4285567423271013, 'powerSuccess': 0.8888888888888888, 'stuffRate': 0.1724137931034483, 'lineYards': 3.1586206896551725, 'lineYardsTotal': 275, 'secondLevelYards': 1.1724137931034484, 'secondLevelYardsTotal': 102, 'openFieldYards': 1.5517241379310345, 'openFieldYardsTotal': 0, 'totalOpportunies': 17, 'pointsPerOpportunity': 3.9411764705882355, 'fieldPosition': {'averageStart': 72.1, 'averagePredictedPoints': -1.232}, 'havoc': {'total': 0.149, 'frontSeven': 0.08, 'db': 0.07}, 'standardDowns': {'rate': 0.6567164179104478, 'ppa': 0.233145164910098, 'successRate': 0.5075757575757576, 'explosiveness': 1.1595952561446266}, 'passingDowns': {'rate': 0.34328358208955223, 'ppa': 0.45274570595384445, 'totalPPA': 52.1323863937484, 'successRate': 0.37681159420289856, 'explosiveness': 2.1216498028742476}, 'rushingPlays': {'rate': 0.43283582089552236, 'ppa': 0.16538490357417107, 'totalPPA': 14.388486610952883, 'successRate': 0.4367816091954023, 'explosiveness': 0.9933712272566341}, 'passingPlays': {'rate': 0.5472636815920398, 'ppa': 0.4739307853977127, 'totalPPA': 52.1323863937484, 'successRate': 0.4909090909090909, 'explosiveness': 1.742003013058681}}"
2026,Fresno State,Pac-12,"{'plays': 179, 'drives': 37, 'ppa': 0.06663078590970507, 'totalPPA': 11.926910677837208, 'successRate': 0.3463687150837989, 'explosiveness': 1.390916776503291, 'powerSuccess': 0.45454545454545453, 'stuffRate': 0.2553191489361702, 'lineYards': 2.478723404255319, 'lineYardsTotal': 233, 'secondLevelYards': 0.7872340425531915, 'secondLevelYardsTotal': 74, 'openFieldYards': 1.3085106382978724, 'openFieldYardsTotal': 123, 'totalOpportunies': 18, 'pointsPerOpportunity': 3.3333333333333335, 'fieldPosition': {'averageStart': 67.9, 'averagePredictedPoints': 1.561}, 'havoc': {'total': 0.134, 'frontSeven': 0.112, 'db': 0.022}, 'standardDowns': {'rate': 0.6927374301675978, 'ppa': 0.02471565218225477, 'successRate': 0.3790322580645161, 'explosiveness': 1.1835144942003324}, 'passingDowns': {'rate': 0.30726256983240224, 'ppa': 0.16113036013159301, 'successRate': 0.2727272727272727, 'explosiveness': 2.040777261052561}, 'rushingPlays': {'rate': 0.5251396648044693, 'ppa': -0.06948959835576243, 'totalPPA': -6.532022245441669, 'successRate': 0.2978723404255319, 'explosiveness': 1.0933521456882336}, 'passingPlays': {'rate': 0.4245810055865922, 'ppa': 0.4076056318980157, 'totalPPA': 30.97802802424919, 'successRate': 0.4473684210526316, 'explosiveness': 1.6359700018803973}}","{'plays': 206, 'drives': 36, 'ppa': -0.041841615280780745, 'totalPPA': -8.619372747840833, 'successRate': 0.4223300970873786, 'explosiveness': 1.072078679075987, 'powerSuccess': 0.5625, 'stuffRate': 0.24242424242424243, 'lineYards': 2.7919191919191917, 'lineYardsTotal': 276, 'secondLevelYards': 0.9292929292929293, 'secondLevelYardsTotal': 92, 'openFieldYards': 0.45454545454545453, 'openFieldYardsTotal': 0, 'totalOpportunies': 15, 'pointsPerOpportunity': 2.7333333333333334, 'fieldPosition': {'averageStart': 76.7, 'averagePredictedPoints': -0.934}, 'havoc': {'total': 0.146, 'frontSeven': 0.097, 'db': 0.049}, 'standardDowns': {'rate': 0.7038834951456311, 'ppa': -0.04997741066095241, 'successRate': 0.4689655172413793, 'explosiveness': 0.8289682210537324}, 'passingDowns': {'rate': 0.2961165048543689, 'ppa': -0.022502429541028417, 'totalPPA': 19.27195138639968, 'successRate': 0.3114754098360656, 'explosiveness': 1.942158213050372}, 'rushingPlays': {'rate': 0.48058252427184467, 'ppa': -0.2081170061103737, 'totalPPA': -20.603583604926996, 'successRate': 0.37373737373737376, 'explosiveness': 0.5252720327987216}, 'passingPlays': {'rate': 0.49514563106796117, 'ppa': 0.18894069986666354, 'totalPPA': 19.27195138639968, 'successRate': 0.4803921568627451, 'explosiveness': 1.5098576652916933}}"
2026,Georgia,SEC,"{'plays': 189, 'drives': 38, 'ppa': 0.5506805689621955, 'totalPPA': 104.07862753385494, 'successRate': 0.5767195767195767, 'explosiveness': 1.3499643651416666, 'powerSuccess': 1, 'stuffRate': 0.1188118811881188, 'lineYards': 3.9188118811881187, 'lineYardsTotal': 396, 'secondLevelYards': 1.6237623762376239, 'secondLevelYardsTotal': 164, 'openFieldYards': 2.742574257425743, 'openFieldYardsTotal': 277, 'totalOpportunies': 22, 'pointsPerOpportunity': 6.181818181818182, 'fieldPosition': {'averageStart': 67.1, 'averagePredictedPoints': 1.625}, 'havoc': {'total': 0.111, 'frontSeven': 0.079, 'db': 0.032}, 'standardDowns': {'rate': 0.7724867724867724, 'ppa': 0.5542211687668844, 'successRate': 0.636986301369863, 'explosiveness': 1.2185044848404714}, 'passingDowns': {'rate': 0.2275132275132275, 'ppa': 0.5386589975323215, 'successRate': 0.37209302325581395, 'explosiveness': 2.114074919392365}, 'rushingPlays': {'rate': 0.5343915343915344, 'ppa': 0.43456845047506437, 'totalPPA': 43.8914134979815, 'successRate': 0.5544554455445545, 'explosiveness': 1.137824963742562}, 'passingPlays': {'rate': 0.43386243386243384, 'ppa': 0.689225869439819, 'totalPPA': 56.51652129406516, 'successRate': 0.6097560975609756, 'explosiveness': 1.5686346934219226}}","{'plays': 196, 'drives': 38, 'ppa': -0.08828893950878446, 'totalPPA': -17.304632143721754, 'successRate': 0.33163265306122447, 'explosiveness': 1.1592592515525166, 'powerSuccess': 0.625, 'stuffRate': 0.25609756097560976, 'lineYards': 1.8378048780487806, 'lineYardsTotal': 151, 'secondLevelYards': 0.43902439024390244, 'secondLevelYardsTotal': 36, 'openFieldYards': 0.24390243902439024, 'openFieldYardsTotal': 0, 'totalOpportunies': 12, 'pointsPerOpportunity': 3.4166666666666665, 'fieldPosition': {'averageStart': 71.7, 'averagePredictedPoints': -1.158}, 'havoc': {'total': 0.199, 'frontSeven': 0.128, 'db': 0.071}, 'standardDowns': {'rate': 0.5918367346938775, 'ppa': -0.04312519447124684, 'successRate': 0.4396551724137931, 'explosiveness': 0.8624147434102952}, 'passingDowns': {'rate': 0.40816326530612246, 'ppa': -0.15377636981321402, 'totalPPA': -0.5291478717257958, 'successRate': 0.175, 'explosiveness': 2.240621388356323}, 'rushingPlays': {'rate': 0.41836734693877553, 'ppa': -0.21546235121645138, 'totalPPA': -17.667912799749015, 'successRate': 0.2926829268292683, 'explosiveness': 0.7311062961400886}, 'passingPlays': {'rate': 0.5663265306122449, 'ppa': -0.0047670979434756375, 'totalPPA': -0.5291478717257958, 'successRate': 0.36036036036036034, 'explosiveness': 1.4024401789509957}}"
2026,Georgia Southern,Sun Belt,"{'plays': 218, 'drives': 37, 'ppa': 0.05175638571736674, 'totalPPA': 11.28289208638595, 'successRate': 0.39908256880733944, 'explosiveness': 1.1138796143115484, 'powerSuccess': 0.75, 'stuffRate': 0.1411764705882353, 'lineYards': 3.0988235294117645, 'lineYardsTotal': 263, 'secondLevelYards': 1.1294117647058823, 'secondLevelYardsTotal': 96, 'openFieldYards': 0.9529411764705882, 'openFieldYardsTotal': 81, 'totalOpportunies': 17, 'pointsPerOpportunity': 3, 'fieldPosition': {'averageStart': 74.7, 'averagePredictedPoints': 1.09}, 'havoc': {'total': 0.174, 'frontSeven': 0.11, 'db': 0.064}, 'standardDowns': {'rate': 0.6834862385321101, 'ppa': -0.037546484800698846, 'successRate': 0.436241610738255, 'explosiveness': 0.8503246182436455}, 'passingDowns': {'rate': 0.3165137614678899, 'ppa': 0.24459881625637794, 'successRate': 0.3188405797101449, 'explosiveness': 1.8925648299667157}, 'rushingPlays': {'rate': 0.38990825688073394, 'ppa': 0.0742737061267486, 'totalPPA': 6.313265020773631, 'successRate': 0.4470588235294118, 'explosiveness': 0.776171453906485}, 'passingPlays': {'rate': 0.6055045871559633, 'ppa': 0.08992157615435906, 'totalPPA': 11.869648052375396, 'successRate': 0.3712121212121212, 'explosiveness': 1.3757757387073117}}","{'plays': 191, 'drives': 38, 'ppa': -0.04504462946230549, 'totalPPA': -8.603524227300348, 'successRate': 0.29842931937172773, 'explosiveness': 1.235281547468314, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.3218390804597701, 'lineYards': 2.0022988505747126, 'lineYardsTotal': 174, 'secondLevelYards': 0.896551724137931, 'secondLevelYardsTotal': 78, 'openFieldYards': 0.6666666666666666, 'openFieldYardsTotal': 0, 'totalOpportunies': 17, 'pointsPerOpportunity': 2.7058823529411766, 'fieldPosition': {'averageStart': 70.1, 'averagePredictedPoints': -1.388}, 'havoc': {'total': 0.236, 'frontSeven': 0.173, 'db': 0.063}, 'standardDowns': {'rate': 0.6020942408376964, 'ppa': -0.03894342372500679, 'successRate': 0.3391304347826087, 'explosiveness': 1.0053302827783057}, 'passingDowns': {'rate': 0.39790575916230364, 'ppa': -0.05427671709111274, 'totalPPA': 9.997425865748593, 'successRate': 0.23684210526315788, 'explosiveness': 1.733509287629999}, 'rushingPlays': {'rate': 0.45549738219895286, 'ppa': -0.09435670699615084, 'totalPPA': -8.209033508665122, 'successRate': 0.3103448275862069, 'explosiveness': 0.8537327773206689}, 'passingPlays': {'rate': 0.4869109947643979, 'ppa': 0.10749920285751174, 'totalPPA': 9.997425865748593, 'successRate': 0.3010752688172043, 'explosiveness': 1.5867076015391113}}"
2026,Georgia State,Sun Belt,"{'plays': 228, 'drives': 36, 'ppa': 0.25563262584852103, 'totalPPA': 58.2842386934628, 'successRate': 0.49122807017543857, 'explosiveness': 1.2398509323171691, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.1440677966101695, 'lineYards': 3.5406779661016947, 'lineYardsTotal': 418, 'secondLevelYards': 1.3135593220338984, 'secondLevelYardsTotal': 155, 'openFieldYards': 1.9830508474576272, 'openFieldYardsTotal': 234, 'totalOpportunies': 24, 'pointsPerOpportunity': 4.375, 'fieldPosition': {'averageStart': 67.6, 'averagePredictedPoints': 1.592}, 'havoc': {'total': 0.096, 'frontSeven': 0.039, 'db': 0.057}, 'standardDowns': {'rate': 0.7543859649122807, 'ppa': 0.11264045717083258, 'successRate': 0.5116279069767442, 'explosiveness': 0.9540372994786542}, 'passingDowns': {'rate': 0.24561403508771928, 'ppa': 0.694822858215707, 'successRate': 0.42857142857142855, 'explosiveness': 2.287834252725058}, 'rushingPlays': {'rate': 0.5175438596491229, 'ppa': 0.2467531246718328, 'totalPPA': 29.116868711276272, 'successRate': 0.4745762711864407, 'explosiveness': 1.0111201247768602}, 'passingPlays': {'rate': 0.45614035087719296, 'ppa': 0.3504906466054289, 'totalPPA': 36.4510272469646, 'successRate': 0.5096153846153846, 'explosiveness': 1.4733238064817662}}","{'plays': 169, 'drives': 35, 'ppa': 0.06275795900833797, 'totalPPA': 10.606095072409117, 'successRate': 0.3727810650887574, 'explosiveness': 1.2638678640384742, 'powerSuccess': 1, 'stuffRate': 0.21428571428571427, 'lineYards': 3.194047619047619, 'lineYardsTotal': 268, 'secondLevelYards': 1.2857142857142858, 'secondLevelYardsTotal': 108, 'openFieldYards': 1.75, 'openFieldYardsTotal': 0, 'totalOpportunies': 13, 'pointsPerOpportunity': 4.384615384615385, 'fieldPosition': {'averageStart': 70.7, 'averagePredictedPoints': -1.345}, 'havoc': {'total': 0.154, 'frontSeven': 0.089, 'db': 0.065}, 'standardDowns': {'rate': 0.6449704142011834, 'ppa': 0.10322619598685481, 'successRate': 0.44954128440366975, 'explosiveness': 1.1763131392032156}, 'passingDowns': {'rate': 0.35502958579881655, 'ppa': -0.010759338169300959, 'totalPPA': -4.2476564898654505, 'successRate': 0.23333333333333334, 'explosiveness': 1.5703094009618788}, 'rushingPlays': {'rate': 0.4970414201183432, 'ppa': 0.24111733287300463, 'totalPPA': 20.253855961332388, 'successRate': 0.4166666666666667, 'explosiveness': 1.1493224590438864}, 'passingPlays': {'rate': 0.47337278106508873, 'ppa': -0.05309570612331813, 'totalPPA': -4.2476564898654505, 'successRate': 0.3375, 'explosiveness': 1.3858276850658435}}"
