season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2020,7,Louisiana,309,Sun Belt,27,1674.0,1654.0,Coastal Carolina,324,Sun Belt,30,1440.0,1460.0,1,-3
2020,7,Arkansas State,2032,Sun Belt,59,1359.0,1369.0,Georgia State,2247,Sun Belt,52,1360.0,1350.0,1,7
2020,7,Tulane,2655,American Athletic,34,1567.0,1565.0,SMU,2567,American Athletic,37,1610.0,1612.0,1,-3
2020,7,Houston,248,American Athletic,26,1525.0,1513.0,BYU,252,FBS Independents,43,1821.0,1833.0,0,-17
2020,7,South Alabama,6,Sun Belt,30,1203.0,1222.0,Texas State,326,Sun Belt,20,1230.0,1211.0,1,10
2020,7,Tennessee,2633,SEC,7,1581.0,1518.0,Kentucky,96,SEC,34,1671.0,1734.0,1,-27
2020,7,Temple,218,American Athletic,39,1410.0,1408.0,South Florida,58,American Athletic,37,1184.0,1186.0,1,2
2020,7,West Virginia,277,Big 12,38,1509.0,1525.0,Kansas,2305,Big 12,17,1172.0,1156.0,1,21
2020,7,Syracuse,183,ACC,21,1405.0,1370.0,Liberty,2335,FBS Independents,38,1464.0,1499.0,0,-17
2020,7,Georgia Tech,59,ACC,7,1357.0,1252.0,Clemson,228,ACC,73,2089.0,2194.0,1,-66
2020,7,Miami,2390,ACC,31,1663.0,1673.0,Pittsburgh,221,ACC,19,1506.0,1496.0,1,12
2020,7,South Carolina,2579,SEC,30,1562.0,1587.0,Auburn,2,SEC,22,1754.0,1729.0,1,8
2020,7,East Carolina,151,American Athletic,23,1252.0,1254.0,Navy,2426,American Athletic,27,1383.0,1381.0,1,-4
2020,7,UTSA,2636,Conference USA,16,1249.0,1255.0,Army,349,FBS Independents,28,1627.0,1621.0,0,-12
2020,7,UAB,5,Conference USA,37,1452.0,1502.0,Western Kentucky,98,Conference USA,14,1395.0,1345.0,1,23
2020,7,North Alabama,2453,Big South,17,,,Jacksonville State,55,OVC,24,,,0,-7
2020,7,Notre Dame,87,FBS Independents,12,1907.0,1893.0,Louisville,97,ACC,7,1391.0,1405.0,1,5
2020,7,Memphis,235,American Athletic,50,1700.0,1702.0,UCF,2116,American Athletic,49,1739.0,1737.0,1,1
2020,7,Troy,2653,Sun Belt,31,,,Eastern Kentucky,2198,OVC,29,,,0,2
2020,7,NC State,152,ACC,31,1413.0,1432.0,Duke,150,ACC,20,1402.0,1383.0,1,11
2020,7,Arkansas,8,SEC,33,1339.0,1380.0,Ole Miss,145,SEC,21,1554.0,1513.0,1,12
2020,7,Mississippi State,344,SEC,14,1532.0,1507.0,Texas A&M,245,SEC,28,1607.0,1632.0,1,-14
2020,7,Georgia Southern,290,Sun Belt,41,1453.0,1508.0,Massachusetts,113,FBS Independents,0,955.0,900.0,0,41
2020,7,Wake Forest,154,ACC,40,1503.0,1545.0,Virginia,258,ACC,23,1552.0,1510.0,1,17
2020,7,Stephen F. Austin,2617,Southland,31,,,Angelo State,2025,Lone Star,12,,,0,19
2020,7,Middle Tennessee,2393,Conference USA,35,1251.0,1208.0,North Texas,249,Conference USA,52,1230.0,1273.0,1,-17
2020,7,Louisiana Tech,2348,Conference USA,17,1472.0,1437.0,Marshall,276,Conference USA,35,1557.0,1592.0,1,-18
2020,7,Florida State,52,ACC,31,1382.0,1387.0,North Carolina,153,ACC,28,1678.0,1673.0,1,3
2020,7,Alabama,333,SEC,41,2000.0,2030.0,Georgia,61,SEC,24,1919.0,1889.0,1,17
2020,7,Virginia Tech,259,ACC,40,1619.0,1673.0,Boston College,103,ACC,14,1512.0,1458.0,1,26
2020,7,Missouri State,2623,MVFC,24,,,Central Arkansas,2110,Southland,33,,,0,-9
