season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2020,16,Marshall,276,Conference USA,13,1582,1557,UAB,5,Conference USA,22,1506,1531,1,-9
2020,16,Rutgers,164,Big Ten,21,1340,1339,Nebraska,158,Big Ten,28,1504,1505,1,-7
2020,16,Buffalo,2084,Mid-American,28,1747,1712,Ball State,2050,Mid-American,38,1504,1539,1,-10
2020,16,USC,30,Pac-12,24,1695,1692,Oregon,2483,Pac-12,31,1833,1836,1,-7
2020,16,Tennessee,2633,SEC,13,1504,1484,Texas A&M,245,SEC,34,1820,1840,1,-21
2020,16,Iowa State,66,Big 12,21,1899,1897,Oklahoma,201,Big 12,27,1961,1963,1,-6
2020,16,Ohio State,194,Big Ten,22,2119,2111,Northwestern,77,Big Ten,10,1643,1651,1,12
2020,16,Utah,254,Pac-12,45,1685,1709,Washington State,265,Pac-12,28,1541,1517,1,17
2020,16,Army,349,FBS Independents,10,1573,1575,Air Force,2005,Mountain West,7,1677,1675,0,3
2020,16,LSU,99,SEC,53,1757,1756,Ole Miss,145,SEC,48,1598,1599,1,5
2020,16,Mississippi State,344,SEC,51,1460,1514,Missouri,142,SEC,32,1558,1504,1,19
2020,16,Wisconsin,275,Big Ten,20,1862,1860,Minnesota,135,Big Ten,17,1626,1628,1,3
2020,16,Notre Dame,87,FBS Independents,10,1962,1932,Clemson,228,ACC,34,2191,2221,1,-24
2020,16,San José State,23,Mountain West,34,1513,1568,Boise State,68,Mountain West,20,1708,1653,1,14
2020,16,Penn State,213,Big Ten,56,1691,1752,Illinois,356,Big Ten,21,1399,1338,1,35
2020,16,UCLA,26,Pac-12,47,1529,1525,Stanford,24,Pac-12,48,1482,1486,1,-1
2020,16,Cincinnati,2132,American Athletic,27,1935,1931,Tulsa,202,American Athletic,24,1539,1543,1,3
2020,16,Florida,57,SEC,46,1877,1899,Alabama,333,SEC,52,2351,2329,1,-6
2020,16,Oregon State,204,Pac-12,33,1426,1423,Arizona State,9,Pac-12,46,1712,1715,1,-13
