season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2020,6,Houston,248,American Athletic,49,1468.0,1525.0,Tulane,2655,American Athletic,31,1624.0,1567.0,1,18
2020,6,Georgia Tech,59,ACC,46,1297.0,1357.0,Louisville,97,ACC,27,1451.0,1391.0,1,19
2020,6,Liberty,2335,FBS Independents,40,1408.0,1464.0,UL Monroe,2433,Sun Belt,7,1128.0,1072.0,0,33
2020,6,Virginia,258,ACC,21,1626.0,1552.0,NC State,152,ACC,38,1339.0,1413.0,1,-17
2020,6,North Carolina,153,ACC,56,1660.0,1678.0,Virginia Tech,259,ACC,45,1637.0,1619.0,1,11
2020,6,Oklahoma,201,Big 12,53,1739.0,1763.0,Texas,251,Big 12,45,1807.0,1783.0,1,8
2020,6,LSU,99,SEC,41,2004.0,1961.0,Missouri,142,SEC,45,1522.0,1565.0,1,-4
2020,6,Texas A&M,245,SEC,41,1603.0,1607.0,Florida,57,SEC,38,1798.0,1794.0,1,3
2020,6,Vanderbilt,238,SEC,7,1282.0,1211.0,South Carolina,2579,SEC,41,1491.0,1562.0,1,-34
2020,6,Syracuse,183,ACC,24,1446.0,1405.0,Duke,150,ACC,38,1361.0,1402.0,1,-14
2020,6,Army,349,FBS Independents,14,,,The Citadel,2643,Southern,9,,,0,5
2020,6,Jacksonville State,55,OVC,34,,,Mercer,2382,Southern,28,,,0,6
2020,6,Iowa State,66,Big 12,31,1640.0,1664.0,Texas Tech,2641,Big 12,15,1523.0,1499.0,1,16
2020,6,Troy,2653,Sun Belt,37,1384.0,1419.0,Texas State,326,Sun Belt,17,1265.0,1230.0,1,20
2020,6,BYU,252,FBS Independents,27,1842.0,1821.0,UTSA,2636,Conference USA,20,1228.0,1249.0,0,7
2020,6,Georgia,61,SEC,44,1892.0,1919.0,Tennessee,2633,SEC,21,1608.0,1581.0,1,23
2020,6,Arkansas State,2032,Sun Belt,50,,,Central Arkansas,2110,Southland,27,,,0,23
2020,6,Boston College,103,ACC,31,1511.0,1512.0,Pittsburgh,221,ACC,30,1507.0,1506.0,1,1
2020,6,TCU,2628,Big 12,14,1598.0,1588.0,Kansas State,2306,Big 12,21,1637.0,1647.0,1,-7
2020,6,Auburn,2,SEC,30,1759.0,1754.0,Arkansas,8,SEC,28,1334.0,1339.0,1,2
2020,6,Florida International,2229,Conference USA,28,1383.0,1369.0,Middle Tennessee,2393,Conference USA,31,1237.0,1251.0,1,-3
2020,6,Navy,2426,American Athletic,31,1382.0,1383.0,Temple,218,American Athletic,29,1411.0,1410.0,1,2
2020,6,South Florida,58,American Athletic,24,1239.0,1184.0,East Carolina,151,American Athletic,44,1197.0,1252.0,1,-20
2020,6,Western Kentucky,98,Conference USA,14,1453.0,1395.0,Marshall,276,Conference USA,38,1499.0,1557.0,1,-24
2020,6,Clemson,228,ACC,42,2067.0,2089.0,Miami,2390,ACC,17,1685.0,1663.0,1,25
2020,6,Kentucky,96,SEC,24,1622.0,1671.0,Mississippi State,344,SEC,2,1581.0,1532.0,1,22
2020,6,Notre Dame,87,FBS Independents,42,1918.0,1907.0,Florida State,52,ACC,26,1371.0,1382.0,1,16
2020,6,Ole Miss,145,SEC,48,1547.0,1554.0,Alabama,333,SEC,63,2007.0,2000.0,1,-15
2020,6,Louisiana Tech,2348,Conference USA,21,1478.0,1472.0,UTEP,2638,Conference USA,17,1142.0,1148.0,1,4
2020,6,North Texas,249,Conference USA,21,1297.0,1230.0,Charlotte,2429,Conference USA,49,1379.0,1446.0,1,-28
