game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
401760359,2025,1,regular,2025-08-30T00:00:00.000Z,Air Force,Bucknell,,,Falcon Stadium,False,False,,Air Force
401760368,2025,3,regular,2025-09-13T00:00:00.000Z,Utah State,Air Force,,,Maverik Stadium,False,True,,Air Force
401760372,2025,4,regular,2025-09-20T00:00:00.000Z,Air Force,Boise State,,,Falcon Stadium,False,True,,Air Force
401760378,2025,5,regular,2025-09-27T00:00:00.000Z,Air Force,Hawai'i,,,Falcon Stadium,False,True,,Air Force
401760381,2025,6,regular,2025-10-04T00:00:00.000Z,Navy,Air Force,,,Navy-Marine Corps Memorial Stadium,False,False,,Air Force
401760386,2025,7,regular,2025-10-11T00:00:00.000Z,UNLV,Air Force,,,Allegiant Stadium,False,True,,Air Force
401760392,2025,8,regular,2025-10-18T00:00:00.000Z,Air Force,Wyoming,,,Falcon Stadium,False,True,,Air Force
401760401,2025,10,regular,2025-11-01T00:00:00.000Z,Air Force,Army,,,Falcon Stadium,False,False,,Air Force
401760406,2025,11,regular,2025-11-08T00:00:00.000Z,San José State,Air Force,,,CEFCU Stadium,False,True,,Air Force
401757174,2025,12,regular,2025-11-15T00:00:00.000Z,UConn,Air Force,,,Pratt & Whitney Stadium,False,False,,Air Force
401760415,2025,13,regular,2025-11-22T00:00:00.000Z,Air Force,New Mexico,,,Falcon Stadium,False,True,,Air Force
401760421,2025,14,regular,2025-11-29T00:00:00.000Z,Colorado State,Air Force,,,Canvas Stadium,False,True,,Air Force
401762789,2025,1,regular,2025-08-28T00:00:00.000Z,Akron,Wyoming,,,InfoCision Stadium,False,False,,Akron
401752810,2025,2,regular,2025-09-06T00:00:00.000Z,Nebraska,Akron,,,"Memorial Stadium (Lincoln, NE)",False,False,,Akron
401762463,2025,3,regular,2025-09-13T00:00:00.000Z,UAB,Akron,,,Protective Stadium,False,False,,Akron
401762821,2025,4,regular,2025-09-20T00:00:00.000Z,Akron,Duquesne,,,InfoCision Stadium,False,False,,Akron
401762824,2025,5,regular,2025-09-27T00:00:00.000Z,Toledo,Akron,,,Glass Bowl,False,True,,Akron
