game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
232422005,2003,2,regular,2003-08-30T18:00:00.000Z,Air Force,Wofford,49,0,Falcon Stadium,False,False,40111.0,Air Force
232490077,2003,3,regular,2003-09-06T17:00:00.000Z,Northwestern,Air Force,21,22,Ryan Field,False,True,21722.0,Air Force
232562005,2003,4,regular,2003-09-13T18:00:00.000Z,Air Force,North Texas,34,21,Falcon Stadium,False,False,32541.0,Air Force
232632005,2003,5,regular,2003-09-20T18:00:00.000Z,Air Force,Wyoming,35,29,Falcon Stadium,False,True,38622.0,Air Force
232700252,2003,6,regular,2003-09-27T19:00:00.000Z,BYU,Air Force,10,24,LaVell Edwards Stadium,False,True,62210.0,Air Force
232772426,2003,7,regular,2003-10-04T17:30:00.000Z,Navy,Air Force,28,25,,False,False,30623.0,Air Force
232842005,2003,8,regular,2003-10-11T19:00:00.000Z,Air Force,UNLV,24,7,Falcon Stadium,False,True,43873.0,Air Force
232890036,2003,9,regular,2003-10-17T02:00:00.000Z,Colorado State,Air Force,30,20,Sonny Lubick Field at Hughes Stadium,False,True,32701.0,Air Force
233052005,2003,11,regular,2003-11-01T18:00:00.000Z,Air Force,Utah,43,45,Falcon Stadium,False,True,30004.0,Air Force
233122005,2003,12,regular,2003-11-08T19:00:00.000Z,Air Force,Army,31,3,Falcon Stadium,False,True,50108.0,Air Force
233190167,2003,13,regular,2003-11-15T20:00:00.000Z,New Mexico,Air Force,24,12,University Stadium (NM),False,True,35132.0,Air Force
233260021,2003,14,regular,2003-11-23T02:00:00.000Z,San Diego State,Air Force,24,3,Qualcomm Stadium,False,True,23682.0,Air Force
232402006,2003,2,regular,2003-08-28T23:30:00.000Z,Akron,Kent State,38,41,,False,True,26814.0,Akron
232490275,2003,3,regular,2003-09-06T19:30:00.000Z,Wisconsin,Akron,48,31,Camp Randall Stadium,False,False,75401.0,Akron
232562006,2003,4,regular,2003-09-13T22:00:00.000Z,Akron,Eastern Michigan,24,17,,False,True,10262.0,Akron
232632006,2003,5,regular,2003-09-20T23:00:00.000Z,Akron,Howard,65,7,,True,False,20259.0,Akron
232702084,2003,6,regular,2003-09-27T22:00:00.000Z,Buffalo,Akron,21,38,UB Stadium,False,True,6385.0,Akron
232770193,2003,7,regular,2003-10-04T18:00:00.000Z,Miami (OH),Akron,45,20,Yager Stadium,False,True,20157.0,Akron
232842006,2003,8,regular,2003-10-11T22:00:00.000Z,Akron,Cal Poly,45,14,,True,False,8319.0,Akron
232912006,2003,9,regular,2003-10-18T22:00:00.000Z,Akron,UCF,38,24,,False,True,8113.0,Akron
232980041,2003,10,regular,2003-10-25T16:00:00.000Z,UConn,Akron,38,37,Pratt & Whitney Stadium,False,False,36074.0,Akron
233050276,2003,11,regular,2003-11-01T22:30:00.000Z,Marshall,Akron,42,24,Joan C. Edwards Stadium,False,True,29884.0,Akron
233122117,2003,12,regular,2003-11-08T18:00:00.000Z,Central Michigan,Akron,28,40,Kelly/Shorts Stadium,False,True,9222.0,Akron
233192006,2003,13,regular,2003-11-15T17:00:00.000Z,Akron,Ohio,35,28,,False,True,9102.0,Akron
232420333,2003,2,regular,2003-08-30T23:45:00.000Z,Alabama,South Florida,40,17,Legion Field,False,False,76780.0,Alabama
232490333,2003,3,regular,2003-09-06T23:45:00.000Z,Alabama,Oklahoma,13,20,Bryant-Denny Stadium,False,False,83818.0,Alabama
232560333,2003,4,regular,2003-09-13T23:45:00.000Z,Alabama,Kentucky,27,17,Bryant-Denny Stadium,False,True,83018.0,Alabama
232630333,2003,5,regular,2003-09-20T23:00:00.000Z,Alabama,Northern Illinois,16,19,Bryant-Denny Stadium,False,False,83018.0,Alabama
232700333,2003,6,regular,2003-09-27T19:30:00.000Z,Alabama,Arkansas,31,34,Bryant-Denny Stadium,False,True,82818.0,Alabama
232770061,2003,7,regular,2003-10-04T19:30:00.000Z,Georgia,Alabama,37,23,Sanford Stadium,False,True,92058.0,Alabama
232840333,2003,8,regular,2003-10-11T19:00:00.000Z,Alabama,Southern Miss,17,3,Bryant-Denny Stadium,False,False,82818.0,Alabama
232910145,2003,9,regular,2003-10-18T16:30:00.000Z,Ole Miss,Alabama,43,28,Vaught-Hemingway Stadium,False,True,60825.0,Alabama
232980333,2003,10,regular,2003-10-25T19:30:00.000Z,Alabama,Tennessee,43,51,Bryant-Denny Stadium,False,True,83018.0,Alabama
233120344,2003,12,regular,2003-11-08T17:30:00.000Z,Mississippi State,Alabama,0,38,Davis Wade Stadium,False,True,48242.0,Alabama
233190333,2003,13,regular,2003-11-16T00:45:00.000Z,Alabama,LSU,3,27,Bryant-Denny Stadium,False,True,83818.0,Alabama
233260002,2003,14,regular,2003-11-23T00:45:00.000Z,Auburn,Alabama,28,23,Jordan-Hare Stadium,False,True,86063.0,Alabama
233330062,2003,15,regular,2003-11-30T00:45:00.000Z,Hawai'i,Alabama,37,29,Aloha Stadium,False,False,43477.0,Alabama
232420062,2003,2,regular,2003-08-31T04:05:00.000Z,Hawai'i,App State,40,17,Aloha Stadium,True,False,42996.0,App State
232492198,2003,3,regular,2003-09-06T19:30:00.000Z,Eastern Kentucky,App State,35,7,Roy Kidd Stadium,False,False,,App State
232632026,2003,5,regular,2003-09-20T18:00:00.000Z,App State,Morehead State,24,21,Kidd Brewer Stadium,False,False,,App State
232702643,2003,6,regular,2003-09-27T18:00:00.000Z,The Citadel,App State,24,21,,True,True,,App State
232772026,2003,7,regular,2003-10-04T19:30:00.000Z,App State,East Tennessee State,21,7,Kidd Brewer Stadium,False,True,,App State
232840231,2003,8,regular,2003-10-11T19:30:00.000Z,Furman,App State,10,13,Paladin Stadium,False,True,,App State
232912026,2003,9,regular,2003-10-18T20:00:00.000Z,App State,Georgia Southern,28,21,Kidd Brewer Stadium,False,True,,App State
232982747,2003,10,regular,2003-10-25T16:20:00.000Z,Wofford,App State,24,14,Gibbs Stadium,False,True,,App State
233052026,2003,11,regular,2003-11-01T19:00:00.000Z,App State,Chattanooga,47,7,Kidd Brewer Stadium,False,True,,App State
233122210,2003,12,regular,2003-11-08T19:00:00.000Z,Elon,App State,12,34,Rhodes Stadium,False,True,,App State
233192026,2003,13,regular,2003-11-15T19:00:00.000Z,App State,Western Carolina,26,18,Kidd Brewer Stadium,False,True,,App State
232420012,2003,2,regular,2003-08-31T02:00:00.000Z,Arizona,UTEP,42,7,Arizona Stadium,False,False,40264.0,Arizona
232490012,2003,3,regular,2003-09-07T02:00:00.000Z,Arizona,LSU,13,59,Arizona Stadium,False,False,46110.0,Arizona
232560012,2003,4,regular,2003-09-14T02:00:00.000Z,Arizona,Oregon,10,48,Arizona Stadium,False,True,40462.0,Arizona
232632509,2003,5,regular,2003-09-20T17:00:00.000Z,Purdue,Arizona,59,7,Ross-Ade Stadium,False,True,52310.0,Arizona
232700012,2003,6,regular,2003-09-28T02:00:00.000Z,Arizona,TCU,10,13,Arizona Stadium,False,True,40515.0,Arizona
