game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
262522633,2006,2,regular,2006-09-09T23:00:00.000Z,Tennessee,Air Force,31,30,Neyland Stadium,False,False,105466.0,Air Force
262662751,2006,4,regular,2006-09-23T20:30:00.000Z,Wyoming,Air Force,24,31,,False,True,20177.0,Air Force
262732005,2006,5,regular,2006-09-30T18:00:00.000Z,Air Force,New Mexico,24,7,Falcon Stadium,False,True,40453.0,Air Force
262802005,2006,6,regular,2006-10-07T18:00:00.000Z,Air Force,Navy,17,24,Falcon Stadium,False,False,45246.0,Air Force
262852005,2006,7,regular,2006-10-13T00:00:00.000Z,Air Force,Colorado State,24,21,Falcon Stadium,False,True,30008.0,Air Force
262940021,2006,8,regular,2006-10-22T00:00:00.000Z,San Diego State,Air Force,19,12,Qualcomm Stadium,False,True,26871.0,Air Force
263012005,2006,9,regular,2006-10-28T18:00:00.000Z,Air Force,BYU,14,33,Falcon Stadium,False,True,35521.0,Air Force
263070349,2006,10,regular,2006-11-04T02:00:00.000Z,Army,Air Force,7,43,Michie Stadium,False,False,32066.0,Air Force
263152005,2006,11,regular,2006-11-11T21:00:00.000Z,Air Force,Notre Dame,17,39,Falcon Stadium,False,False,49367.0,Air Force
263222005,2006,12,regular,2006-11-19T00:30:00.000Z,Air Force,Utah,14,17,Falcon Stadium,False,True,27611.0,Air Force
263282439,2006,13,regular,2006-11-25T00:00:00.000Z,UNLV,Air Force,42,39,Sam Boyd Stadium,False,True,0.0,Air Force
263362628,2006,14,regular,2006-12-02T20:30:00.000Z,TCU,Air Force,38,14,Amon G. Carter Stadium,False,True,30767.0,Air Force
262450213,2006,1,regular,2006-09-02T19:30:00.000Z,Penn State,Akron,34,16,Beaver Stadium,False,False,106505.0,Akron
262520152,2006,2,regular,2006-09-09T16:00:00.000Z,NC State,Akron,17,20,Carter-Finley Stadium,False,False,56103.0,Akron
262592117,2006,3,regular,2006-09-16T17:00:00.000Z,Central Michigan,Akron,24,21,Kelly/Shorts Stadium,False,True,20097.0,Akron
262662006,2006,4,regular,2006-09-23T22:00:00.000Z,Akron,North Texas,33,13,,False,False,16011.0,Akron
262732309,2006,5,regular,2006-09-30T18:00:00.000Z,Kent State,Akron,37,15,Dix Stadium,False,True,22013.0,Akron
262802132,2006,6,regular,2006-10-07T19:30:00.000Z,Cincinnati,Akron,20,14,Nippert Stadium,False,False,18123.0,Akron
262942006,2006,8,regular,2006-10-21T22:00:00.000Z,Akron,Miami (OH),24,13,,False,True,17721.0,Akron
263012649,2006,9,regular,2006-10-28T23:00:00.000Z,Toledo,Akron,35,20,Glass Bowl,False,True,19331.0,Akron
263082006,2006,10,regular,2006-11-04T19:00:00.000Z,Akron,Bowling Green,35,28,,False,True,15728.0,Akron
263132006,2006,11,regular,2006-11-09T23:00:00.000Z,Akron,Buffalo,31,16,,False,True,14512.0,Akron
263200195,2006,12,regular,2006-11-17T00:30:00.000Z,Ohio,Akron,17,7,Peden Stadium,False,True,15631.0,Akron
263282006,2006,13,regular,2006-11-24T20:30:00.000Z,Akron,Western Michigan,0,17,,False,True,16686.0,Akron
262450333,2006,1,regular,2006-09-02T23:00:00.000Z,Alabama,Hawai'i,25,17,Bryant-Denny Stadium,False,False,92138.0,Alabama
262520333,2006,2,regular,2006-09-09T19:30:00.000Z,Alabama,Vanderbilt,13,10,Bryant-Denny Stadium,False,True,92138.0,Alabama
262590333,2006,3,regular,2006-09-16T23:07:00.000Z,Alabama,UL Monroe,41,7,Bryant-Denny Stadium,False,False,92138.0,Alabama
262660008,2006,4,regular,2006-09-23T19:30:00.000Z,Arkansas,Alabama,24,23,Razorback Stadium,False,True,74687.0,Alabama
262730057,2006,5,regular,2006-09-30T19:30:00.000Z,Florida,Alabama,28,13,Ben Hill Griffin Stadium,False,True,90671.0,Alabama
262800333,2006,6,regular,2006-10-07T23:07:00.000Z,Alabama,Duke,30,14,Bryant-Denny Stadium,False,False,92138.0,Alabama
262870333,2006,7,regular,2006-10-14T19:30:00.000Z,Alabama,Ole Miss,26,23,Bryant-Denny Stadium,False,True,92138.0,Alabama
262942633,2006,8,regular,2006-10-21T19:30:00.000Z,Tennessee,Alabama,16,13,Neyland Stadium,False,True,106695.0,Alabama
263010333,2006,9,regular,2006-10-28T19:07:00.000Z,Alabama,Florida International,38,3,Bryant-Denny Stadium,False,False,92138.0,Alabama
263080333,2006,10,regular,2006-11-04T18:30:00.000Z,Alabama,Mississippi State,16,24,Bryant-Denny Stadium,False,True,92138.0,Alabama
263150099,2006,11,regular,2006-11-12T00:45:00.000Z,LSU,Alabama,28,14,Tiger Stadium (LA),False,True,92588.0,Alabama
263220333,2006,12,regular,2006-11-18T20:34:00.000Z,Alabama,Auburn,15,22,Bryant-Denny Stadium,False,True,92138.0,Alabama
262450152,2006,1,regular,2006-09-02T22:00:00.000Z,NC State,App State,23,10,Carter-Finley Stadium,False,False,57583.0,App State
262522026,2006,2,regular,2006-09-09T19:30:00.000Z,App State,James Madison,21,10,Kidd Brewer Stadium,False,False,,App State
262592026,2006,3,regular,2006-09-16T19:30:00.000Z,App State,Mars Hill,41,0,Kidd Brewer Stadium,False,False,,App State
262662241,2006,4,regular,2006-09-23T22:00:00.000Z,Gardner-Webb,App State,6,41,Ernest W. Spangler Stadium,False,False,,App State
262732026,2006,5,regular,2006-09-30T19:30:00.000Z,App State,Elon,45,21,Kidd Brewer Stadium,False,True,,App State
262800236,2006,6,regular,2006-10-07T22:00:00.000Z,Chattanooga,App State,21,56,Finley Stadium,False,True,,App State
262872026,2006,7,regular,2006-10-14T19:30:00.000Z,App State,Wofford,14,7,Kidd Brewer Stadium,False,True,,App State
262940290,2006,8,regular,2006-10-21T16:00:00.000Z,Georgia Southern,App State,20,27,Allen E. Paulson Stadium,False,True,,App State
263012026,2006,9,regular,2006-10-28T19:30:00.000Z,App State,Furman,40,7,Kidd Brewer Stadium,False,True,,App State
263082026,2006,10,regular,2006-11-04T20:30:00.000Z,App State,The Citadel,42,13,Kidd Brewer Stadium,False,True,,App State
263152717,2006,11,regular,2006-11-11T21:00:00.000Z,Western Carolina,App State,9,31,E. J. Whitmire Stadium,False,True,,App State
263292026,2006,13,regular,2006-11-25T20:30:00.000Z,App State,Coastal Carolina,45,28,Kidd Brewer Stadium,False,False,,App State
263362026,2006,14,regular,2006-12-02T21:00:00.000Z,App State,Montana State,38,17,Kidd Brewer Stadium,False,False,,App State
262450012,2006,1,regular,2006-09-03T02:15:00.000Z,Arizona,BYU,16,13,Arizona Stadium,False,True,58450.0,Arizona
262520099,2006,2,regular,2006-09-09T22:30:00.000Z,LSU,Arizona,45,3,Tiger Stadium (LA),False,False,92221.0,Arizona
262590012,2006,3,regular,2006-09-17T02:00:00.000Z,Arizona,Stephen F. Austin,28,10,Arizona Stadium,False,False,47402.0,Arizona
262660012,2006,4,regular,2006-09-24T00:00:00.000Z,Arizona,USC,3,20,Arizona Stadium,False,True,58801.0,Arizona
262730012,2006,5,regular,2006-10-01T02:00:00.000Z,Arizona,Washington,10,21,Arizona Stadium,False,True,55409.0,Arizona
262800026,2006,6,regular,2006-10-07T23:00:00.000Z,UCLA,Arizona,27,7,Rose Bowl,False,True,65644.0,Arizona
