game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
242482005,2004,2,regular,2004-09-04T16:00:00.000Z,Air Force,California,14,56,Falcon Stadium,False,True,0.0,Air Force
242552005,2004,3,regular,2004-09-11T18:07:00.000Z,Air Force,Eastern Washington,42,20,Falcon Stadium,False,False,34389.0,Air Force
242622439,2004,4,regular,2004-09-19T02:00:00.000Z,UNLV,Air Force,10,27,Sam Boyd Stadium,False,True,0.0,Air Force
242690254,2004,5,regular,2004-09-25T19:00:00.000Z,Utah,Air Force,49,35,Rice-Eccles Stadium,False,True,0.0,Air Force
242742005,2004,6,regular,2004-09-30T23:45:00.000Z,Air Force,Navy,21,24,Falcon Stadium,False,False,0.0,Air Force
242832005,2004,7,regular,2004-10-09T22:30:00.000Z,Air Force,New Mexico,28,23,Falcon Stadium,False,True,0.0,Air Force
242972005,2004,9,regular,2004-10-23T19:05:00.000Z,Air Force,BYU,24,41,Falcon Stadium,False,True,0.0,Air Force
243042751,2004,10,regular,2004-10-30T19:00:00.000Z,Wyoming,Air Force,43,26,,False,True,0.0,Air Force
243110349,2004,11,regular,2004-11-06T19:00:00.000Z,Army,Air Force,22,31,Michie Stadium,False,True,0.0,Air Force
243182005,2004,12,regular,2004-11-13T20:00:00.000Z,Air Force,San Diego State,31,37,Falcon Stadium,False,True,0.0,Air Force
243252005,2004,13,regular,2004-11-20T20:00:00.000Z,Air Force,Colorado State,47,17,Falcon Stadium,False,True,0.0,Air Force
242480213,2004,2,regular,2004-09-04T19:30:00.000Z,Penn State,Akron,48,10,Beaver Stadium,False,False,0.0,Akron
242552006,2004,3,regular,2004-09-11T22:00:00.000Z,Akron,Middle Tennessee,24,31,,False,False,0.0,Akron
242620258,2004,4,regular,2004-09-18T19:00:00.000Z,Virginia,Akron,51,0,Scott Stadium,False,False,0.0,Akron
242672309,2004,5,regular,2004-09-23T23:00:00.000Z,Kent State,Akron,19,24,Dix Stadium,False,True,0.0,Akron
242762459,2004,6,regular,2004-10-02T20:00:00.000Z,Northern Illinois,Akron,49,19,,False,True,0.0,Akron
242832006,2004,7,regular,2004-10-09T22:00:00.000Z,Akron,Buffalo,44,21,,False,True,0.0,Akron
242902116,2004,8,regular,2004-10-16T22:00:00.000Z,UCF,Akron,21,26,,False,True,0.0,Akron
242972006,2004,9,regular,2004-10-23T22:00:00.000Z,Akron,Ball State,35,23,,False,True,0.0,Akron
243102006,2004,11,regular,2004-11-06T01:00:00.000Z,Akron,Marshall,31,28,,False,True,0.0,Akron
243180195,2004,12,regular,2004-11-13T18:00:00.000Z,Ohio,Akron,19,31,Peden Stadium,False,True,0.0,Akron
243252006,2004,13,regular,2004-11-20T23:00:00.000Z,Akron,Miami (OH),27,37,,False,True,0.0,Akron
242480333,2004,2,regular,2004-09-04T23:00:00.000Z,Alabama,Utah State,48,17,Bryant-Denny Stadium,False,False,0.0,Alabama
242550333,2004,3,regular,2004-09-12T01:00:00.000Z,Alabama,Ole Miss,28,7,Bryant-Denny Stadium,False,True,0.0,Alabama
242620333,2004,4,regular,2004-09-18T23:00:00.000Z,Alabama,Western Carolina,52,0,Bryant-Denny Stadium,False,False,77306.0,Alabama
242690008,2004,5,regular,2004-09-25T19:30:00.000Z,Arkansas,Alabama,27,10,Razorback Stadium,False,True,0.0,Alabama
242760333,2004,6,regular,2004-10-02T22:00:00.000Z,Alabama,South Carolina,3,20,Bryant-Denny Stadium,False,True,0.0,Alabama
242830096,2004,7,regular,2004-10-09T16:30:00.000Z,Kentucky,Alabama,17,45,Kroger Field,False,True,0.0,Alabama
242900333,2004,8,regular,2004-10-16T19:30:00.000Z,Alabama,Southern Miss,27,3,Bryant-Denny Stadium,False,False,0.0,Alabama
242972633,2004,9,regular,2004-10-23T19:30:00.000Z,Tennessee,Alabama,17,13,Neyland Stadium,False,True,0.0,Alabama
243110333,2004,11,regular,2004-11-07T00:30:00.000Z,Alabama,Mississippi State,30,14,Bryant-Denny Stadium,False,True,0.0,Alabama
243180099,2004,12,regular,2004-11-14T00:45:00.000Z,LSU,Alabama,26,10,Tiger Stadium (LA),False,True,0.0,Alabama
243250333,2004,13,regular,2004-11-20T20:30:00.000Z,Alabama,Auburn,13,21,Bryant-Denny Stadium,False,True,0.0,Alabama
242482751,2004,2,regular,2004-09-04T19:00:00.000Z,Wyoming,App State,53,7,,True,False,13205.0,App State
242552026,2004,3,regular,2004-09-11T18:00:00.000Z,App State,Eastern Kentucky,49,21,Kidd Brewer Stadium,False,False,,App State
242622026,2004,4,regular,2004-09-18T18:00:00.000Z,App State,The Citadel,28,14,Kidd Brewer Stadium,False,True,,App State
242692466,2004,5,regular,2004-09-25T21:00:00.000Z,Northwestern State,App State,40,35,Harry Turpin Stadium,False,False,,App State
242762026,2004,6,regular,2004-10-02T18:00:00.000Z,App State,Texas State,41,34,Kidd Brewer Stadium,False,False,,App State
242832026,2004,7,regular,2004-10-09T19:30:00.000Z,App State,Furman,30,29,Kidd Brewer Stadium,False,True,,App State
242900290,2004,8,regular,2004-10-16T16:00:00.000Z,Georgia Southern,App State,54,7,Allen E. Paulson Stadium,False,True,,App State
242972026,2004,9,regular,2004-10-23T19:00:00.000Z,App State,Wofford,38,17,Kidd Brewer Stadium,False,True,,App State
243040236,2004,10,regular,2004-10-30T22:00:00.000Z,Chattanooga,App State,59,56,Finley Stadium,False,True,,App State
243112026,2004,11,regular,2004-11-06T19:00:00.000Z,App State,Elon,48,7,Kidd Brewer Stadium,False,True,,App State
243182717,2004,12,regular,2004-11-13T21:00:00.000Z,Western Carolina,App State,30,27,E. J. Whitmire Stadium,False,True,,App State
242480012,2004,2,regular,2004-09-05T02:00:00.000Z,Arizona,Northern Arizona,21,3,Arizona Stadium,False,False,49741.0,Arizona
242550012,2004,3,regular,2004-09-12T02:00:00.000Z,Arizona,Utah,6,23,Arizona Stadium,False,True,0.0,Arizona
242620012,2004,4,regular,2004-09-18T20:00:00.000Z,Arizona,Wisconsin,7,9,Arizona Stadium,False,True,0.0,Arizona
242690012,2004,5,regular,2004-09-25T19:30:00.000Z,Arizona,Washington State,19,20,Arizona Stadium,False,True,0.0,Arizona
242830026,2004,7,regular,2004-10-09T22:30:00.000Z,UCLA,Arizona,37,17,Rose Bowl,False,True,0.0,Arizona
242902483,2004,8,regular,2004-10-16T19:30:00.000Z,Oregon,Arizona,28,14,Autzen Stadium,False,True,0.0,Arizona
242970012,2004,9,regular,2004-10-23T23:00:00.000Z,Arizona,California,0,38,Arizona Stadium,False,True,0.0,Arizona
243040012,2004,10,regular,2004-10-30T23:00:00.000Z,Arizona,Oregon State,14,28,Arizona Stadium,False,True,0.0,Arizona
243110264,2004,11,regular,2004-11-06T21:30:00.000Z,Washington,Arizona,13,23,,False,True,0.0,Arizona
243180030,2004,12,regular,2004-11-14T03:15:00.000Z,USC,Arizona,49,9,Los Angeles Memorial Coliseum,False,True,0.0,Arizona
243310012,2004,14,regular,2004-11-26T20:00:00.000Z,Arizona,Arizona State,34,27,Arizona Stadium,False,True,0.0,Arizona
242460009,2004,2,regular,2004-09-03T02:00:00.000Z,Arizona State,UTEP,41,9,Mountain America Stadium,False,False,0.0,Arizona State
242550077,2004,3,regular,2004-09-11T16:00:00.000Z,Northwestern,Arizona State,21,30,Ryan Field,False,True,0.0,Arizona State
242620009,2004,4,regular,2004-09-19T02:00:00.000Z,Arizona State,Iowa,44,7,Mountain America Stadium,False,True,0.0,Arizona State
242690009,2004,5,regular,2004-09-26T02:00:00.000Z,Arizona State,Oregon State,27,14,Mountain America Stadium,False,True,0.0,Arizona State
242762483,2004,6,regular,2004-10-03T02:15:00.000Z,Oregon,Arizona State,13,28,Autzen Stadium,False,True,0.0,Arizona State
242900030,2004,8,regular,2004-10-16T19:30:00.000Z,USC,Arizona State,45,7,Los Angeles Memorial Coliseum,False,True,0.0,Arizona State
242970009,2004,9,regular,2004-10-23T19:30:00.000Z,Arizona State,UCLA,48,42,Mountain America Stadium,False,True,0.0,Arizona State
243040025,2004,10,regular,2004-10-31T02:00:00.000Z,California,Arizona State,27,0,California Memorial Stadium,False,True,0.0,Arizona State
243110009,2004,11,regular,2004-11-07T00:30:00.000Z,Arizona State,Stanford,34,31,Mountain America Stadium,False,True,0.0,Arizona State
243180009,2004,12,regular,2004-11-14T00:00:00.000Z,Arizona State,Washington State,45,28,Mountain America Stadium,False,True,0.0,Arizona State
243310012,2004,14,regular,2004-11-26T20:00:00.000Z,Arizona,Arizona State,34,27,Arizona Stadium,False,True,0.0,Arizona State
242480008,2004,2,regular,2004-09-04T23:00:00.000Z,Arkansas,New Mexico State,63,13,Razorback Stadium,False,False,0.0,Arkansas
242550008,2004,3,regular,2004-09-12T00:45:00.000Z,Arkansas,Texas,20,22,Razorback Stadium,False,False,0.0,Arkansas
242622433,2004,4,regular,2004-09-18T23:00:00.000Z,UL Monroe,Arkansas,20,49,Malone Stadium,False,False,0.0,Arkansas
242690008,2004,5,regular,2004-09-25T19:30:00.000Z,Arkansas,Alabama,27,10,Razorback Stadium,False,True,0.0,Arkansas
242760057,2004,6,regular,2004-10-02T16:00:00.000Z,Florida,Arkansas,45,30,Ben Hill Griffin Stadium,False,True,0.0,Arkansas
242900002,2004,8,regular,2004-10-16T19:30:00.000Z,Auburn,Arkansas,38,20,Jordan-Hare Stadium,False,True,0.0,Arkansas
242970008,2004,9,regular,2004-10-23T23:00:00.000Z,Arkansas,Georgia,14,20,Razorback Stadium,False,True,0.0,Arkansas
243112579,2004,11,regular,2004-11-06T18:30:00.000Z,South Carolina,Arkansas,35,32,Williams-Brice Stadium,False,True,0.0,Arkansas
243180008,2004,12,regular,2004-11-13T17:30:00.000Z,Arkansas,Ole Miss,35,3,Razorback Stadium,False,True,0.0,Arkansas
243250344,2004,13,regular,2004-11-20T19:30:00.000Z,Mississippi State,Arkansas,21,24,Davis Wade Stadium,False,True,0.0,Arkansas
243320008,2004,14,regular,2004-11-26T19:30:00.000Z,Arkansas,LSU,14,43,,False,True,55829.0,Arkansas
242480142,2004,2,regular,2004-09-04T23:00:00.000Z,Missouri,Arkansas State,52,20,Memorial Stadium,False,False,0.0,Arkansas State
242550099,2004,3,regular,2004-09-12T00:00:00.000Z,LSU,Arkansas State,53,3,Tiger Stadium (LA),False,False,0.0,Arkansas State
242622032,2004,4,regular,2004-09-18T23:00:00.000Z,Arkansas State,Memphis,35,47,,False,False,0.0,Arkansas State
242692433,2004,5,regular,2004-09-25T23:30:00.000Z,UL Monroe,Arkansas State,21,28,Malone Stadium,False,True,0.0,Arkansas State
242760145,2004,6,regular,2004-10-02T18:00:00.000Z,Ole Miss,Arkansas State,28,21,Vaught-Hemingway Stadium,False,False,0.0,Arkansas State
242832393,2004,7,regular,2004-10-09T19:00:00.000Z,Middle Tennessee,Arkansas State,45,17,"Johnny ""Red"" Floyd Stadium",False,True,0.0,Arkansas State
242902032,2004,8,regular,2004-10-16T23:00:00.000Z,Arkansas State,Troy,13,9,,False,True,0.0,Arkansas State
242970309,2004,9,regular,2004-10-23T21:00:00.000Z,Louisiana,Arkansas State,27,24,Cajun Field,False,True,0.0,Arkansas State
243110070,2004,11,regular,2004-11-06T23:00:00.000Z,Idaho,Arkansas State,45,31,Kibbie Dome,False,True,0.0,Arkansas State
243162032,2004,12,regular,2004-11-12T00:05:00.000Z,Arkansas State,Utah State,16,7,,False,True,0.0,Arkansas State
243232032,2004,13,regular,2004-11-19T00:00:00.000Z,Arkansas State,North Texas,7,31,,False,True,0.0,Arkansas State
242550349,2004,3,regular,2004-09-11T17:00:00.000Z,Army,Louisville,21,52,Michie Stadium,False,True,0.0,Army
