game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
63081,2000,2,regular,2000-09-02T00:00:00.000Z,Air Force,Cal State Northridge,55,6,,False,,,Air Force
63133,2000,3,regular,2000-09-09T00:00:00.000Z,Air Force,BYU,31,23,,False,True,,Air Force
63245,2000,5,regular,2000-09-23T00:00:00.000Z,Utah,Air Force,14,23,,False,True,,Air Force
63325,2000,6,regular,2000-09-30T00:00:00.000Z,UNLV,Air Force,34,13,,False,True,,Air Force
63356,2000,7,regular,2000-10-07T00:00:00.000Z,Air Force,Navy,27,13,,False,,,Air Force
63407,2000,8,regular,2000-10-14T00:00:00.000Z,Wyoming,Air Force,34,51,,False,True,,Air Force
63483,2000,9,regular,2000-10-21T00:00:00.000Z,Air Force,New Mexico,23,29,,False,True,,Air Force
63536,2000,10,regular,2000-10-28T00:00:00.000Z,Notre Dame,Air Force,34,31,,False,,,Air Force
63560,2000,11,regular,2000-11-04T00:00:00.000Z,Army,Air Force,27,41,,False,,,Air Force
63612,2000,12,regular,2000-11-11T00:00:00.000Z,Air Force,Colorado State,44,40,,False,True,,Air Force
63668,2000,13,regular,2000-11-18T00:00:00.000Z,Air Force,San Diego State,45,24,,False,True,,Air Force
63127,2000,2,regular,2000-09-02T00:00:00.000Z,Virginia Tech,Akron,52,23,,False,,,Akron
63140,2000,3,regular,2000-09-09T00:00:00.000Z,Central Michigan,Akron,17,7,,False,True,,Akron
63190,2000,4,regular,2000-09-16T00:00:00.000Z,Akron,UCF,35,24,,False,,,Akron
63246,2000,5,regular,2000-09-23T00:00:00.000Z,Ohio,Akron,20,23,,False,True,,Akron
63300,2000,6,regular,2000-09-30T00:00:00.000Z,Akron,Miami (OH),37,20,,False,True,,Akron
63357,2000,7,regular,2000-10-07T00:00:00.000Z,Bowling Green,Akron,21,27,,False,True,,Akron
63439,2000,8,regular,2000-10-14T00:00:00.000Z,Akron,Northern Illinois,35,52,,False,True,,Akron
63468,2000,9,regular,2000-10-21T00:00:00.000Z,Akron,UConn,35,38,,False,,,Akron
63526,2000,10,regular,2000-10-28T00:00:00.000Z,Akron,Marshall,28,31,,False,True,,Akron
63613,2000,12,regular,2000-11-11T00:00:00.000Z,Akron,Buffalo,49,14,,False,True,,Akron
63669,2000,13,regular,2000-11-18T00:00:00.000Z,Kent State,Akron,6,34,,False,True,,Akron
63126,2000,2,regular,2000-09-02T00:00:00.000Z,UCLA,Alabama,35,24,,False,,,Alabama
63134,2000,3,regular,2000-09-09T00:00:00.000Z,Alabama,Vanderbilt,28,10,,False,True,,Alabama
63225,2000,4,regular,2000-09-16T00:00:00.000Z,Alabama,Southern Miss,0,21,,False,,,Alabama
63249,2000,5,regular,2000-09-23T00:00:00.000Z,Arkansas,Alabama,28,21,,False,True,,Alabama
63301,2000,6,regular,2000-09-30T00:00:00.000Z,Alabama,South Carolina,27,17,,False,True,,Alabama
63408,2000,8,regular,2000-10-14T00:00:00.000Z,Alabama,Ole Miss,45,7,,False,True,,Alabama
