game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
252462005,2005,1,regular,2005-09-03T19:30:00.000Z,Air Force,Washington,20,17,,False,True,0.0,Air Force
252532005,2005,2,regular,2005-09-10T18:00:00.000Z,Air Force,San Diego State,41,29,Falcon Stadium,False,True,0.0,Air Force
252602005,2005,3,regular,2005-09-17T18:00:00.000Z,Air Force,Wyoming,28,29,Falcon Stadium,False,True,0.0,Air Force
252650254,2005,4,regular,2005-09-22T23:30:00.000Z,Utah,Air Force,38,35,Rice-Eccles Stadium,False,True,0.0,Air Force
252720036,2005,5,regular,2005-09-29T23:30:00.000Z,Colorado State,Air Force,41,23,Sonny Lubick Field at Hughes Stadium,False,True,0.0,Air Force
252812426,2005,6,regular,2005-10-08T17:30:00.000Z,Navy,Air Force,27,24,Navy-Marine Corps Memorial Stadium,False,False,0.0,Air Force
252882005,2005,7,regular,2005-10-15T16:00:00.000Z,Air Force,UNLV,42,7,Falcon Stadium,False,True,0.0,Air Force
252952005,2005,8,regular,2005-10-22T19:00:00.000Z,Air Force,TCU,10,48,Falcon Stadium,False,True,0.0,Air Force
253020252,2005,9,regular,2005-10-29T19:00:00.000Z,BYU,Air Force,62,41,LaVell Edwards Stadium,False,True,0.0,Air Force
253092005,2005,10,regular,2005-11-05T21:30:00.000Z,Air Force,Army,24,27,Falcon Stadium,False,False,0.0,Air Force
253230167,2005,12,regular,2005-11-19T19:30:00.000Z,New Mexico,Air Force,24,42,University Stadium (NM),False,True,0.0,Air Force
252532509,2005,2,regular,2005-09-10T17:00:00.000Z,Purdue,Akron,49,24,Ross-Ade Stadium,False,False,0.0,Akron
252602393,2005,3,regular,2005-09-17T21:00:00.000Z,Middle Tennessee,Akron,7,17,"Johnny ""Red"" Floyd Stadium",False,False,0.0,Akron
252672006,2005,4,regular,2005-09-24T22:00:00.000Z,Akron,Northern Illinois,48,42,,False,True,0.0,Akron
252742006,2005,5,regular,2005-10-01T22:00:00.000Z,Akron,Central Michigan,17,31,,False,True,0.0,Akron
252812084,2005,6,regular,2005-10-08T17:30:00.000Z,Buffalo,Akron,7,13,UB Stadium,False,True,0.0,Akron
252880193,2005,7,regular,2005-10-15T18:00:00.000Z,Miami (OH),Akron,51,23,Yager Stadium,False,True,0.0,Akron
252952006,2005,8,regular,2005-10-22T22:00:00.000Z,Akron,Army,0,20,,False,False,0.0,Akron
253020189,2005,9,regular,2005-10-29T20:00:00.000Z,Bowling Green,Akron,14,24,Doyt L. Perry Stadium,False,True,0.0,Akron
253092050,2005,10,regular,2005-11-05T20:00:00.000Z,Ball State,Akron,23,17,Scheumann Stadium,False,True,0.0,Akron
253192006,2005,12,regular,2005-11-16T00:30:00.000Z,Akron,Ohio,27,3,,False,True,0.0,Akron
253282006,2005,13,regular,2005-11-24T15:00:00.000Z,Akron,Kent State,35,3,,False,True,0.0,Akron
253352459,2005,14,regular,2005-12-02T00:30:00.000Z,Northern Illinois,Akron,30,31,,False,True,0.0,Akron
252460333,2005,1,regular,2005-09-03T23:00:00.000Z,Alabama,Middle Tennessee,26,7,Bryant-Denny Stadium,False,False,0.0,Alabama
252530333,2005,2,regular,2005-09-10T23:45:00.000Z,Alabama,Southern Miss,30,21,Bryant-Denny Stadium,False,False,0.0,Alabama
252602579,2005,3,regular,2005-09-17T19:30:00.000Z,South Carolina,Alabama,14,37,Williams-Brice Stadium,False,True,0.0,Alabama
252670333,2005,4,regular,2005-09-24T16:30:00.000Z,Alabama,Arkansas,24,13,Bryant-Denny Stadium,False,True,0.0,Alabama
252740333,2005,5,regular,2005-10-01T19:30:00.000Z,Alabama,Florida,31,3,Bryant-Denny Stadium,False,True,0.0,Alabama
252880145,2005,7,regular,2005-10-15T16:00:00.000Z,Ole Miss,Alabama,10,13,Vaught-Hemingway Stadium,False,True,0.0,Alabama
252950333,2005,8,regular,2005-10-22T19:30:00.000Z,Alabama,Tennessee,6,3,Bryant-Denny Stadium,False,True,0.0,Alabama
253020333,2005,9,regular,2005-10-29T19:00:00.000Z,Alabama,Utah State,35,3,Bryant-Denny Stadium,False,False,0.0,Alabama
253090344,2005,10,regular,2005-11-05T21:30:00.000Z,Mississippi State,Alabama,0,17,Davis Wade Stadium,False,True,0.0,Alabama
253160333,2005,11,regular,2005-11-12T20:30:00.000Z,Alabama,LSU,13,16,Bryant-Denny Stadium,False,True,0.0,Alabama
253230002,2005,12,regular,2005-11-19T20:30:00.000Z,Auburn,Alabama,28,18,Jordan-Hare Stadium,False,True,0.0,Alabama
252462198,2005,1,regular,2005-09-03T22:30:00.000Z,Eastern Kentucky,App State,16,24,Roy Kidd Stadium,False,False,,App State
252532305,2005,2,regular,2005-09-10T23:00:00.000Z,Kansas,App State,36,8,Memorial Stadium,False,False,0.0,App State
252602026,2005,3,regular,2005-09-17T19:30:00.000Z,App State,Coastal Carolina,30,3,Kidd Brewer Stadium,False,False,,App State
252672643,2005,4,regular,2005-09-24T20:00:00.000Z,The Citadel,App State,13,45,Johnson Hagood Stadium,False,True,,App State
252810231,2005,6,regular,2005-10-08T19:30:00.000Z,Furman,App State,34,31,Paladin Stadium,False,True,,App State
252882026,2005,7,regular,2005-10-15T19:30:00.000Z,App State,Georgia Southern,24,7,Kidd Brewer Stadium,False,True,,App State
252952747,2005,8,regular,2005-10-22T16:00:00.000Z,Wofford,App State,17,49,Gibbs Stadium,False,True,,App State
253022026,2005,9,regular,2005-10-29T19:30:00.000Z,App State,Chattanooga,35,25,Kidd Brewer Stadium,False,True,,App State
253090099,2005,10,regular,2005-11-06T01:00:00.000Z,LSU,App State,24,0,Tiger Stadium (LA),False,False,91414.0,App State
253162026,2005,11,regular,2005-11-12T20:30:00.000Z,App State,Western Carolina,35,7,Kidd Brewer Stadium,False,True,,App State
253232210,2005,12,regular,2005-11-19T23:00:00.000Z,Elon,App State,14,52,Rhodes Stadium,False,True,,App State
253302026,2005,13,regular,2005-11-26T19:00:00.000Z,App State,Lafayette,34,23,Kidd Brewer Stadium,False,False,,App State
253372026,2005,14,regular,2005-12-03T19:30:00.000Z,App State,Southern Illinois,38,24,Kidd Brewer Stadium,False,False,,App State
252450254,2005,1,regular,2005-09-03T00:00:00.000Z,Utah,Arizona,27,24,Rice-Eccles Stadium,False,True,0.0,Arizona
252530012,2005,2,regular,2005-09-11T02:00:00.000Z,Arizona,Northern Arizona,31,12,Arizona Stadium,False,False,54728.0,Arizona
252600012,2005,3,regular,2005-09-18T02:00:00.000Z,Arizona,Purdue,24,31,Arizona Stadium,False,True,0.0,Arizona
252740025,2005,5,regular,2005-10-01T23:00:00.000Z,California,Arizona,28,0,California Memorial Stadium,False,True,0.0,Arizona
252810030,2005,6,regular,2005-10-08T19:30:00.000Z,USC,Arizona,42,21,Los Angeles Memorial Coliseum,False,True,0.0,Arizona
