game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
401310861,2021,1,regular,2021-09-04T18:00:00.000Z,Air Force,Lafayette,35,14,Falcon Stadium,False,False,30012.0,Air Force
401301004,2021,2,regular,2021-09-11T19:30:00.000Z,Navy,Air Force,3,23,Navy-Marine Corps Memorial Stadium,False,False,36997.0,Air Force
401310704,2021,3,regular,2021-09-18T23:30:00.000Z,Air Force,Utah State,45,49,Falcon Stadium,False,True,20264.0,Air Force
401282207,2021,4,regular,2021-09-26T00:00:00.000Z,Air Force,Florida Atlantic,31,7,Falcon Stadium,False,False,19763.0,Air Force
401310710,2021,5,regular,2021-10-02T22:30:00.000Z,New Mexico,Air Force,10,38,University Stadium (NM),False,True,13158.0,Air Force
401310714,2021,6,regular,2021-10-09T23:00:00.000Z,Air Force,Wyoming,24,14,Falcon Stadium,False,True,24832.0,Air Force
401310718,2021,7,regular,2021-10-17T01:00:00.000Z,Boise State,Air Force,17,24,Albertsons Stadium,False,True,34446.0,Air Force
401310724,2021,8,regular,2021-10-23T23:00:00.000Z,Air Force,San Diego State,14,20,Falcon Stadium,False,True,23887.0,Air Force
401310253,2021,10,regular,2021-11-06T15:30:00.000Z,Air Force,Army,14,21,Dignity Health Sports Park,True,False,32537.0,Air Force
401310741,2021,11,regular,2021-11-14T00:00:00.000Z,Colorado State,Air Force,21,35,Canvas Stadium,False,True,25550.0,Air Force
401310747,2021,12,regular,2021-11-20T02:00:00.000Z,Nevada,Air Force,39,41,Mackay Stadium,False,True,15206.0,Air Force
401310752,2021,13,regular,2021-11-26T20:30:00.000Z,Air Force,UNLV,48,14,Falcon Stadium,False,True,18226.0,Air Force
401281944,2021,1,regular,2021-09-04T23:00:00.000Z,Auburn,Akron,60,10,Jordan-Hare Stadium,False,False,83821.0,Akron
401300999,2021,2,regular,2021-09-11T19:30:00.000Z,Akron,Temple,24,45,InfoCision Stadium,False,False,14474.0,Akron
401309550,2021,3,regular,2021-09-18T19:30:00.000Z,Akron,Bryant,35,14,InfoCision Stadium,False,False,8779.0,Akron
401282811,2021,4,regular,2021-09-25T23:30:00.000Z,Ohio State,Akron,59,7,Ohio Stadium,False,False,95178.0,Akron
401309560,2021,5,regular,2021-10-02T19:30:00.000Z,Akron,Ohio,17,34,InfoCision Stadium,False,True,12616.0,Akron
401309566,2021,6,regular,2021-10-09T16:00:00.000Z,Bowling Green,Akron,20,35,Doyt L. Perry Stadium,False,True,17797.0,Akron
401308837,2021,7,regular,2021-10-16T18:30:00.000Z,Miami (OH),Akron,34,21,Yager Stadium,False,True,11042.0,Akron
401309575,2021,8,regular,2021-10-23T19:30:00.000Z,Akron,Buffalo,10,45,InfoCision Stadium,False,True,8635.0,Akron
401309579,2021,10,regular,2021-11-02T23:00:00.000Z,Akron,Ball State,25,31,InfoCision Stadium,False,True,7683.0,Akron
401309584,2021,11,regular,2021-11-10T00:00:00.000Z,Western Michigan,Akron,45,40,Waldo Stadium,False,True,8443.0,Akron
401309592,2021,12,regular,2021-11-20T17:00:00.000Z,Akron,Kent State,0,38,InfoCision Stadium,False,True,8879.0,Akron
401309597,2021,13,regular,2021-11-27T17:00:00.000Z,Toledo,Akron,49,14,Glass Bowl,False,True,11282.0,Akron
401281942,2021,1,regular,2021-09-04T19:30:00.000Z,Miami,Alabama,13,44,Mercedes-Benz Stadium,True,False,71829.0,Alabama
401282056,2021,2,regular,2021-09-11T20:00:00.000Z,Alabama,Mercer,48,14,Bryant-Denny Stadium,False,False,95396.0,Alabama
401282071,2021,3,regular,2021-09-18T19:30:00.000Z,Florida,Alabama,29,31,Ben Hill Griffin Stadium,False,True,90887.0,Alabama
401282081,2021,4,regular,2021-09-25T23:30:00.000Z,Alabama,Southern Miss,63,14,Bryant-Denny Stadium,False,False,100077.0,Alabama
401282089,2021,5,regular,2021-10-02T19:30:00.000Z,Alabama,Ole Miss,42,21,Bryant-Denny Stadium,False,True,100077.0,Alabama
401282103,2021,6,regular,2021-10-10T00:00:00.000Z,Texas A&M,Alabama,41,38,Kyle Field,False,True,106815.0,Alabama
401282107,2021,7,regular,2021-10-16T23:00:00.000Z,Mississippi State,Alabama,9,49,Davis Wade Stadium,False,True,53796.0,Alabama
401282111,2021,8,regular,2021-10-23T23:00:00.000Z,Alabama,Tennessee,52,24,Bryant-Denny Stadium,False,True,100077.0,Alabama
401282120,2021,10,regular,2021-11-06T23:00:00.000Z,Alabama,LSU,20,14,Bryant-Denny Stadium,False,True,100077.0,Alabama
