game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
282432005,2008,1,regular,2008-08-30T18:00:00.000Z,Air Force,Southern Utah,41,7,Falcon Stadium,False,False,39180.0,Air Force
282502751,2008,2,regular,2008-09-06T19:30:00.000Z,Wyoming,Air Force,3,23,War Memorial Stadium,False,True,23168.0,Air Force
282570248,2008,3,regular,2008-09-13T15:00:00.000Z,Houston,Air Force,28,31,Gerald J. Ford Stadium,False,False,2546.0,Air Force
282642005,2008,4,regular,2008-09-20T20:00:00.000Z,Air Force,Utah,23,30,Falcon Stadium,False,True,36952.0,Air Force
282782005,2008,6,regular,2008-10-04T20:00:00.000Z,Air Force,Navy,27,33,Falcon Stadium,False,False,46339.0,Air Force
282850021,2008,7,regular,2008-10-12T01:36:00.000Z,San Diego State,Air Force,10,35,Qualcomm Stadium,False,True,43630.0,Air Force
282922439,2008,8,regular,2008-10-19T02:00:00.000Z,UNLV,Air Force,28,29,Sam Boyd Stadium,False,True,21055.0,Air Force
282972005,2008,9,regular,2008-10-24T00:00:00.000Z,Air Force,New Mexico,23,10,Falcon Stadium,False,True,25101.0,Air Force
283060349,2008,10,regular,2008-11-01T16:00:00.000Z,Army,Air Force,7,16,Michie Stadium,False,False,37409.0,Air Force
283132005,2008,11,regular,2008-11-08T23:00:00.000Z,Air Force,Colorado State,38,17,Falcon Stadium,False,True,39052.0,Air Force
283202005,2008,12,regular,2008-11-15T20:30:00.000Z,Air Force,BYU,24,38,Falcon Stadium,False,True,42177.0,Air Force
283272628,2008,13,regular,2008-11-22T20:30:00.000Z,TCU,Air Force,44,10,Amon G. Carter Stadium,False,True,32823.0,Air Force
282430275,2008,1,regular,2008-08-30T16:00:00.000Z,Wisconsin,Akron,38,17,Camp Randall Stadium,False,False,80910.0,Akron
282500183,2008,2,regular,2008-09-06T19:30:00.000Z,Syracuse,Akron,28,42,JMA Wireless Dome,False,False,31808.0,Akron
282572006,2008,3,regular,2008-09-13T17:00:00.000Z,Akron,Ball State,24,41,,False,True,9013.0,Akron
282640349,2008,4,regular,2008-09-20T17:00:00.000Z,Army,Akron,3,22,Michie Stadium,False,False,27040.0,Akron
282712006,2008,5,regular,2008-09-27T19:30:00.000Z,Akron,Cincinnati,15,17,,False,False,16927.0,Akron
282782309,2008,6,regular,2008-10-04T16:00:00.000Z,Kent State,Akron,27,30,Dix Stadium,False,True,18536.0,Akron
282852006,2008,7,regular,2008-10-11T22:00:00.000Z,Akron,Bowling Green,33,37,,False,True,17119.0,Akron
282922199,2008,8,regular,2008-10-18T17:00:00.000Z,Eastern Michigan,Akron,35,42,Rynearson Stadium,False,True,17055.0,Akron
283102006,2008,11,regular,2008-11-06T01:00:00.000Z,Akron,Toledo,47,30,,False,True,10134.0,Akron
283182006,2008,12,regular,2008-11-14T00:00:00.000Z,Akron,Buffalo,40,43,,False,True,18516.0,Akron
283270195,2008,13,regular,2008-11-22T20:30:00.000Z,Ohio,Akron,49,42,Peden Stadium,False,True,13114.0,Akron
283330218,2008,14,regular,2008-11-28T18:00:00.000Z,Temple,Akron,27,6,Lincoln Financial Field,False,True,11234.0,Akron
282430228,2008,1,regular,2008-08-31T00:00:00.000Z,Clemson,Alabama,10,34,Georgia Dome,True,False,70097.0,Alabama
282500333,2008,2,regular,2008-09-06T23:00:00.000Z,Alabama,Tulane,20,6,Bryant-Denny Stadium,False,False,92138.0,Alabama
282570333,2008,3,regular,2008-09-13T23:00:00.000Z,Alabama,Western Kentucky,41,7,Bryant-Denny Stadium,False,False,92138.0,Alabama
