game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,venue,neutral_site,conference_game,attendance,team
401415209,2022,1,regular,2022-09-03T17:00:00.000Z,Air Force,Northern Iowa,48,17,Falcon Stadium,False,False,31180.0,Air Force
401403977,2022,2,regular,2022-09-10T19:30:00.000Z,Air Force,Colorado,41,10,Falcon Stadium,False,False,33647.0,Air Force
401415217,2022,3,regular,2022-09-17T00:00:00.000Z,Wyoming,Air Force,17,14,War Memorial Stadium,False,True,18277.0,Air Force
401415220,2022,4,regular,2022-09-24T00:00:00.000Z,Air Force,Nevada,48,20,Falcon Stadium,False,True,20506.0,Air Force
401415227,2022,5,regular,2022-10-01T16:00:00.000Z,Air Force,Navy,13,10,Falcon Stadium,False,False,36947.0,Air Force
401415231,2022,6,regular,2022-10-08T23:00:00.000Z,Utah State,Air Force,34,27,Maverik Stadium,False,True,19105.0,Air Force
401415237,2022,7,regular,2022-10-16T02:30:00.000Z,UNLV,Air Force,7,42,Allegiant Stadium,False,True,23847.0,Air Force
401415241,2022,8,regular,2022-10-22T23:00:00.000Z,Air Force,Boise State,14,19,Falcon Stadium,False,True,25254.0,Air Force
401404141,2022,10,regular,2022-11-05T15:30:00.000Z,Army,Air Force,7,13,Dignity Health Sports Park,True,False,33912.0,Air Force
401415256,2022,11,regular,2022-11-12T20:30:00.000Z,Air Force,New Mexico,35,3,Falcon Stadium,False,True,20827.0,Air Force
401415262,2022,12,regular,2022-11-20T02:00:00.000Z,Air Force,Colorado State,24,12,Falcon Stadium,False,True,20121.0,Air Force
401415267,2022,13,regular,2022-11-27T02:00:00.000Z,San Diego State,Air Force,3,13,Snapdragon Stadium,False,True,25223.0,Air Force
401416568,2022,1,regular,2022-09-01T22:00:00.000Z,Akron,St. Francis (PA),30,23,InfoCision Stadium,False,False,8752.0,Akron
401405078,2022,2,regular,2022-09-10T20:00:00.000Z,Michigan State,Akron,52,0,Spartan Stadium,False,False,70079.0,Akron
401403889,2022,3,regular,2022-09-17T23:00:00.000Z,Tennessee,Akron,63,6,Neyland Stadium,False,False,,Akron
401404160,2022,4,regular,2022-09-24T22:00:00.000Z,Liberty,Akron,21,12,Williams Stadium (VA),False,False,20004.0,Akron
401416609,2022,5,regular,2022-10-01T19:30:00.000Z,Akron,Bowling Green,28,31,InfoCision Stadium,False,True,8093.0,Akron
401416616,2022,6,regular,2022-10-08T18:00:00.000Z,Ohio,Akron,55,34,Peden Stadium,False,True,23108.0,Akron
401416619,2022,7,regular,2022-10-15T16:00:00.000Z,Akron,Central Michigan,21,28,InfoCision Stadium,False,True,14814.0,Akron
401416628,2022,8,regular,2022-10-22T16:00:00.000Z,Kent State,Akron,33,27,Dix Stadium,False,True,20472.0,Akron
401416631,2022,9,regular,2022-10-29T16:00:00.000Z,Akron,Miami (OH),9,27,InfoCision Stadium,False,True,11749.0,Akron
401416637,2022,11,regular,2022-11-09T00:00:00.000Z,Akron,Eastern Michigan,28,34,InfoCision Stadium,False,True,12589.0,Akron
401416652,2022,13,regular,2022-11-26T18:30:00.000Z,Northern Illinois,Akron,12,44,Huskie Stadium,False,True,6288.0,Akron
