GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620416,20240904,Sparks,31,77,40.3,10,27,37.0,14,17,82.4,28,6,22,17,9,3,12,13,40,6,1,13,0,0,0,16,19
401620416,20240904,Fever,33,67,49.3,7,22,31.8,20,24,83.3,40,8,32,18,5,4,18,9,46,9,1,19,0,0,0,19,15
