GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620391,20240825,Aces,31,81,38.3,6,24,25.0,9,10,90.0,44,9,35,18,6,6,3,14,40,13,1,4,1,1,0,7,15
401620391,20240825,Sky,30,82,36.6,7,15,46.7,8,12,66.7,47,15,32,17,1,9,10,8,34,7,0,10,1,1,0,15,14
401620392,20240825,Sparks,39,65,60.0,12,24,50.0,20,26,76.9,21,3,18,29,5,5,13,13,46,22,0,13,0,0,0,17,20
401620392,20240825,Wings,40,76,52.6,8,22,36.4,25,29,86.2,34,13,21,21,9,2,9,12,56,3,0,9,0,0,0,11,19
