GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620419,20240906,Wings,35,71,49.3,8,20,40.0,18,22,81.8,33,10,23,26,5,3,18,18,38,16,0,18,0,0,0,26,24
401620419,20240906,Dream,39,78,50.0,8,25,32.0,21,32,65.6,37,14,23,24,7,3,9,10,50,11,1,10,0,0,0,12,18
401620420,20240906,Aces,25,65,38.5,6,20,30.0,16,19,84.2,33,7,26,17,9,2,14,10,32,5,1,15,0,0,0,12,16
401620420,20240906,Sun,25,56,44.6,3,16,18.8,14,17,82.4,33,5,28,16,10,4,18,9,36,15,1,19,1,1,0,16,19
401620421,20240906,Lynx,33,73,45.2,13,32,40.6,20,25,80.0,37,10,27,25,7,4,9,6,34,13,1,10,0,0,0,10,16
401620421,20240906,Fever,32,75,42.7,13,29,44.8,11,13,84.6,36,12,24,19,3,3,14,17,34,11,0,14,1,1,0,15,22
401620422,20240906,Sparks,29,66,43.9,5,20,25.0,15,20,75.0,26,6,20,23,9,4,13,23,44,8,1,14,0,0,0,12,18
401620422,20240906,Sky,36,70,51.4,7,16,43.8,13,14,92.9,35,7,28,24,9,5,13,10,48,18,1,14,0,0,0,18,18
