GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620326,20240701,Sun,28,59,47.5,5,20,25.0,22,23,95.7,37,12,25,17,2,3,11,8,36,13,3,14,0,0,0,14,15
401620326,20240701,Mercury,26,60,43.3,3,17,17.6,17,18,94.4,18,2,16,19,5,2,6,2,42,4,2,8,0,0,0,10,20
401620327,20240701,Wings,26,62,41.9,4,17,23.5,15,19,78.9,31,8,23,18,11,2,15,4,38,5,3,18,2,2,1,24,19
401620327,20240701,Storm,32,71,45.1,8,25,32.0,23,27,85.2,33,11,22,22,11,3,14,14,40,31,0,14,0,0,0,11,17
